RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V300;;
601;2022-05-18 11:57:51;12,4;56,2
602;2022-05-18 12:02:51;12,4;56
603;2022-05-18 12:07:51;12,5;55,9
604;2022-05-18 12:12:51;12,5;56,1
605;2022-05-18 12:17:51;12,6;56
606;2022-05-18 12:22:51;12,7;56
607;2022-05-18 12:27:51;12,7;56,1
608;2022-05-18 12:32:51;12,8;56,1
609;2022-05-18 12:37:51;12,9;55,7
610;2022-05-18 12:42:51;12,9;55,6
611;2022-05-18 12:47:51;13;55,7
612;2022-05-18 12:52:51;13;55,7
613;2022-05-18 12:57:51;13;55,9
614;2022-05-18 13:02:51;13,1;56,1
615;2022-05-18 13:07:51;13,2;56,2
616;2022-05-18 13:12:51;13,2;56
617;2022-05-18 13:17:51;13,2;56
618;2022-05-18 13:22:51;13,3;56
619;2022-05-18 13:27:51;13,3;55,9
620;2022-05-18 13:32:51;13,4;55,6
621;2022-05-18 13:37:51;13,4;55,6
622;2022-05-18 13:42:51;13,5;55,6
623;2022-05-18 13:47:51;13,5;55,6
624;2022-05-18 13:52:51;13,6;55,5
625;2022-05-18 13:57:51;13,6;55,5
626;2022-05-18 14:02:51;13,7;55,4
627;2022-05-18 14:07:51;13,7;55,4
628;2022-05-18 14:12:51;13,8;55,4
629;2022-05-18 14:17:51;13,9;55,3
630;2022-05-18 14:22:51;13,9;55,4
631;2022-05-18 14:27:51;14;55,8
632;2022-05-18 14:32:51;14;55,7
633;2022-05-18 14:37:51;14;55,8
634;2022-05-18 14:42:51;14,1;55,6
635;2022-05-18 14:47:51;14,2;55,5
636;2022-05-18 14:52:51;14,3;55,6
637;2022-05-18 14:57:51;14,3;55,8
638;2022-05-18 15:02:51;14,4;56
639;2022-05-18 15:07:51;14,4;56
640;2022-05-18 15:12:51;14,5;55,9
641;2022-05-18 15:17:51;14,5;56,1
642;2022-05-18 15:22:51;14,6;56,1
643;2022-05-18 15:27:51;14,6;56,8
644;2022-05-18 15:32:51;14,7;57
645;2022-05-18 15:37:51;14,7;56,8
646;2022-05-18 15:42:51;14,7;56,7
647;2022-05-18 15:47:51;14,8;56,7
648;2022-05-18 15:52:51;14,8;56,7
649;2022-05-18 15:57:51;14,8;56,6
650;2022-05-18 16:02:51;14,9;56,3
651;2022-05-18 16:07:51;14,9;56
652;2022-05-18 16:12:51;14,9;56,1
653;2022-05-18 16:17:51;15;56
654;2022-05-18 16:22:51;15;56
655;2022-05-18 16:27:51;15;56,2
656;2022-05-18 16:32:51;15;56
657;2022-05-18 16:37:51;15;56,1
658;2022-05-18 16:42:51;15;56,4
659;2022-05-18 16:47:51;15;56,6
660;2022-05-18 16:52:51;15;56,8
661;2022-05-18 16:57:51;15;56,9
662;2022-05-18 17:02:51;15;57
663;2022-05-18 17:07:51;15;56,9
664;2022-05-18 17:12:51;15;56,9
665;2022-05-18 17:17:51;15;57,1
666;2022-05-18 17:22:51;15;57,2
667;2022-05-18 17:27:51;15;57,1
668;2022-05-18 17:32:51;15;57,2
669;2022-05-18 17:37:51;15;57,2
670;2022-05-18 17:42:51;15;57,2
671;2022-05-18 17:47:51;15;57,2
672;2022-05-18 17:52:51;15;57,2
673;2022-05-18 17:57:51;14,9;57,2
674;2022-05-18 18:02:51;14,9;57,3
675;2022-05-18 18:07:51;14,8;57,4
676;2022-05-18 18:12:51;14,8;57,4
677;2022-05-18 18:17:51;14,7;57,5
678;2022-05-18 18:22:51;14,6;57,6
679;2022-05-18 18:27:51;14,6;57,7
680;2022-05-18 18:32:51;14,6;57,8
681;2022-05-18 18:37:51;14,5;57,8
682;2022-05-18 18:42:51;14,4;57,9
683;2022-05-18 18:47:51;14,4;58,1
684;2022-05-18 18:52:51;14,4;58,2
685;2022-05-18 18:57:51;14,3;57,9
686;2022-05-18 19:02:51;14,3;57,9
687;2022-05-18 19:07:51;14,3;57,8
688;2022-05-18 19:12:51;14,2;57,8
689;2022-05-18 19:17:51;14,2;57,8
690;2022-05-18 19:22:51;14,2;57,7
691;2022-05-18 19:27:51;14,1;57,7
692;2022-05-18 19:32:51;14;57,8
693;2022-05-18 19:37:51;14;58
694;2022-05-18 19:42:51;13,9;58,1
695;2022-05-18 19:47:51;13,9;58,3
696;2022-05-18 19:52:51;13,8;58,3
697;2022-05-18 19:57:51;13,8;58,4
698;2022-05-18 20:02:51;13,8;58,6
699;2022-05-18 20:07:51;13,8;58,6
700;2022-05-18 20:12:51;13,7;58,7
701;2022-05-18 20:17:51;13,7;58,8
702;2022-05-18 20:22:51;13,6;59
703;2022-05-18 20:27:51;13,6;59
704;2022-05-18 20:32:51;13,5;59,2
705;2022-05-18 20:37:51;13,5;59,4
706;2022-05-18 20:42:51;13,4;59,5
707;2022-05-18 20:47:51;13,4;59,7
708;2022-05-18 20:52:51;13,4;59,8
709;2022-05-18 20:57:51;13,4;59,9
710;2022-05-18 21:02:51;13,4;60
711;2022-05-18 21:07:51;13,4;60,1
712;2022-05-18 21:12:51;13,3;60,2
713;2022-05-18 21:17:51;13,3;60,3
714;2022-05-18 21:22:51;13,2;60,4
715;2022-05-18 21:27:51;13,2;60,6
716;2022-05-18 21:32:51;13,2;60,8
717;2022-05-18 21:37:51;13,2;61
718;2022-05-18 21:42:51;13,1;61,2
719;2022-05-18 21:47:51;13,1;61,3
720;2022-05-18 21:52:51;13,1;61,3
721;2022-05-18 21:57:51;13,1;61,3
722;2022-05-18 22:02:51;13,1;61,3
723;2022-05-18 22:07:51;13;61,3
724;2022-05-18 22:12:51;13;61,4
725;2022-05-18 22:17:51;13;61,6
726;2022-05-18 22:22:51;13;61,7
727;2022-05-18 22:27:51;13;61,8
728;2022-05-18 22:32:51;13;61,8
729;2022-05-18 22:37:51;12,9;61,9
730;2022-05-18 22:42:51;12,9;61,9
731;2022-05-18 22:47:51;12,9;61,9
732;2022-05-18 22:52:51;12,9;61,8
733;2022-05-18 22:57:51;12,9;62
734;2022-05-18 23:02:51;12,9;62
735;2022-05-18 23:07:51;12,9;62,2
736;2022-05-18 23:12:51;12,9;62,2
737;2022-05-18 23:17:51;12,9;62,3
738;2022-05-18 23:22:51;12,9;62,3
739;2022-05-18 23:27:51;12,8;62,4
740;2022-05-18 23:32:51;12,8;62,4
741;2022-05-18 23:37:51;12,8;62,5
742;2022-05-18 23:42:51;12,8;62,5
743;2022-05-18 23:47:51;12,8;62,5
744;2022-05-18 23:52:51;12,8;62,5
745;2022-05-18 23:57:51;12,8;62,6
746;2022-05-19 00:02:51;12,8;62,7
747;2022-05-19 00:07:51;12,8;62,8
748;2022-05-19 00:12:51;12,7;62,8
749;2022-05-19 00:17:51;12,7;62,9
750;2022-05-19 00:22:51;12,7;63
751;2022-05-19 00:27:51;12,7;63
752;2022-05-19 00:32:51;12,7;63,1
753;2022-05-19 00:37:51;12,7;63,1
754;2022-05-19 00:42:51;12,7;63,2
755;2022-05-19 00:47:51;12,6;63,2
756;2022-05-19 00:52:51;12,6;63,3
757;2022-05-19 00:57:51;12,6;63,4
758;2022-05-19 01:02:51;12,6;63,4
759;2022-05-19 01:07:51;12,5;63,5
760;2022-05-19 01:12:51;12,5;63,6
761;2022-05-19 01:17:51;12,6;63,6
762;2022-05-19 01:22:51;12,6;63,6
763;2022-05-19 01:27:51;12,6;63,7
764;2022-05-19 01:32:51;12,6;63,6
765;2022-05-19 01:37:51;12,5;63,6
766;2022-05-19 01:42:51;12,5;63,7
767;2022-05-19 01:47:51;12,5;63,8
768;2022-05-19 01:52:51;12,5;63,8
769;2022-05-19 01:57:51;12,5;63,8
770;2022-05-19 02:02:51;12,4;63,9
771;2022-05-19 02:07:51;12,5;63,9
772;2022-05-19 02:12:51;12,5;64
773;2022-05-19 02:17:51;12,4;63,9
774;2022-05-19 02:22:51;12,4;64
775;2022-05-19 02:27:51;12,4;64
776;2022-05-19 02:32:51;12,4;64,1
777;2022-05-19 02:37:51;12,4;64,1
778;2022-05-19 02:42:51;12,4;64,2
779;2022-05-19 02:47:51;12,3;64,1
780;2022-05-19 02:52:51;12,3;64,2
781;2022-05-19 02:57:51;12,3;64,2
782;2022-05-19 03:02:51;12,3;64,2
783;2022-05-19 03:07:51;12,4;64,2
784;2022-05-19 03:12:51;12,4;64,2
785;2022-05-19 03:17:51;12,4;64,2
786;2022-05-19 03:22:51;12,4;64,3
787;2022-05-19 03:27:51;12,3;64,2
788;2022-05-19 03:32:51;12,3;64,3
789;2022-05-19 03:37:51;12,3;64,4
790;2022-05-19 03:42:51;12,3;64,4
791;2022-05-19 03:47:51;12,3;64,5
792;2022-05-19 03:52:51;12,3;64,4
793;2022-05-19 03:57:51;12,2;64,4
794;2022-05-19 04:02:51;12,2;64,4
795;2022-05-19 04:07:51;12,2;64,5
796;2022-05-19 04:12:51;12,2;64,6
797;2022-05-19 04:17:51;12,2;64,6
798;2022-05-19 04:22:51;12,2;64,6
799;2022-05-19 04:27:51;12,2;64,7
800;2022-05-19 04:32:51;12,2;64,7
801;2022-05-19 04:37:51;12,2;64,7
802;2022-05-19 04:42:51;12,2;64,7
803;2022-05-19 04:47:51;12,2;64,7
804;2022-05-19 04:52:51;12,2;64,7
805;2022-05-19 04:57:51;12,2;64,7
806;2022-05-19 05:02:51;12,2;64,7
807;2022-05-19 05:07:51;12,2;64,7
808;2022-05-19 05:12:51;12,2;64,7
809;2022-05-19 05:17:51;12,2;64,8
810;2022-05-19 05:22:51;12,2;64,7
811;2022-05-19 05:27:51;12,2;64,8
812;2022-05-19 05:32:51;12,2;64,7
813;2022-05-19 05:37:51;12,2;64,7
814;2022-05-19 05:42:51;12,2;64,8
815;2022-05-19 05:47:51;12,2;64,8
816;2022-05-19 05:52:51;12,1;64,9
817;2022-05-19 05:57:51;12,1;64,8
818;2022-05-19 06:02:51;12,1;64,9
819;2022-05-19 06:07:51;12,1;65
820;2022-05-19 06:12:51;12,1;64,9
821;2022-05-19 06:17:51;12;65
822;2022-05-19 06:22:51;12;65
823;2022-05-19 06:27:51;12;64,8
824;2022-05-19 06:32:51;11,9;64,6
825;2022-05-19 06:37:51;11,9;64,8
826;2022-05-19 06:42:51;11,9;64,7
827;2022-05-19 06:47:51;11,8;64,7
828;2022-05-19 06:52:51;11,8;64,9
829;2022-05-19 06:57:51;11,8;64,7
830;2022-05-19 07:02:51;11,8;64,6
831;2022-05-19 07:07:51;11,7;64,5
832;2022-05-19 07:12:51;11,6;64,3
833;2022-05-19 07:17:51;11,6;64,2
834;2022-05-19 07:22:51;11,6;64,5
835;2022-05-19 07:27:51;11,6;64,4
836;2022-05-19 07:32:51;11,6;64,6
837;2022-05-19 07:37:51;11,5;64,4
838;2022-05-19 07:42:51;11,5;64,4
839;2022-05-19 07:47:51;11,5;64,4
840;2022-05-19 07:52:51;11,5;64,4
841;2022-05-19 07:57:51;11,4;64,4
842;2022-05-19 08:02:51;11,4;64,2
843;2022-05-19 08:07:51;11,4;64,4
844;2022-05-19 08:12:51;11,4;64,4
845;2022-05-19 08:17:51;11,4;64,4
846;2022-05-19 08:22:51;11,4;64,4
847;2022-05-19 08:27:51;11,4;64,3
848;2022-05-19 08:32:51;11,4;64,2
849;2022-05-19 08:37:51;11,5;64,1
850;2022-05-19 08:42:51;11,5;64,1
851;2022-05-19 08:47:51;11,5;64
852;2022-05-19 08:52:51;11,6;63,8
853;2022-05-19 08:57:51;11,6;63,7
854;2022-05-19 09:02:51;11,7;63,6
855;2022-05-19 09:07:51;11,7;63,5
856;2022-05-19 09:12:51;11,8;63,5
857;2022-05-19 09:17:51;11,8;63,5
858;2022-05-19 09:22:51;11,8;63,5
859;2022-05-19 09:27:51;11,9;63,4
860;2022-05-19 09:32:51;11,9;63,4
861;2022-05-19 09:37:51;12;63,3
862;2022-05-19 09:42:51;12;63,3
863;2022-05-19 09:47:51;12;63,2
864;2022-05-19 09:52:51;12,1;63,1
865;2022-05-19 09:57:51;12,1;63,1
866;2022-05-19 10:02:51;12,1;63,1
867;2022-05-19 10:07:51;12,1;63,1
868;2022-05-19 10:12:51;12,2;63,1
869;2022-05-19 10:17:51;12,2;63
870;2022-05-19 10:22:51;12,2;63
871;2022-05-19 10:27:51;12,2;62,9
872;2022-05-19 10:32:51;12,3;62,9
873;2022-05-19 10:37:51;12,3;62,9
874;2022-05-19 10:42:51;12,3;62,9
875;2022-05-19 10:47:51;12,4;62,9
876;2022-05-19 10:52:51;12,4;62,8
877;2022-05-19 10:57:51;12,4;62,8
878;2022-05-19 11:02:51;12,5;62,8
879;2022-05-19 11:07:51;12,5;62,7
880;2022-05-19 11:12:51;12,5;62,7
881;2022-05-19 11:17:51;12,6;62,7
882;2022-05-19 11:22:51;12,6;62,6
883;2022-05-19 11:27:51;12,6;62,6
884;2022-05-19 11:32:51;12,7;62,6
885;2022-05-19 11:37:51;12,7;62,6
886;2022-05-19 11:42:51;12,7;62,4
887;2022-05-19 11:47:51;12,8;62,4
888;2022-05-19 11:52:51;12,8;62,3
889;2022-05-19 11:57:51;12,9;62,3
890;2022-05-19 12:02:51;12,9;62,2
891;2022-05-19 12:07:51;12,9;62,1
892;2022-05-19 12:12:51;13;62,1
893;2022-05-19 12:17:51;13;62,1
894;2022-05-19 12:22:51;13,1;61,9
895;2022-05-19 12:27:51;13,1;61,9
896;2022-05-19 12:32:51;13,1;61,9
897;2022-05-19 12:37:51;13,2;61,9
898;2022-05-19 12:42:51;13,2;61,9
899;2022-05-19 12:47:51;13,3;61,8
900;2022-05-19 12:52:51;13,3;61,7
901;2022-05-19 12:57:51;13,4;61,6
902;2022-05-19 13:02:51;13,4;61,4
903;2022-05-19 13:07:51;13,4;61,4
904;2022-05-19 13:12:51;13,4;61,3
905;2022-05-19 13:17:51;13,5;61,2
906;2022-05-19 13:22:51;13,5;61
907;2022-05-19 13:27:51;13,6;60,9
908;2022-05-19 13:32:51;13,6;60,8
909;2022-05-19 13:37:51;13,7;60,7
910;2022-05-19 13:42:51;13,7;60,6
911;2022-05-19 13:47:51;13,7;60,5
912;2022-05-19 13:52:51;13,7;60,4
913;2022-05-19 13:57:51;13,8;60,3
914;2022-05-19 14:02:51;13,8;60,2
915;2022-05-19 14:07:51;13,9;60
916;2022-05-19 14:12:51;13,9;59,9
917;2022-05-19 14:17:51;13,9;59,9
918;2022-05-19 14:22:51;14;59,7
919;2022-05-19 14:27:51;14;59,5
920;2022-05-19 14:32:51;14;59,5
921;2022-05-19 14:37:51;14;59,4
922;2022-05-19 14:42:51;14;59,2
923;2022-05-19 14:47:51;14,1;59,1
924;2022-05-19 14:52:51;14,1;58,9
925;2022-05-19 14:57:51;14,2;58,8
926;2022-05-19 15:02:51;14,2;58,6
927;2022-05-19 15:07:51;14,3;58,4
928;2022-05-19 15:12:51;14,3;58,2
929;2022-05-19 15:17:51;14,3;58
930;2022-05-19 15:22:51;14,4;58
931;2022-05-19 15:27:51;14,4;57,8
932;2022-05-19 15:32:51;14,4;57,8
933;2022-05-19 15:37:51;14,5;57,6
934;2022-05-19 15:42:51;14,5;57,6
935;2022-05-19 15:47:51;14,6;57,6
936;2022-05-19 15:52:51;14,6;57,4
937;2022-05-19 15:57:51;14,7;57,2
938;2022-05-19 16:02:51;14,7;57,1
939;2022-05-19 16:07:51;14,7;57
940;2022-05-19 16:12:51;14,7;57
941;2022-05-19 16:17:51;14,7;57
942;2022-05-19 16:22:51;14,8;56,9
943;2022-05-19 16:27:51;14,8;56,8
944;2022-05-19 16:32:51;14,8;56,7
945;2022-05-19 16:37:51;14,8;56,5
946;2022-05-19 16:42:51;14,9;56,5
947;2022-05-19 16:47:51;14,9;56,4
948;2022-05-19 16:52:51;14,9;56,2
949;2022-05-19 16:57:51;14,9;56,1
950;2022-05-19 17:02:51;14,9;56
951;2022-05-19 17:07:51;14,9;55,9
952;2022-05-19 17:12:51;14,9;55,8
953;2022-05-19 17:17:51;14,9;55,8
954;2022-05-19 17:22:51;14,9;56
955;2022-05-19 17:27:51;14,9;55,9
956;2022-05-19 17:32:51;14,9;55,9
957;2022-05-19 17:37:51;14,8;56
958;2022-05-19 17:42:51;14,8;55,9
959;2022-05-19 17:47:51;14,8;55,8
960;2022-05-19 17:52:51;14,8;55,8
961;2022-05-19 17:57:51;14,8;55,8
962;2022-05-19 18:02:51;14,8;55,8
963;2022-05-19 18:07:51;14,7;55,8
964;2022-05-19 18:12:51;14,7;55,8
965;2022-05-19 18:17:51;14,7;55,8
966;2022-05-19 18:22:51;14,7;55,8
967;2022-05-19 18:27:51;14,7;55,8
968;2022-05-19 18:32:51;14,7;55,8
969;2022-05-19 18:37:51;14,6;55,8
970;2022-05-19 18:42:51;14,6;55,8
971;2022-05-19 18:47:51;14,6;55,8
972;2022-05-19 18:52:51;14,6;55,8
973;2022-05-19 18:57:51;14,6;55,8
974;2022-05-19 19:02:51;14,6;55,8
975;2022-05-19 19:07:51;14,6;55,8
976;2022-05-19 19:12:51;14,6;55,8
977;2022-05-19 19:17:51;14,5;55,8
978;2022-05-19 19:22:51;14,5;55,9
979;2022-05-19 19:27:51;14,5;55,9
980;2022-05-19 19:32:51;14,5;56
981;2022-05-19 19:37:51;14,5;56
982;2022-05-19 19:42:51;14,5;56
983;2022-05-19 19:47:51;14,4;56,1
984;2022-05-19 19:52:51;14,4;56,2
985;2022-05-19 19:57:51;14,4;56,3
986;2022-05-19 20:02:51;14,4;56,3
987;2022-05-19 20:07:51;14,4;56,3
988;2022-05-19 20:12:51;14,4;56,4
989;2022-05-19 20:17:51;14,4;56,4
990;2022-05-19 20:22:51;14,3;56,5
991;2022-05-19 20:27:51;14,3;56,6
992;2022-05-19 20:32:51;14,3;56,7
993;2022-05-19 20:37:51;14,3;56,8
994;2022-05-19 20:42:51;14,3;56,9
995;2022-05-19 20:47:51;14,2;56,9
996;2022-05-19 20:52:51;14,2;57
997;2022-05-19 20:57:51;14,2;57,1
998;2022-05-19 21:02:51;14,2;57,1
999;2022-05-19 21:07:51;14,2;57,2
1000;2022-05-19 21:12:51;14,2;57,2
1001;2022-05-19 21:17:51;14,2;57,3
1002;2022-05-19 21:22:51;14,1;57,3
1003;2022-05-19 21:27:51;14,1;57,3
1004;2022-05-19 21:32:51;14,1;57,4
1005;2022-05-19 21:37:51;14,1;57,4
1006;2022-05-19 21:42:51;14,1;57,4
1007;2022-05-19 21:47:51;14,1;57,5
1008;2022-05-19 21:52:51;14;57,5
1009;2022-05-19 21:57:51;14;57,6
1010;2022-05-19 22:02:51;14;57,6
1011;2022-05-19 22:07:51;14;57,6
1012;2022-05-19 22:12:51;14;57,6
1013;2022-05-19 22:17:51;14;57,7
1014;2022-05-19 22:22:51;14;57,7
1015;2022-05-19 22:27:51;14;57,7
1016;2022-05-19 22:32:51;14;57,7
1017;2022-05-19 22:37:51;14;57,8
1018;2022-05-19 22:42:51;14;57,8
1019;2022-05-19 22:47:51;14;57,8
1020;2022-05-19 22:52:51;14;57,8
1021;2022-05-19 22:57:51;14;57,9
1022;2022-05-19 23:02:51;13,9;57,9
1023;2022-05-19 23:07:51;13,9;57,9
1024;2022-05-19 23:12:51;13,9;57,9
1025;2022-05-19 23:17:51;13,9;58
1026;2022-05-19 23:22:51;13,9;58
1027;2022-05-19 23:27:51;13,9;58
1028;2022-05-19 23:32:51;13,9;58
1029;2022-05-19 23:37:51;13,9;58
1030;2022-05-19 23:42:51;13,9;58,1
1031;2022-05-19 23:47:51;13,9;58
1032;2022-05-19 23:52:51;13,9;58,1
1033;2022-05-19 23:57:51;13,9;58,1
1034;2022-05-20 00:02:51;13,9;58,1
1035;2022-05-20 00:07:51;13,8;58,1
1036;2022-05-20 00:12:51;13,8;58,1
1037;2022-05-20 00:17:51;13,8;58,2
1038;2022-05-20 00:22:51;13,8;58,2
1039;2022-05-20 00:27:51;13,8;58,2
1040;2022-05-20 00:32:51;13,8;58,2
1041;2022-05-20 00:37:51;13,8;58,2
1042;2022-05-20 00:42:51;13,8;58,3
1043;2022-05-20 00:47:51;13,8;58,3
1044;2022-05-20 00:52:51;13,7;58,3
1045;2022-05-20 00:57:51;13,7;58,3
1046;2022-05-20 01:02:51;13,7;58,4
1047;2022-05-20 01:07:51;13,7;58,4
1048;2022-05-20 01:12:51;13,7;58,4
1049;2022-05-20 01:17:51;13,7;58,4
1050;2022-05-20 01:22:51;13,7;58,5
1051;2022-05-20 01:27:51;13,7;58,5
1052;2022-05-20 01:32:51;13,6;58,5
1053;2022-05-20 01:37:51;13,6;58,5
1054;2022-05-20 01:42:51;13,6;58,6
1055;2022-05-20 01:47:51;13,6;58,6
1056;2022-05-20 01:52:51;13,6;58,6
1057;2022-05-20 01:57:51;13,6;58,6
1058;2022-05-20 02:02:51;13,6;58,7
1059;2022-05-20 02:07:51;13,6;58,7
1060;2022-05-20 02:12:51;13,6;58,7
1061;2022-05-20 02:17:51;13,6;58,7
1062;2022-05-20 02:22:51;13,6;58,7
1063;2022-05-20 02:27:51;13,6;58,8
1064;2022-05-20 02:32:51;13,6;58,8
1065;2022-05-20 02:37:51;13,6;58,8
1066;2022-05-20 02:42:51;13,6;58,8
1067;2022-05-20 02:47:51;13,6;58,8
1068;2022-05-20 02:52:51;13,5;58,8
1069;2022-05-20 02:57:51;13,5;58,8
1070;2022-05-20 03:02:51;13,5;58,8
1071;2022-05-20 03:07:51;13,5;58,8
1072;2022-05-20 03:12:51;13,5;58,8
1073;2022-05-20 03:17:51;13,5;58,8
1074;2022-05-20 03:22:51;13,5;58,9
1075;2022-05-20 03:27:51;13,5;58,9
1076;2022-05-20 03:32:51;13,5;59
1077;2022-05-20 03:37:51;13,5;59
1078;2022-05-20 03:42:51;13,5;59
1079;2022-05-20 03:47:51;13,5;59
1080;2022-05-20 03:52:51;13,4;59
1081;2022-05-20 03:57:51;13,4;59
1082;2022-05-20 04:02:51;13,4;59,1
1083;2022-05-20 04:07:51;13,4;59,1
1084;2022-05-20 04:12:51;13,4;59,1
1085;2022-05-20 04:17:51;13,4;59,1
1086;2022-05-20 04:22:51;13,4;59,1
1087;2022-05-20 04:27:51;13,4;59,1
1088;2022-05-20 04:32:51;13,4;59,1
1089;2022-05-20 04:37:51;13,4;59,1
1090;2022-05-20 04:42:51;13,4;59,2
1091;2022-05-20 04:47:51;13,4;59,1
1092;2022-05-20 04:52:51;13,4;59,2
1093;2022-05-20 04:57:51;13,4;59,2
1094;2022-05-20 05:02:51;13,4;59,2
1095;2022-05-20 05:07:51;13,4;59,2
1096;2022-05-20 05:12:51;13,4;59,2
1097;2022-05-20 05:17:51;13,4;59,2
1098;2022-05-20 05:22:51;13,4;59,2
1099;2022-05-20 05:27:51;13,4;59,2
1100;2022-05-20 05:32:51;13,4;59,2
1101;2022-05-20 05:37:51;13,4;59,2
1102;2022-05-20 05:42:51;13,4;59,2
1103;2022-05-20 05:47:51;13,3;59,2
1104;2022-05-20 05:52:51;13,3;59,3
1105;2022-05-20 05:57:51;13,3;59,3
1106;2022-05-20 06:02:51;13,3;59,3
1107;2022-05-20 06:07:51;13,3;59,3
1108;2022-05-20 06:12:51;13,3;59,3
1109;2022-05-20 06:17:51;13,3;59,3
1110;2022-05-20 06:22:51;13,3;59,3
1111;2022-05-20 06:27:51;13,3;59,3
1112;2022-05-20 06:32:51;13,3;59,4
1113;2022-05-20 06:37:51;13,3;59,4
1114;2022-05-20 06:42:51;13,3;59,4
1115;2022-05-20 06:47:51;13,3;59,4
1116;2022-05-20 06:52:51;13,3;59,4
1117;2022-05-20 06:57:51;13,2;59,4
1118;2022-05-20 07:02:51;13,2;59,4
1119;2022-05-20 07:07:51;13,2;59,4
1120;2022-05-20 07:12:51;13,2;59,5
1121;2022-05-20 07:17:51;13,2;59,5
1122;2022-05-20 07:22:51;13,2;59,5
1123;2022-05-20 07:27:51;13,2;59,5
1124;2022-05-20 07:32:51;13,2;59,6
1125;2022-05-20 07:37:51;13,2;59,6
1126;2022-05-20 07:42:51;13,2;59,6
1127;2022-05-20 07:47:51;13,2;59,6
1128;2022-05-20 07:52:51;13,2;59,6
1129;2022-05-20 07:57:51;13,2;59,6
1130;2022-05-20 08:02:51;13,2;59,7
1131;2022-05-20 08:07:51;13,2;59,7
1132;2022-05-20 08:12:51;13,2;59,7
1133;2022-05-20 08:17:51;13,2;59,7
1134;2022-05-20 08:22:51;13,2;59,7
1135;2022-05-20 08:27:51;13,2;59,7
1136;2022-05-20 08:32:51;13,2;59,7
1137;2022-05-20 08:37:51;13,2;59,8
1138;2022-05-20 08:42:51;13,2;59,9
1139;2022-05-20 08:47:51;13,2;59,9
1140;2022-05-20 08:52:51;13,2;60
1141;2022-05-20 08:57:51;13,2;60
1142;2022-05-20 09:02:51;13,2;60
1143;2022-05-20 09:07:51;13,2;60
1144;2022-05-20 09:12:51;13,2;60
1145;2022-05-20 09:17:51;13,3;60,1
1146;2022-05-20 09:22:51;13,3;60,1
1147;2022-05-20 09:27:51;13,3;60,1
1148;2022-05-20 09:32:51;13,3;60,2
1149;2022-05-20 09:37:51;13,3;60,3
1150;2022-05-20 09:42:51;13,3;60,4
1151;2022-05-20 09:47:51;13,3;60,4
1152;2022-05-20 09:52:51;13,4;60,3
1153;2022-05-20 09:57:51;13,4;60,3
1154;2022-05-20 10:02:51;13,4;60,4
1155;2022-05-20 10:07:51;13,4;60,5
1156;2022-05-20 10:12:51;13,4;60,6
1157;2022-05-20 10:17:51;13,4;60,7
1158;2022-05-20 10:22:51;13,4;60,7
1159;2022-05-20 10:27:51;13,4;60,8
1160;2022-05-20 10:32:51;13,4;60,8
1161;2022-05-20 10:37:51;13,5;60,8
1162;2022-05-20 10:42:51;13,5;60,8
1163;2022-05-20 10:47:51;13,5;60,8
1164;2022-05-20 10:52:51;13,5;60,8
1165;2022-05-20 10:57:51;13,5;60,7
1166;2022-05-20 11:02:51;13,6;60,7
1167;2022-05-20 11:07:51;13,6;60,7
1168;2022-05-20 11:12:51;13,6;60,6
1169;2022-05-20 11:17:51;13,6;60,6
1170;2022-05-20 11:22:51;13,7;60,6
1171;2022-05-20 11:27:51;13,7;60,5
1172;2022-05-20 11:32:51;13,7;60,5
1173;2022-05-20 11:37:51;13,8;60,5
1174;2022-05-20 11:42:51;13,8;60,5
1175;2022-05-20 11:47:51;13,8;60,5
1176;2022-05-20 11:52:51;13,8;60,5
1177;2022-05-20 11:57:51;13,9;60,6
1178;2022-05-20 12:02:51;13,9;60,6
1179;2022-05-20 12:07:51;13,9;60,7
1180;2022-05-20 12:12:51;13,9;60,7
1181;2022-05-20 12:17:51;14;60,7
1182;2022-05-20 12:22:51;14;60,7
1183;2022-05-20 12:27:51;14;60,7
1184;2022-05-20 12:32:51;14,1;60,6
1185;2022-05-20 12:37:51;14,1;60,5
1186;2022-05-20 12:42:51;14,2;60,6
1187;2022-05-20 12:47:51;14,2;60,5
1188;2022-05-20 12:52:51;14,2;60,5
1189;2022-05-20 12:57:51;14,3;60,5
1190;2022-05-20 13:02:51;14,3;60,4
1191;2022-05-20 13:07:51;14,4;60,4
1192;2022-05-20 13:12:51;14,4;60,3
1193;2022-05-20 13:17:51;14,4;60,3
1194;2022-05-20 13:22:51;14,5;60,2
1195;2022-05-20 13:27:51;14,5;60,2
1196;2022-05-20 13:32:51;14,6;60,2
1197;2022-05-20 13:37:51;14,6;60,1
1198;2022-05-20 13:42:51;14,7;60,1
1199;2022-05-20 13:47:51;14,7;60
1200;2022-05-20 13:52:51;14,7;60
1201;2022-05-20 13:57:51;14,8;59,9
1202;2022-05-20 14:02:51;14,8;59,8
1203;2022-05-20 14:07:51;14,9;59,7
1204;2022-05-20 14:12:51;15;59,6
1205;2022-05-20 14:17:51;15;59,6
1206;2022-05-20 14:22:51;15,1;59,5
1207;2022-05-20 14:27:51;15,1;59,5
1208;2022-05-20 14:32:51;15,2;59,5
1209;2022-05-20 14:37:51;15,3;59,4
