Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
3795;11-02-2021;18:04:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,7;T4 KTemp C
3797;11-02-2021;18:05:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,7;T3 KTemp C;-63,6;T4 KTemp C
3799;11-02-2021;18:06:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,7;T3 KTemp C;-63,7;T4 KTemp C
3801;11-02-2021;18:07:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,8;T3 KTemp C;-63,5;T4 KTemp C
3803;11-02-2021;18:08:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,4;T4 KTemp C
3805;11-02-2021;18:09:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,4;T4 KTemp C
3807;11-02-2021;18:10:20;-70,2;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,3;T4 KTemp C
3809;11-02-2021;18:11:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,1;T4 KTemp C
3811;11-02-2021;18:12:20;-69,9;T1 KTemp C;-65,2;T2 KTemp C;-63,3;T3 KTemp C;-62,9;T4 KTemp C
3813;11-02-2021;18:13:20;-69,8;T1 KTemp C;-65;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
3815;11-02-2021;18:14:20;-69,6;T1 KTemp C;-65;T2 KTemp C;-63,2;T3 KTemp C;-62,8;T4 KTemp C
3817;11-02-2021;18:15:20;-69,4;T1 KTemp C;-64,8;T2 KTemp C;-63;T3 KTemp C;-62,6;T4 KTemp C
3819;11-02-2021;18:16:20;-69,3;T1 KTemp C;-64,7;T2 KTemp C;-62,9;T3 KTemp C;-62,4;T4 KTemp C
3821;11-02-2021;18:17:20;-69,2;T1 KTemp C;-64,5;T2 KTemp C;-62,8;T3 KTemp C;-62,3;T4 KTemp C
3823;11-02-2021;18:18:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,5;T3 KTemp C;-62,2;T4 KTemp C
3825;11-02-2021;18:19:20;-68,7;T1 KTemp C;-64,2;T2 KTemp C;-62,5;T3 KTemp C;-62,1;T4 KTemp C
3827;11-02-2021;18:20:20;-68,5;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-61,9;T4 KTemp C
3829;11-02-2021;18:21:20;-68,4;T1 KTemp C;-64,1;T2 KTemp C;-62,2;T3 KTemp C;-61,8;T4 KTemp C
3831;11-02-2021;18:22:20;-68,2;T1 KTemp C;-63,8;T2 KTemp C;-62,1;T3 KTemp C;-61,6;T4 KTemp C
3833;11-02-2021;18:23:20;-68,1;T1 KTemp C;-63,6;T2 KTemp C;-61,9;T3 KTemp C;-61,4;T4 KTemp C
3835;11-02-2021;18:24:20;-67,9;T1 KTemp C;-63,5;T2 KTemp C;-61,8;T3 KTemp C;-61,3;T4 KTemp C
3837;11-02-2021;18:25:20;-67,8;T1 KTemp C;-63,5;T2 KTemp C;-61,6;T3 KTemp C;-61,2;T4 KTemp C
3839;11-02-2021;18:26:20;-67,5;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-61;T4 KTemp C
3841;11-02-2021;18:27:20;-67,4;T1 KTemp C;-63,1;T2 KTemp C;-61,3;T3 KTemp C;-60,8;T4 KTemp C
3843;11-02-2021;18:28:20;-67,1;T1 KTemp C;-62,9;T2 KTemp C;-61,1;T3 KTemp C;-60,6;T4 KTemp C
3845;11-02-2021;18:29:20;-67;T1 KTemp C;-62,7;T2 KTemp C;-61;T3 KTemp C;-60,4;T4 KTemp C
3847;11-02-2021;18:30:20;-66,7;T1 KTemp C;-62,6;T2 KTemp C;-60,8;T3 KTemp C;-60,2;T4 KTemp C
3849;11-02-2021;18:31:20;-66,5;T1 KTemp C;-62,5;T2 KTemp C;-60,8;T3 KTemp C;-60,1;T4 KTemp C
3851;11-02-2021;18:32:20;-66,4;T1 KTemp C;-62,4;T2 KTemp C;-60,5;T3 KTemp C;-59,9;T4 KTemp C
3853;11-02-2021;18:33:20;-66,2;T1 KTemp C;-62,2;T2 KTemp C;-60,5;T3 KTemp C;-59,9;T4 KTemp C
3855;11-02-2021;18:34:20;-66,1;T1 KTemp C;-62,7;T2 KTemp C;-60,8;T3 KTemp C;-60;T4 KTemp C
3857;11-02-2021;18:35:20;-66,1;T1 KTemp C;-63,1;T2 KTemp C;-61,1;T3 KTemp C;-60,3;T4 KTemp C
3859;11-02-2021;18:36:20;-66,4;T1 KTemp C;-63,3;T2 KTemp C;-61,3;T3 KTemp C;-60,7;T4 KTemp C
3861;11-02-2021;18:37:20;-66,8;T1 KTemp C;-63,4;T2 KTemp C;-61,4;T3 KTemp C;-61;T4 KTemp C
3863;11-02-2021;18:38:20;-67,3;T1 KTemp C;-63,6;T2 KTemp C;-61,6;T3 KTemp C;-61,3;T4 KTemp C
3865;11-02-2021;18:39:20;-67,9;T1 KTemp C;-63,7;T2 KTemp C;-61,9;T3 KTemp C;-61,5;T4 KTemp C
3867;11-02-2021;18:40:20;-68,5;T1 KTemp C;-64;T2 KTemp C;-62,1;T3 KTemp C;-61,9;T4 KTemp C
3869;11-02-2021;18:41:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,4;T3 KTemp C;-62,4;T4 KTemp C
3871;11-02-2021;18:42:20;-69,4;T1 KTemp C;-64,8;T2 KTemp C;-62,7;T3 KTemp C;-62,8;T4 KTemp C
3873;11-02-2021;18:43:20;-69,8;T1 KTemp C;-65,1;T2 KTemp C;-63;T3 KTemp C;-63,3;T4 KTemp C
3875;11-02-2021;18:44:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,3;T3 KTemp C;-63,6;T4 KTemp C
3877;11-02-2021;18:45:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,4;T3 KTemp C;-63,6;T4 KTemp C
3879;11-02-2021;18:46:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,7;T3 KTemp C;-63,7;T4 KTemp C
3881;11-02-2021;18:47:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
3883;11-02-2021;18:48:20;-70,3;T1 KTemp C;-65,5;T2 KTemp C;-63,7;T3 KTemp C;-63,5;T4 KTemp C
3885;11-02-2021;18:49:20;-70,3;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,4;T4 KTemp C
3887;11-02-2021;18:50:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,3;T4 KTemp C
3889;11-02-2021;18:51:20;-70,1;T1 KTemp C;-65,4;T2 KTemp C;-63,5;T3 KTemp C;-63,3;T4 KTemp C
3891;11-02-2021;18:52:20;-70;T1 KTemp C;-65,1;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
3893;11-02-2021;18:53:20;-69,8;T1 KTemp C;-65,1;T2 KTemp C;-63,4;T3 KTemp C;-63;T4 KTemp C
3895;11-02-2021;18:54:20;-69,7;T1 KTemp C;-64,9;T2 KTemp C;-63,3;T3 KTemp C;-62,7;T4 KTemp C
3897;11-02-2021;18:55:20;-69,5;T1 KTemp C;-64,8;T2 KTemp C;-63,1;T3 KTemp C;-62,7;T4 KTemp C
3899;11-02-2021;18:56:20;-69,4;T1 KTemp C;-64,7;T2 KTemp C;-63;T3 KTemp C;-62,5;T4 KTemp C
3901;11-02-2021;18:57:20;-69,2;T1 KTemp C;-64,5;T2 KTemp C;-62,8;T3 KTemp C;-62,4;T4 KTemp C
3903;11-02-2021;18:58:20;-69,1;T1 KTemp C;-64,5;T2 KTemp C;-62,7;T3 KTemp C;-62,1;T4 KTemp C
3905;11-02-2021;18:59:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,6;T3 KTemp C;-62,2;T4 KTemp C
3907;11-02-2021;19:00:20;-68,8;T1 KTemp C;-64,1;T2 KTemp C;-62,5;T3 KTemp C;-62;T4 KTemp C
3909;11-02-2021;19:01:20;-68,6;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-61,8;T4 KTemp C
3911;11-02-2021;19:02:20;-68,4;T1 KTemp C;-64;T2 KTemp C;-62,2;T3 KTemp C;-61,7;T4 KTemp C
3913;11-02-2021;19:03:20;-68,1;T1 KTemp C;-63,8;T2 KTemp C;-62;T3 KTemp C;-61,6;T4 KTemp C
3915;11-02-2021;19:04:20;-68;T1 KTemp C;-63,6;T2 KTemp C;-61,9;T3 KTemp C;-61,4;T4 KTemp C
3917;11-02-2021;19:05:20;-67,8;T1 KTemp C;-63,5;T2 KTemp C;-61,7;T3 KTemp C;-61,1;T4 KTemp C
3919;11-02-2021;19:06:20;-67,6;T1 KTemp C;-63,4;T2 KTemp C;-61,5;T3 KTemp C;-61;T4 KTemp C
3921;11-02-2021;19:07:20;-67,5;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-60,8;T4 KTemp C
3923;11-02-2021;19:08:20;-67,3;T1 KTemp C;-63,1;T2 KTemp C;-61,3;T3 KTemp C;-60,8;T4 KTemp C
3925;11-02-2021;19:09:20;-67,1;T1 KTemp C;-63;T2 KTemp C;-61,2;T3 KTemp C;-60,5;T4 KTemp C
3927;11-02-2021;19:10:20;-66,9;T1 KTemp C;-62,8;T2 KTemp C;-61;T3 KTemp C;-60,5;T4 KTemp C
3929;11-02-2021;19:11:20;-66,7;T1 KTemp C;-62,7;T2 KTemp C;-60,8;T3 KTemp C;-60,3;T4 KTemp C
3931;11-02-2021;19:12:20;-66,6;T1 KTemp C;-62,5;T2 KTemp C;-60,6;T3 KTemp C;-60,2;T4 KTemp C
3933;11-02-2021;19:13:20;-66,4;T1 KTemp C;-62,4;T2 KTemp C;-60,5;T3 KTemp C;-60;T4 KTemp C
3935;11-02-2021;19:14:20;-66,2;T1 KTemp C;-62,3;T2 KTemp C;-60,5;T3 KTemp C;-59,9;T4 KTemp C
3937;11-02-2021;19:15:20;-66,1;T1 KTemp C;-62,8;T2 KTemp C;-60,9;T3 KTemp C;-60;T4 KTemp C
3939;11-02-2021;19:16:20;-66,1;T1 KTemp C;-63,2;T2 KTemp C;-61,2;T3 KTemp C;-60,4;T4 KTemp C
3941;11-02-2021;19:17:20;-66,5;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-60,8;T4 KTemp C
3943;11-02-2021;19:18:20;-66,9;T1 KTemp C;-63,4;T2 KTemp C;-61,5;T3 KTemp C;-61,1;T4 KTemp C
3945;11-02-2021;19:19:20;-67,3;T1 KTemp C;-63,6;T2 KTemp C;-61,6;T3 KTemp C;-61,3;T4 KTemp C
3947;11-02-2021;19:20:20;-68;T1 KTemp C;-63,6;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
3949;11-02-2021;19:21:20;-68,5;T1 KTemp C;-63,9;T2 KTemp C;-62;T3 KTemp C;-61,8;T4 KTemp C
3951;11-02-2021;19:22:20;-69;T1 KTemp C;-64,3;T2 KTemp C;-62,3;T3 KTemp C;-62,4;T4 KTemp C
3953;11-02-2021;19:23:20;-69,5;T1 KTemp C;-64,7;T2 KTemp C;-62,7;T3 KTemp C;-62,8;T4 KTemp C
3955;11-02-2021;19:24:20;-69,8;T1 KTemp C;-65;T2 KTemp C;-63;T3 KTemp C;-63,5;T4 KTemp C
3957;11-02-2021;19:25:20;-70,2;T1 KTemp C;-65,4;T2 KTemp C;-63,3;T3 KTemp C;-63,4;T4 KTemp C
3959;11-02-2021;19:26:20;-70,3;T1 KTemp C;-65,7;T2 KTemp C;-63,6;T3 KTemp C;-63,6;T4 KTemp C
3961;11-02-2021;19:27:20;-70,3;T1 KTemp C;-65,7;T2 KTemp C;-63,6;T3 KTemp C;-63,6;T4 KTemp C
3963;11-02-2021;19:28:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
3965;11-02-2021;19:29:20;-70,4;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
3967;11-02-2021;19:30:20;-70,3;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
3969;11-02-2021;19:31:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,2;T4 KTemp C
3971;11-02-2021;19:32:20;-70,2;T1 KTemp C;-65,4;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
3973;11-02-2021;19:33:20;-70;T1 KTemp C;-65,2;T2 KTemp C;-63,5;T3 KTemp C;-63;T4 KTemp C
3975;11-02-2021;19:34:20;-69,8;T1 KTemp C;-65,1;T2 KTemp C;-63,4;T3 KTemp C;-63;T4 KTemp C
3977;11-02-2021;19:35:20;-69,7;T1 KTemp C;-65,1;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
3979;11-02-2021;19:36:20;-69,6;T1 KTemp C;-64,9;T2 KTemp C;-63,1;T3 KTemp C;-62,7;T4 KTemp C
3981;11-02-2021;19:37:20;-69,5;T1 KTemp C;-64,8;T2 KTemp C;-63;T3 KTemp C;-62,4;T4 KTemp C
3983;11-02-2021;19:38:20;-69,3;T1 KTemp C;-64,5;T2 KTemp C;-62,9;T3 KTemp C;-62,5;T4 KTemp C
3985;11-02-2021;19:39:20;-69,2;T1 KTemp C;-64,5;T2 KTemp C;-62,7;T3 KTemp C;-62,4;T4 KTemp C
3987;11-02-2021;19:40:20;-68,9;T1 KTemp C;-64,3;T2 KTemp C;-62,6;T3 KTemp C;-62,1;T4 KTemp C
3989;11-02-2021;19:41:20;-68,8;T1 KTemp C;-64,3;T2 KTemp C;-62,4;T3 KTemp C;-62,2;T4 KTemp C
3991;11-02-2021;19:42:20;-68,6;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-61,8;T4 KTemp C
3993;11-02-2021;19:43:20;-68,3;T1 KTemp C;-63,9;T2 KTemp C;-62,1;T3 KTemp C;-61,6;T4 KTemp C
3995;11-02-2021;19:44:20;-68,2;T1 KTemp C;-63,7;T2 KTemp C;-62;T3 KTemp C;-61,5;T4 KTemp C
3997;11-02-2021;19:45:20;-68;T1 KTemp C;-63,6;T2 KTemp C;-61,8;T3 KTemp C;-61,4;T4 KTemp C
3999;11-02-2021;19:46:20;-67,7;T1 KTemp C;-63,5;T2 KTemp C;-61,7;T3 KTemp C;-61,3;T4 KTemp C
4001;11-02-2021;19:47:20;-67,6;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-61,2;T4 KTemp C
4003;11-02-2021;19:48:20;-67,4;T1 KTemp C;-63,2;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
4005;11-02-2021;19:49:20;-67,2;T1 KTemp C;-63;T2 KTemp C;-61,2;T3 KTemp C;-60,6;T4 KTemp C
4007;11-02-2021;19:50:20;-67;T1 KTemp C;-62,9;T2 KTemp C;-61,1;T3 KTemp C;-60,5;T4 KTemp C
4009;11-02-2021;19:51:20;-66,8;T1 KTemp C;-62,7;T2 KTemp C;-60,9;T3 KTemp C;-60,3;T4 KTemp C
4011;11-02-2021;19:52:20;-66,7;T1 KTemp C;-62,6;T2 KTemp C;-60,8;T3 KTemp C;-60,3;T4 KTemp C
4013;11-02-2021;19:53:20;-66,6;T1 KTemp C;-62,6;T2 KTemp C;-60,7;T3 KTemp C;-60,2;T4 KTemp C
4015;11-02-2021;19:54:20;-66,3;T1 KTemp C;-62,4;T2 KTemp C;-60,6;T3 KTemp C;-60;T4 KTemp C
4017;11-02-2021;19:55:20;-66,2;T1 KTemp C;-62,3;T2 KTemp C;-60,6;T3 KTemp C;-60,1;T4 KTemp C
4019;11-02-2021;19:56:20;-66,1;T1 KTemp C;-62,9;T2 KTemp C;-61;T3 KTemp C;-60,2;T4 KTemp C
4021;11-02-2021;19:57:20;-66,2;T1 KTemp C;-63,3;T2 KTemp C;-61,2;T3 KTemp C;-60,4;T4 KTemp C
4023;11-02-2021;19:58:20;-66,5;T1 KTemp C;-63,4;T2 KTemp C;-61,4;T3 KTemp C;-61;T4 KTemp C
4025;11-02-2021;19:59:20;-66,9;T1 KTemp C;-63,5;T2 KTemp C;-61,5;T3 KTemp C;-61,2;T4 KTemp C
4027;11-02-2021;20:00:20;-67,5;T1 KTemp C;-63,6;T2 KTemp C;-61,6;T3 KTemp C;-61,3;T4 KTemp C
4029;11-02-2021;20:01:20;-68;T1 KTemp C;-63,7;T2 KTemp C;-61,9;T3 KTemp C;-61,6;T4 KTemp C
4031;11-02-2021;20:02:20;-68,6;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-62;T4 KTemp C
4033;11-02-2021;20:03:20;-69,1;T1 KTemp C;-64,4;T2 KTemp C;-62,5;T3 KTemp C;-62,6;T4 KTemp C
4035;11-02-2021;20:04:20;-69,5;T1 KTemp C;-64,8;T2 KTemp C;-62,8;T3 KTemp C;-62,9;T4 KTemp C
4037;11-02-2021;20:05:20;-69,9;T1 KTemp C;-65,2;T2 KTemp C;-63,1;T3 KTemp C;-63,4;T4 KTemp C
4039;11-02-2021;20:06:20;-70,1;T1 KTemp C;-65,4;T2 KTemp C;-63,3;T3 KTemp C;-63,5;T4 KTemp C
4041;11-02-2021;20:07:20;-70,2;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
4043;11-02-2021;20:08:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,5;T3 KTemp C;-63,6;T4 KTemp C
4045;11-02-2021;20:09:20;-70,4;T1 KTemp C;-65,7;T2 KTemp C;-63,7;T3 KTemp C;-63,4;T4 KTemp C
4047;11-02-2021;20:10:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
4049;11-02-2021;20:11:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,7;T3 KTemp C;-63,4;T4 KTemp C
4051;11-02-2021;20:12:20;-70,2;T1 KTemp C;-65,5;T2 KTemp C;-63,5;T3 KTemp C;-63,3;T4 KTemp C
4053;11-02-2021;20:13:20;-70,1;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
4055;11-02-2021;20:14:20;-70;T1 KTemp C;-65,1;T2 KTemp C;-63,3;T3 KTemp C;-63,1;T4 KTemp C
4057;11-02-2021;20:15:20;-69,8;T1 KTemp C;-65,1;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
4059;11-02-2021;20:16:20;-69,7;T1 KTemp C;-64,9;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
4061;11-02-2021;20:17:20;-69,6;T1 KTemp C;-64,7;T2 KTemp C;-63;T3 KTemp C;-62,6;T4 KTemp C
4063;11-02-2021;20:18:20;-69,4;T1 KTemp C;-64,7;T2 KTemp C;-62,9;T3 KTemp C;-62,6;T4 KTemp C
4065;11-02-2021;20:19:20;-69,2;T1 KTemp C;-64,5;T2 KTemp C;-62,8;T3 KTemp C;-62,4;T4 KTemp C
4067;11-02-2021;20:20:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,6;T3 KTemp C;-62,3;T4 KTemp C
4069;11-02-2021;20:21:20;-68,8;T1 KTemp C;-64,3;T2 KTemp C;-62,5;T3 KTemp C;-62,1;T4 KTemp C
4071;11-02-2021;20:22:20;-68,7;T1 KTemp C;-64,1;T2 KTemp C;-62,3;T3 KTemp C;-61,9;T4 KTemp C
4073;11-02-2021;20:23:20;-68,5;T1 KTemp C;-64;T2 KTemp C;-62,3;T3 KTemp C;-61,6;T4 KTemp C
4075;11-02-2021;20:24:20;-68,3;T1 KTemp C;-64;T2 KTemp C;-62,1;T3 KTemp C;-61,5;T4 KTemp C
4077;11-02-2021;20:25:20;-68,2;T1 KTemp C;-63,8;T2 KTemp C;-62,1;T3 KTemp C;-61,5;T4 KTemp C
4079;11-02-2021;20:26:20;-68;T1 KTemp C;-63,6;T2 KTemp C;-61,9;T3 KTemp C;-61,2;T4 KTemp C
4081;11-02-2021;20:27:20;-67,8;T1 KTemp C;-63,5;T2 KTemp C;-61,8;T3 KTemp C;-61,2;T4 KTemp C
4083;11-02-2021;20:28:20;-67,7;T1 KTemp C;-63,4;T2 KTemp C;-61,5;T3 KTemp C;-61;T4 KTemp C
4085;11-02-2021;20:29:20;-67,4;T1 KTemp C;-63,3;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
4087;11-02-2021;20:30:20;-67,3;T1 KTemp C;-63;T2 KTemp C;-61,3;T3 KTemp C;-60,7;T4 KTemp C
4089;11-02-2021;20:31:20;-67,1;T1 KTemp C;-62,9;T2 KTemp C;-61,2;T3 KTemp C;-60,6;T4 KTemp C
4091;11-02-2021;20:32:20;-66,9;T1 KTemp C;-62,7;T2 KTemp C;-60,9;T3 KTemp C;-60,3;T4 KTemp C
4093;11-02-2021;20:33:20;-66,8;T1 KTemp C;-62,6;T2 KTemp C;-60,9;T3 KTemp C;-60,3;T4 KTemp C
4095;11-02-2021;20:34:20;-66,5;T1 KTemp C;-62,4;T2 KTemp C;-60,6;T3 KTemp C;-60;T4 KTemp C
4097;11-02-2021;20:35:20;-66,4;T1 KTemp C;-62,4;T2 KTemp C;-60,5;T3 KTemp C;-60;T4 KTemp C
4099;11-02-2021;20:36:20;-66,1;T1 KTemp C;-62,4;T2 KTemp C;-60,6;T3 KTemp C;-60;T4 KTemp C
4101;11-02-2021;20:37:20;-66,1;T1 KTemp C;-62,9;T2 KTemp C;-60,9;T3 KTemp C;-60,2;T4 KTemp C
4103;11-02-2021;20:38:20;-66,2;T1 KTemp C;-63,3;T2 KTemp C;-61,2;T3 KTemp C;-60,5;T4 KTemp C
4105;11-02-2021;20:39:20;-66,5;T1 KTemp C;-63,4;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
4107;11-02-2021;20:40:20;-67;T1 KTemp C;-63,4;T2 KTemp C;-61,5;T3 KTemp C;-60,8;T4 KTemp C
4109;11-02-2021;20:41:20;-67,5;T1 KTemp C;-63,5;T2 KTemp C;-61,5;T3 KTemp C;-61,3;T4 KTemp C
4111;11-02-2021;20:42:20;-68,2;T1 KTemp C;-63,8;T2 KTemp C;-62;T3 KTemp C;-61,7;T4 KTemp C
4113;11-02-2021;20:43:20;-68,7;T1 KTemp C;-64,1;T2 KTemp C;-62,2;T3 KTemp C;-62,1;T4 KTemp C
4115;11-02-2021;20:44:20;-69,1;T1 KTemp C;-64,5;T2 KTemp C;-62,6;T3 KTemp C;-62,6;T4 KTemp C
4117;11-02-2021;20:45:20;-69,6;T1 KTemp C;-64,9;T2 KTemp C;-62,8;T3 KTemp C;-63,1;T4 KTemp C
4119;11-02-2021;20:46:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,2;T3 KTemp C;-63,7;T4 KTemp C
4121;11-02-2021;20:47:20;-70,2;T1 KTemp C;-65,3;T2 KTemp C;-63,4;T3 KTemp C;-63,6;T4 KTemp C
4123;11-02-2021;20:48:20;-70,3;T1 KTemp C;-65,6;T2 KTemp C;-63,5;T3 KTemp C;-63,6;T4 KTemp C
4125;11-02-2021;20:49:20;-70,3;T1 KTemp C;-65,7;T2 KTemp C;-63,7;T3 KTemp C;-63,7;T4 KTemp C
4127;11-02-2021;20:50:20;-70,4;T1 KTemp C;-65,6;T2 KTemp C;-63,7;T3 KTemp C;-63,5;T4 KTemp C
4129;11-02-2021;20:51:20;-70,3;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
4131;11-02-2021;20:52:20;-70,3;T1 KTemp C;-65,5;T2 KTemp C;-63,6;T3 KTemp C;-63,5;T4 KTemp C
4133;11-02-2021;20:53:20;-70,2;T1 KTemp C;-65,4;T2 KTemp C;-63,7;T3 KTemp C;-63,3;T4 KTemp C
4135;11-02-2021;20:54:20;-70;T1 KTemp C;-65,3;T2 KTemp C;-63,5;T3 KTemp C;-63,2;T4 KTemp C
4137;11-02-2021;20:55:20;-70;T1 KTemp C;-65,2;T2 KTemp C;-63,4;T3 KTemp C;-63,1;T4 KTemp C
4139;11-02-2021;20:56:20;-69,8;T1 KTemp C;-65,1;T2 KTemp C;-63,3;T3 KTemp C;-62,9;T4 KTemp C
4141;11-02-2021;20:57:20;-69,7;T1 KTemp C;-64,9;T2 KTemp C;-63,2;T3 KTemp C;-62,8;T4 KTemp C
4143;11-02-2021;20:58:20;-69,5;T1 KTemp C;-64,8;T2 KTemp C;-62,9;T3 KTemp C;-62,6;T4 KTemp C
4145;11-02-2021;20:59:20;-69,4;T1 KTemp C;-64,6;T2 KTemp C;-63;T3 KTemp C;-62,7;T4 KTemp C
4147;11-02-2021;21:00:20;-69,3;T1 KTemp C;-64,5;T2 KTemp C;-62,9;T3 KTemp C;-62,5;T4 KTemp C
4149;11-02-2021;21:01:20;-69;T1 KTemp C;-64,4;T2 KTemp C;-62,8;T3 KTemp C;-62,2;T4 KTemp C
4151;11-02-2021;21:02:20;-68,9;T1 KTemp C;-64,3;T2 KTemp C;-62,6;T3 KTemp C;-62,2;T4 KTemp C
4153;11-02-2021;21:03:20;-68,6;T1 KTemp C;-64,2;T2 KTemp C;-62,5;T3 KTemp C;-62;T4 KTemp C
4155;11-02-2021;21:04:20;-68,5;T1 KTemp C;-64;T2 KTemp C;-62,3;T3 KTemp C;-61,8;T4 KTemp C
4157;11-02-2021;21:05:20;-68,3;T1 KTemp C;-63,9;T2 KTemp C;-62,1;T3 KTemp C;-61,8;T4 KTemp C
4159;11-02-2021;21:06:20;-68,1;T1 KTemp C;-63,7;T2 KTemp C;-62;T3 KTemp C;-61,5;T4 KTemp C
4161;11-02-2021;21:07:20;-67,9;T1 KTemp C;-63,5;T2 KTemp C;-61,8;T3 KTemp C;-61,3;T4 KTemp C
4163;11-02-2021;21:08:20;-67,7;T1 KTemp C;-63,4;T2 KTemp C;-61,7;T3 KTemp C;-61,2;T4 KTemp C
4165;11-02-2021;21:09:20;-67,5;T1 KTemp C;-63,3;T2 KTemp C;-61,5;T3 KTemp C;-61;T4 KTemp C
4167;11-02-2021;21:10:20;-67,5;T1 KTemp C;-63,2;T2 KTemp C;-61,4;T3 KTemp C;-60,9;T4 KTemp C
4169;11-02-2021;21:11:20;-67,3;T1 KTemp C;-63,1;T2 KTemp C;-61,3;T3 KTemp C;-60,8;T4 KTemp C
4171;11-02-2021;21:12:20;-67,1;T1 KTemp C;-62,9;T2 KTemp C;-61,1;T3 KTemp C;-60,6;T4 KTemp C
4173;11-02-2021;21:13:20;-66,9;T1 KTemp C;-62,8;T2 KTemp C;-60,9;T3 KTemp C;-60,5;T4 KTemp C
4175;11-02-2021;21:14:20;-66,7;T1 KTemp C;-62,6;T2 KTemp C;-60,8;T3 KTemp C;-60,3;T4 KTemp C
4177;11-02-2021;21:15:20;-66,5;T1 KTemp C;-62,5;T2 KTemp C;-60,8;T3 KTemp C;-60,2;T4 KTemp C
4179;11-02-2021;21:16:20;-66,3;T1 KTemp C;-62,3;T2 KTemp C;-60,6;T3 KTemp C;-60;T4 KTemp C
4181;11-02-2021;21:17:20;-66,2;T1 KTemp C;-62,3;T2 KTemp C;-60,6;T3 KTemp C;-60;T4 KTemp C
4183;11-02-2021;21:18:20;-66,1;T1 KTemp C;-62,9;T2 KTemp C;-61;T3 KTemp C;-60,1;T4 KTemp C
