Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
409;23-01-2021;11:23:45;20,5;T1 KTemp C;-61,4;T2 KTemp C;-61;T3 KTemp C;-59,9;T4 KTemp C
411;23-01-2021;11:24:45;20,5;T1 KTemp C;-61,5;T2 KTemp C;-61,1;T3 KTemp C;-60,3;T4 KTemp C
413;23-01-2021;11:25:45;20,5;T1 KTemp C;-61,6;T2 KTemp C;-61,3;T3 KTemp C;-60,7;T4 KTemp C
415;23-01-2021;11:26:45;20,5;T1 KTemp C;-61,8;T2 KTemp C;-61,4;T3 KTemp C;-61;T4 KTemp C
417;23-01-2021;11:27:45;20,5;T1 KTemp C;-62,2;T2 KTemp C;-61,9;T3 KTemp C;-61;T4 KTemp C
419;23-01-2021;11:28:45;20,5;T1 KTemp C;-62,2;T2 KTemp C;-62,1;T3 KTemp C;-61,7;T4 KTemp C
421;23-01-2021;11:29:45;20,5;T1 KTemp C;-62,4;T2 KTemp C;-62,2;T3 KTemp C;-61,5;T4 KTemp C
423;23-01-2021;11:30:45;20,5;T1 KTemp C;-62,5;T2 KTemp C;-62,2;T3 KTemp C;-61,8;T4 KTemp C
425;23-01-2021;11:31:45;20,5;T1 KTemp C;-62,8;T2 KTemp C;-62,5;T3 KTemp C;-61,8;T4 KTemp C
427;23-01-2021;11:32:45;20,6;T1 KTemp C;-62,9;T2 KTemp C;-62,5;T3 KTemp C;-62,2;T4 KTemp C
429;23-01-2021;11:33:45;20,6;T1 KTemp C;-63,1;T2 KTemp C;-62,8;T3 KTemp C;-62,1;T4 KTemp C
431;23-01-2021;11:34:45;20,6;T1 KTemp C;-63,1;T2 KTemp C;-62,9;T3 KTemp C;-62,3;T4 KTemp C
433;23-01-2021;11:35:45;20,6;T1 KTemp C;-63;T2 KTemp C;-62,5;T3 KTemp C;-62;T4 KTemp C
435;23-01-2021;11:36:45;20,6;T1 KTemp C;-62,9;T2 KTemp C;-62,2;T3 KTemp C;-61,7;T4 KTemp C
437;23-01-2021;11:37:45;20,6;T1 KTemp C;-62,8;T2 KTemp C;-61,9;T3 KTemp C;-61,5;T4 KTemp C
439;23-01-2021;11:38:45;20,6;T1 KTemp C;-62,7;T2 KTemp C;-61,6;T3 KTemp C;-61,3;T4 KTemp C
441;23-01-2021;11:39:45;20,6;T1 KTemp C;-62,5;T2 KTemp C;-61,3;T3 KTemp C;-60,9;T4 KTemp C
443;23-01-2021;11:40:45;20,6;T1 KTemp C;-62,2;T2 KTemp C;-61,1;T3 KTemp C;-60,8;T4 KTemp C
445;23-01-2021;11:41:45;20,6;T1 KTemp C;-62,2;T2 KTemp C;-61;T3 KTemp C;-60,6;T4 KTemp C
447;23-01-2021;11:42:45;20,6;T1 KTemp C;-62,2;T2 KTemp C;-61,2;T3 KTemp C;-60,6;T4 KTemp C
449;23-01-2021;11:43:45;20,6;T1 KTemp C;-62,3;T2 KTemp C;-61,5;T3 KTemp C;-61,3;T4 KTemp C
451;23-01-2021;11:44:45;20,6;T1 KTemp C;-62,4;T2 KTemp C;-61,8;T3 KTemp C;-61,3;T4 KTemp C
453;23-01-2021;11:45:45;20,6;T1 KTemp C;-62,6;T2 KTemp C;-62,2;T3 KTemp C;-61,6;T4 KTemp C
455;23-01-2021;11:46:45;20,6;T1 KTemp C;-62,7;T2 KTemp C;-62,4;T3 KTemp C;-61,9;T4 KTemp C
457;23-01-2021;11:47:45;20,6;T1 KTemp C;-63;T2 KTemp C;-62,5;T3 KTemp C;-62,3;T4 KTemp C
459;23-01-2021;11:48:45;20,6;T1 KTemp C;-63,1;T2 KTemp C;-62,8;T3 KTemp C;-62,3;T4 KTemp C
461;23-01-2021;11:49:45;20,6;T1 KTemp C;-63,3;T2 KTemp C;-63,1;T3 KTemp C;-62,8;T4 KTemp C
463;23-01-2021;11:50:45;20,6;T1 KTemp C;-63,5;T2 KTemp C;-63,1;T3 KTemp C;-62,8;T4 KTemp C
465;23-01-2021;11:51:45;20,6;T1 KTemp C;-63,6;T2 KTemp C;-63,4;T3 KTemp C;-62,9;T4 KTemp C
467;23-01-2021;11:52:45;20,6;T1 KTemp C;-63,8;T2 KTemp C;-63,5;T3 KTemp C;-62,9;T4 KTemp C
469;23-01-2021;11:53:45;20,6;T1 KTemp C;-63,9;T2 KTemp C;-63,7;T3 KTemp C;-62,8;T4 KTemp C
471;23-01-2021;11:54:45;20,6;T1 KTemp C;-63,8;T2 KTemp C;-63,2;T3 KTemp C;-62,9;T4 KTemp C
473;23-01-2021;11:55:45;20,6;T1 KTemp C;-63,6;T2 KTemp C;-62,9;T3 KTemp C;-62,7;T4 KTemp C
475;23-01-2021;11:56:45;20,6;T1 KTemp C;-63,6;T2 KTemp C;-62,7;T3 KTemp C;-62,4;T4 KTemp C
477;23-01-2021;11:57:45;20,6;T1 KTemp C;-63,4;T2 KTemp C;-62,5;T3 KTemp C;-62,2;T4 KTemp C
479;23-01-2021;11:58:45;20,6;T1 KTemp C;-63,1;T2 KTemp C;-62,1;T3 KTemp C;-62;T4 KTemp C
481;23-01-2021;11:59:45;20,6;T1 KTemp C;-63;T2 KTemp C;-61,8;T3 KTemp C;-61,6;T4 KTemp C
483;23-01-2021;12:00:45;20,6;T1 KTemp C;-62,8;T2 KTemp C;-61,6;T3 KTemp C;-61,3;T4 KTemp C
485;23-01-2021;12:01:45;20,6;T1 KTemp C;-62,6;T2 KTemp C;-61,5;T3 KTemp C;-61,2;T4 KTemp C
487;23-01-2021;12:02:45;20,6;T1 KTemp C;-62,8;T2 KTemp C;-61,9;T3 KTemp C;-61,4;T4 KTemp C
489;23-01-2021;12:03:45;20,6;T1 KTemp C;-63;T2 KTemp C;-62,2;T3 KTemp C;-61,8;T4 KTemp C
491;23-01-2021;12:04:45;20,6;T1 KTemp C;-63,1;T2 KTemp C;-62,6;T3 KTemp C;-62,2;T4 KTemp C
493;23-01-2021;12:05:45;20,6;T1 KTemp C;-63,3;T2 KTemp C;-62,8;T3 KTemp C;-62,8;T4 KTemp C
495;23-01-2021;12:06:45;20,6;T1 KTemp C;-63,4;T2 KTemp C;-63;T3 KTemp C;-62,9;T4 KTemp C
497;23-01-2021;12:07:45;20,6;T1 KTemp C;-63,7;T2 KTemp C;-63,2;T3 KTemp C;-63,2;T4 KTemp C
499;23-01-2021;12:08:45;20,6;T1 KTemp C;-63,8;T2 KTemp C;-63,4;T3 KTemp C;-63,5;T4 KTemp C
501;23-01-2021;12:09:45;20,7;T1 KTemp C;-64;T2 KTemp C;-63,7;T3 KTemp C;-63,4;T4 KTemp C
503;23-01-2021;12:10:45;20,7;T1 KTemp C;-64,1;T2 KTemp C;-63,8;T3 KTemp C;-63,7;T4 KTemp C
505;23-01-2021;12:11:45;20,7;T1 KTemp C;-64,3;T2 KTemp C;-64;T3 KTemp C;-63,5;T4 KTemp C
507;23-01-2021;12:12:45;20,7;T1 KTemp C;-64,3;T2 KTemp C;-63,9;T3 KTemp C;-63,8;T4 KTemp C
509;23-01-2021;12:13:45;20,7;T1 KTemp C;-64,3;T2 KTemp C;-63,6;T3 KTemp C;-63,3;T4 KTemp C
511;23-01-2021;12:14:45;20,7;T1 KTemp C;-64,1;T2 KTemp C;-63,3;T3 KTemp C;-63;T4 KTemp C
513;23-01-2021;12:15:45;20,7;T1 KTemp C;-64;T2 KTemp C;-63,1;T3 KTemp C;-63;T4 KTemp C
515;23-01-2021;12:16:45;20,7;T1 KTemp C;-63,8;T2 KTemp C;-62,8;T3 KTemp C;-62,7;T4 KTemp C
517;23-01-2021;12:17:45;20,7;T1 KTemp C;-63,6;T2 KTemp C;-62,5;T3 KTemp C;-62,5;T4 KTemp C
519;23-01-2021;12:18:45;20,7;T1 KTemp C;-63,3;T2 KTemp C;-62,3;T3 KTemp C;-62,1;T4 KTemp C
521;23-01-2021;12:19:45;20,7;T1 KTemp C;-63,2;T2 KTemp C;-62;T3 KTemp C;-62,1;T4 KTemp C
523;23-01-2021;12:20:45;20,7;T1 KTemp C;-63;T2 KTemp C;-61,9;T3 KTemp C;-61,7;T4 KTemp C
525;23-01-2021;12:21:45;20,7;T1 KTemp C;-63,3;T2 KTemp C;-62,3;T3 KTemp C;-62,1;T4 KTemp C
527;23-01-2021;12:22:45;20,7;T1 KTemp C;-63,4;T2 KTemp C;-62,7;T3 KTemp C;-62,4;T4 KTemp C
529;23-01-2021;12:23:45;20,7;T1 KTemp C;-63,6;T2 KTemp C;-63;T3 KTemp C;-62,7;T4 KTemp C
531;23-01-2021;12:24:45;20,7;T1 KTemp C;-63,9;T2 KTemp C;-63,4;T3 KTemp C;-63,1;T4 KTemp C
533;23-01-2021;12:25:45;20,7;T1 KTemp C;-64;T2 KTemp C;-63,6;T3 KTemp C;-63,6;T4 KTemp C
535;23-01-2021;12:26:45;20,7;T1 KTemp C;-64,2;T2 KTemp C;-63,8;T3 KTemp C;-63,6;T4 KTemp C
537;23-01-2021;12:27:45;20,7;T1 KTemp C;-64,3;T2 KTemp C;-64;T3 KTemp C;-63,8;T4 KTemp C
539;23-01-2021;12:28:45;20,7;T1 KTemp C;-64,5;T2 KTemp C;-64,4;T3 KTemp C;-64;T4 KTemp C
541;23-01-2021;12:29:45;20,7;T1 KTemp C;-64,6;T2 KTemp C;-64,4;T3 KTemp C;-64,1;T4 KTemp C
543;23-01-2021;12:30:45;20,7;T1 KTemp C;-64,7;T2 KTemp C;-64,2;T3 KTemp C;-64,4;T4 KTemp C
545;23-01-2021;12:31:45;20,7;T1 KTemp C;-64,5;T2 KTemp C;-64,1;T3 KTemp C;-64,1;T4 KTemp C
547;23-01-2021;12:32:45;20,7;T1 KTemp C;-64,5;T2 KTemp C;-63,8;T3 KTemp C;-63,7;T4 KTemp C
549;23-01-2021;12:33:45;20,7;T1 KTemp C;-64,4;T2 KTemp C;-63,6;T3 KTemp C;-63,6;T4 KTemp C
551;23-01-2021;12:34:45;20,7;T1 KTemp C;-64,2;T2 KTemp C;-63,3;T3 KTemp C;-63,4;T4 KTemp C
553;23-01-2021;12:35:45;20,7;T1 KTemp C;-64,1;T2 KTemp C;-63,1;T3 KTemp C;-63;T4 KTemp C
555;23-01-2021;12:36:45;20,7;T1 KTemp C;-63,9;T2 KTemp C;-62,8;T3 KTemp C;-62,7;T4 KTemp C
557;23-01-2021;12:37:45;20,7;T1 KTemp C;-63,6;T2 KTemp C;-62,5;T3 KTemp C;-62,4;T4 KTemp C
559;23-01-2021;12:38:45;20,7;T1 KTemp C;-63,4;T2 KTemp C;-62,2;T3 KTemp C;-62,3;T4 KTemp C
561;23-01-2021;12:39:45;20,7;T1 KTemp C;-63,3;T2 KTemp C;-62,1;T3 KTemp C;-62,1;T4 KTemp C
563;23-01-2021;12:40:45;20,8;T1 KTemp C;-63,4;T2 KTemp C;-62,4;T3 KTemp C;-62,2;T4 KTemp C
565;23-01-2021;12:41:45;20,8;T1 KTemp C;-63,7;T2 KTemp C;-62,9;T3 KTemp C;-62,7;T4 KTemp C
567;23-01-2021;12:42:45;20,8;T1 KTemp C;-63,9;T2 KTemp C;-63,3;T3 KTemp C;-63,1;T4 KTemp C
569;23-01-2021;12:43:45;20,8;T1 KTemp C;-64,1;T2 KTemp C;-63,6;T3 KTemp C;-63,3;T4 KTemp C
571;23-01-2021;12:44:45;20,8;T1 KTemp C;-64,2;T2 KTemp C;-63,8;T3 KTemp C;-63,8;T4 KTemp C
573;23-01-2021;12:45:45;20,8;T1 KTemp C;-64,4;T2 KTemp C;-64,1;T3 KTemp C;-64;T4 KTemp C
575;23-01-2021;12:46:45;20,8;T1 KTemp C;-64,6;T2 KTemp C;-64,3;T3 KTemp C;-63,8;T4 KTemp C
577;23-01-2021;12:47:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-64,5;T3 KTemp C;-64,4;T4 KTemp C
579;23-01-2021;12:48:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-64,8;T3 KTemp C;-64,6;T4 KTemp C
581;23-01-2021;12:49:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,5;T3 KTemp C;-64,4;T4 KTemp C
583;23-01-2021;12:50:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,4;T3 KTemp C;-64,3;T4 KTemp C
585;23-01-2021;12:51:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-64,1;T3 KTemp C;-64,2;T4 KTemp C
587;23-01-2021;12:52:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,9;T3 KTemp C;-63,8;T4 KTemp C
589;23-01-2021;12:53:45;20,8;T1 KTemp C;-64,6;T2 KTemp C;-63,6;T3 KTemp C;-63,6;T4 KTemp C
591;23-01-2021;12:54:45;20,8;T1 KTemp C;-64,4;T2 KTemp C;-63,5;T3 KTemp C;-63,6;T4 KTemp C
593;23-01-2021;12:55:45;20,8;T1 KTemp C;-64,2;T2 KTemp C;-63,1;T3 KTemp C;-63,3;T4 KTemp C
595;23-01-2021;12:56:45;20,8;T1 KTemp C;-64;T2 KTemp C;-63;T3 KTemp C;-63;T4 KTemp C
597;23-01-2021;12:57:45;20,8;T1 KTemp C;-63,7;T2 KTemp C;-62,7;T3 KTemp C;-62,7;T4 KTemp C
599;23-01-2021;12:58:45;20,8;T1 KTemp C;-63,6;T2 KTemp C;-62,5;T3 KTemp C;-62,5;T4 KTemp C
601;23-01-2021;12:59:45;20,8;T1 KTemp C;-63,9;T2 KTemp C;-62,9;T3 KTemp C;-62,7;T4 KTemp C
603;23-01-2021;13:00:45;20,8;T1 KTemp C;-64,2;T2 KTemp C;-63,4;T3 KTemp C;-63;T4 KTemp C
605;23-01-2021;13:01:45;20,8;T1 KTemp C;-64,3;T2 KTemp C;-63,8;T3 KTemp C;-63,5;T4 KTemp C
607;23-01-2021;13:02:45;20,8;T1 KTemp C;-64,5;T2 KTemp C;-64,1;T3 KTemp C;-64;T4 KTemp C
609;23-01-2021;13:03:45;20,8;T1 KTemp C;-64,7;T2 KTemp C;-64,4;T3 KTemp C;-64,4;T4 KTemp C
611;23-01-2021;13:04:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-64,5;T3 KTemp C;-64,5;T4 KTemp C
613;23-01-2021;13:05:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,7;T3 KTemp C;-64,6;T4 KTemp C
615;23-01-2021;13:06:45;20,8;T1 KTemp C;-65,1;T2 KTemp C;-65;T3 KTemp C;-64,9;T4 KTemp C
617;23-01-2021;13:07:45;20,8;T1 KTemp C;-65,3;T2 KTemp C;-65;T3 KTemp C;-64,9;T4 KTemp C
619;23-01-2021;13:08:45;20,8;T1 KTemp C;-65,2;T2 KTemp C;-64,7;T3 KTemp C;-64,8;T4 KTemp C
621;23-01-2021;13:09:45;20,8;T1 KTemp C;-65,1;T2 KTemp C;-64,6;T3 KTemp C;-64,7;T4 KTemp C
623;23-01-2021;13:10:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,3;T3 KTemp C;-64,3;T4 KTemp C
625;23-01-2021;13:11:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-64,1;T3 KTemp C;-64;T4 KTemp C
627;23-01-2021;13:12:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,9;T3 KTemp C;-64;T4 KTemp C
629;23-01-2021;13:13:45;20,8;T1 KTemp C;-64,7;T2 KTemp C;-63,7;T3 KTemp C;-63,7;T4 KTemp C
631;23-01-2021;13:14:45;20,8;T1 KTemp C;-64,5;T2 KTemp C;-63,4;T3 KTemp C;-63,6;T4 KTemp C
633;23-01-2021;13:15:45;20,8;T1 KTemp C;-64,3;T2 KTemp C;-63,1;T3 KTemp C;-63,3;T4 KTemp C
635;23-01-2021;13:16:45;20,8;T1 KTemp C;-64;T2 KTemp C;-62,9;T3 KTemp C;-63,1;T4 KTemp C
637;23-01-2021;13:17:45;20,8;T1 KTemp C;-63,9;T2 KTemp C;-62,8;T3 KTemp C;-62,8;T4 KTemp C
639;23-01-2021;13:18:45;20,8;T1 KTemp C;-64;T2 KTemp C;-63;T3 KTemp C;-62,9;T4 KTemp C
641;23-01-2021;13:19:45;20,8;T1 KTemp C;-64,3;T2 KTemp C;-63,5;T3 KTemp C;-63,4;T4 KTemp C
643;23-01-2021;13:20:45;20,8;T1 KTemp C;-64,5;T2 KTemp C;-63,9;T3 KTemp C;-63,8;T4 KTemp C
645;23-01-2021;13:21:45;20,8;T1 KTemp C;-64,7;T2 KTemp C;-64,2;T3 KTemp C;-64,2;T4 KTemp C
647;23-01-2021;13:22:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-64,6;T3 KTemp C;-64,5;T4 KTemp C
649;23-01-2021;13:23:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,8;T3 KTemp C;-64,9;T4 KTemp C
651;23-01-2021;13:24:45;20,8;T1 KTemp C;-65,2;T2 KTemp C;-65;T3 KTemp C;-64,9;T4 KTemp C
653;23-01-2021;13:25:45;20,8;T1 KTemp C;-65,4;T2 KTemp C;-65,2;T3 KTemp C;-64,9;T4 KTemp C
655;23-01-2021;13:26:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,3;T3 KTemp C;-65,2;T4 KTemp C
657;23-01-2021;13:27:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,1;T3 KTemp C;-65,1;T4 KTemp C
659;23-01-2021;13:28:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-64,8;T3 KTemp C;-64,8;T4 KTemp C
661;23-01-2021;13:29:45;20,8;T1 KTemp C;-65,3;T2 KTemp C;-64,5;T3 KTemp C;-64,7;T4 KTemp C
663;23-01-2021;13:30:45;20,8;T1 KTemp C;-65,2;T2 KTemp C;-64,3;T3 KTemp C;-64,5;T4 KTemp C
665;23-01-2021;13:31:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,2;T3 KTemp C;-64,1;T4 KTemp C
667;23-01-2021;13:32:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,9;T3 KTemp C;-63,9;T4 KTemp C
669;23-01-2021;13:33:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,7;T3 KTemp C;-63,8;T4 KTemp C
671;23-01-2021;13:34:45;20,8;T1 KTemp C;-64,5;T2 KTemp C;-63,4;T3 KTemp C;-63,7;T4 KTemp C
673;23-01-2021;13:35:45;20,8;T1 KTemp C;-64,4;T2 KTemp C;-63,2;T3 KTemp C;-63,4;T4 KTemp C
675;23-01-2021;13:36:45;20,8;T1 KTemp C;-64,2;T2 KTemp C;-63,1;T3 KTemp C;-63,2;T4 KTemp C
677;23-01-2021;13:37:45;20,8;T1 KTemp C;-64,2;T2 KTemp C;-63,3;T3 KTemp C;-63,3;T4 KTemp C
679;23-01-2021;13:38:45;20,8;T1 KTemp C;-64,4;T2 KTemp C;-63,7;T3 KTemp C;-63,5;T4 KTemp C
681;23-01-2021;13:39:45;20,8;T1 KTemp C;-64,7;T2 KTemp C;-64,1;T3 KTemp C;-63,9;T4 KTemp C
683;23-01-2021;13:40:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-64,5;T3 KTemp C;-64,3;T4 KTemp C
685;23-01-2021;13:41:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64,7;T3 KTemp C;-64,7;T4 KTemp C
687;23-01-2021;13:42:45;20,8;T1 KTemp C;-65,4;T2 KTemp C;-65,2;T3 KTemp C;-65,1;T4 KTemp C
689;23-01-2021;13:43:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,4;T3 KTemp C;-65,2;T4 KTemp C
691;23-01-2021;13:44:45;20,8;T1 KTemp C;-65,8;T2 KTemp C;-65,7;T3 KTemp C;-65,5;T4 KTemp C
693;23-01-2021;13:45:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-65,7;T3 KTemp C;-65,5;T4 KTemp C
695;23-01-2021;13:46:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-65,3;T3 KTemp C;-65,4;T4 KTemp C
697;23-01-2021;13:47:45;20,7;T1 KTemp C;-65,8;T2 KTemp C;-65,1;T3 KTemp C;-65,1;T4 KTemp C
699;23-01-2021;13:48:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-64,9;T3 KTemp C;-64,9;T4 KTemp C
701;23-01-2021;13:49:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-64,6;T3 KTemp C;-64,6;T4 KTemp C
703;23-01-2021;13:50:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-64,5;T3 KTemp C;-64,5;T4 KTemp C
705;23-01-2021;13:51:45;20,7;T1 KTemp C;-65,2;T2 KTemp C;-64,2;T3 KTemp C;-64,2;T4 KTemp C
707;23-01-2021;13:52:45;20,7;T1 KTemp C;-65;T2 KTemp C;-64;T3 KTemp C;-64;T4 KTemp C
709;23-01-2021;13:53:45;20,7;T1 KTemp C;-64,8;T2 KTemp C;-63,7;T3 KTemp C;-63,8;T4 KTemp C
711;23-01-2021;13:54:45;20,7;T1 KTemp C;-64,6;T2 KTemp C;-63,4;T3 KTemp C;-63,6;T4 KTemp C
713;23-01-2021;13:55:45;20,7;T1 KTemp C;-64,4;T2 KTemp C;-63,3;T3 KTemp C;-63,6;T4 KTemp C
715;23-01-2021;13:56:45;20,7;T1 KTemp C;-64,4;T2 KTemp C;-63,5;T3 KTemp C;-63,6;T4 KTemp C
717;23-01-2021;13:57:45;20,7;T1 KTemp C;-64,8;T2 KTemp C;-64;T3 KTemp C;-63,8;T4 KTemp C
719;23-01-2021;13:58:45;20,7;T1 KTemp C;-65;T2 KTemp C;-64,4;T3 KTemp C;-64,3;T4 KTemp C
721;23-01-2021;13:59:45;20,7;T1 KTemp C;-65,1;T2 KTemp C;-64,7;T3 KTemp C;-64,6;T4 KTemp C
723;23-01-2021;14:00:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-65;T3 KTemp C;-65;T4 KTemp C
725;23-01-2021;14:01:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,3;T3 KTemp C;-65,1;T4 KTemp C
727;23-01-2021;14:02:45;20,8;T1 KTemp C;-65,6;T2 KTemp C;-65,5;T3 KTemp C;-65,6;T4 KTemp C
729;23-01-2021;14:03:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,8;T3 KTemp C;-65,5;T4 KTemp C
731;23-01-2021;14:04:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,7;T3 KTemp C;-65,7;T4 KTemp C
733;23-01-2021;14:05:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,4;T3 KTemp C;-65,6;T4 KTemp C
735;23-01-2021;14:06:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,2;T3 KTemp C;-65,4;T4 KTemp C
737;23-01-2021;14:07:45;20,8;T1 KTemp C;-65,8;T2 KTemp C;-65;T3 KTemp C;-65,2;T4 KTemp C
739;23-01-2021;14:08:45;20,7;T1 KTemp C;-65,6;T2 KTemp C;-64,8;T3 KTemp C;-64,9;T4 KTemp C
741;23-01-2021;14:09:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-64,6;T3 KTemp C;-64,7;T4 KTemp C
743;23-01-2021;14:10:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-64,3;T3 KTemp C;-64,4;T4 KTemp C
745;23-01-2021;14:11:45;20,7;T1 KTemp C;-65,1;T2 KTemp C;-64,1;T3 KTemp C;-64,2;T4 KTemp C
747;23-01-2021;14:12:45;20,7;T1 KTemp C;-65;T2 KTemp C;-63,9;T3 KTemp C;-64,1;T4 KTemp C
749;23-01-2021;14:13:45;20,7;T1 KTemp C;-64,7;T2 KTemp C;-63,8;T3 KTemp C;-64,1;T4 KTemp C
751;23-01-2021;14:14:45;20,7;T1 KTemp C;-64,6;T2 KTemp C;-63,5;T3 KTemp C;-63,7;T4 KTemp C
753;23-01-2021;14:15:45;20,7;T1 KTemp C;-64,6;T2 KTemp C;-63,5;T3 KTemp C;-63,5;T4 KTemp C
755;23-01-2021;14:16:45;20,7;T1 KTemp C;-64,7;T2 KTemp C;-63,9;T3 KTemp C;-63,8;T4 KTemp C
757;23-01-2021;14:17:45;20,7;T1 KTemp C;-65;T2 KTemp C;-64,4;T3 KTemp C;-64,2;T4 KTemp C
759;23-01-2021;14:18:45;20,7;T1 KTemp C;-65,3;T2 KTemp C;-64,7;T3 KTemp C;-64,7;T4 KTemp C
761;23-01-2021;14:19:45;20,7;T1 KTemp C;-65,5;T2 KTemp C;-65,1;T3 KTemp C;-65;T4 KTemp C
763;23-01-2021;14:20:45;20,8;T1 KTemp C;-65,6;T2 KTemp C;-65,4;T3 KTemp C;-65,3;T4 KTemp C
765;23-01-2021;14:21:45;20,8;T1 KTemp C;-65,8;T2 KTemp C;-65,6;T3 KTemp C;-65,5;T4 KTemp C
767;23-01-2021;14:22:45;20,8;T1 KTemp C;-66;T2 KTemp C;-65,8;T3 KTemp C;-65,9;T4 KTemp C
769;23-01-2021;14:23:45;20,8;T1 KTemp C;-66,1;T2 KTemp C;-66;T3 KTemp C;-65,8;T4 KTemp C
771;23-01-2021;14:24:45;20,8;T1 KTemp C;-66,1;T2 KTemp C;-65,8;T3 KTemp C;-65,8;T4 KTemp C
773;23-01-2021;14:25:45;20,8;T1 KTemp C;-66,1;T2 KTemp C;-65,5;T3 KTemp C;-65,5;T4 KTemp C
775;23-01-2021;14:26:45;20,8;T1 KTemp C;-66,1;T2 KTemp C;-65,4;T3 KTemp C;-65,4;T4 KTemp C
777;23-01-2021;14:27:45;20,8;T1 KTemp C;-65,9;T2 KTemp C;-65,2;T3 KTemp C;-65,1;T4 KTemp C
779;23-01-2021;14:28:45;20,8;T1 KTemp C;-65,8;T2 KTemp C;-64,9;T3 KTemp C;-65,1;T4 KTemp C
781;23-01-2021;14:29:45;20,8;T1 KTemp C;-65,6;T2 KTemp C;-64,7;T3 KTemp C;-64,8;T4 KTemp C
783;23-01-2021;14:30:45;20,8;T1 KTemp C;-65,4;T2 KTemp C;-64,5;T3 KTemp C;-64,6;T4 KTemp C
785;23-01-2021;14:31:45;20,8;T1 KTemp C;-65,2;T2 KTemp C;-64,2;T3 KTemp C;-64,4;T4 KTemp C
787;23-01-2021;14:32:45;20,8;T1 KTemp C;-65;T2 KTemp C;-64;T3 KTemp C;-64,3;T4 KTemp C
789;23-01-2021;14:33:45;20,8;T1 KTemp C;-64,9;T2 KTemp C;-63,8;T3 KTemp C;-64;T4 KTemp C
791;23-01-2021;14:34:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-63,6;T3 KTemp C;-63,9;T4 KTemp C
793;23-01-2021;14:35:45;20,8;T1 KTemp C;-64,8;T2 KTemp C;-64;T3 KTemp C;-64;T4 KTemp C
795;23-01-2021;14:36:45;20,8;T1 KTemp C;-65,1;T2 KTemp C;-64,3;T3 KTemp C;-64,4;T4 KTemp C
797;23-01-2021;14:37:45;20,8;T1 KTemp C;-65,2;T2 KTemp C;-64,8;T3 KTemp C;-64,7;T4 KTemp C
799;23-01-2021;14:38:45;20,8;T1 KTemp C;-65,5;T2 KTemp C;-65,2;T3 KTemp C;-65,1;T4 KTemp C
801;23-01-2021;14:39:45;20,8;T1 KTemp C;-65,7;T2 KTemp C;-65,4;T3 KTemp C;-65,5;T4 KTemp C
803;23-01-2021;14:40:45;20,8;T1 KTemp C;-66;T2 KTemp C;-65,8;T3 KTemp C;-65,7;T4 KTemp C
805;23-01-2021;14:41:45;20,8;T1 KTemp C;-66,3;T2 KTemp C;-66;T3 KTemp C;-66;T4 KTemp C
807;23-01-2021;14:42:45;20,8;T1 KTemp C;-66,3;T2 KTemp C;-66,3;T3 KTemp C;-66,1;T4 KTemp C
809;23-01-2021;14:43:45;20,8;T1 KTemp C;-66,3;T2 KTemp C;-66,1;T3 KTemp C;-66;T4 KTemp C
