Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit
5650;11-01-2021;22:34:28;-66,1;T4 KTemp C;-67,9;T1 KTemp C;-68,7;T2 KTemp C;-67,2;T3 KTemp C
5652;11-01-2021;22:35:28;-66;T4 KTemp C;-67,7;T1 KTemp C;-68,4;T2 KTemp C;-66,9;T3 KTemp C
5654;11-01-2021;22:36:28;-66;T4 KTemp C;-67,6;T1 KTemp C;-68,2;T2 KTemp C;-66,8;T3 KTemp C
5656;11-01-2021;22:37:28;-65,7;T4 KTemp C;-67,4;T1 KTemp C;-68;T2 KTemp C;-66,6;T3 KTemp C
5658;11-01-2021;22:38:28;-65,7;T4 KTemp C;-67,3;T1 KTemp C;-67,7;T2 KTemp C;-66,5;T3 KTemp C
5660;11-01-2021;22:39:28;-65,4;T4 KTemp C;-67,3;T1 KTemp C;-67,6;T2 KTemp C;-66,3;T3 KTemp C
5662;11-01-2021;22:40:28;-65,3;T4 KTemp C;-67,2;T1 KTemp C;-67,3;T2 KTemp C;-66;T3 KTemp C
5664;11-01-2021;22:41:28;-65,3;T4 KTemp C;-66,9;T1 KTemp C;-67,1;T2 KTemp C;-65,9;T3 KTemp C
5666;11-01-2021;22:42:28;-64,9;T4 KTemp C;-66,8;T1 KTemp C;-66,9;T2 KTemp C;-65,8;T3 KTemp C
5668;11-01-2021;22:43:28;-64,7;T4 KTemp C;-66,7;T1 KTemp C;-66,8;T2 KTemp C;-65,6;T3 KTemp C
5670;11-01-2021;22:44:28;-64,5;T4 KTemp C;-66,6;T1 KTemp C;-66,6;T2 KTemp C;-65,4;T3 KTemp C
5672;11-01-2021;22:45:28;-64,4;T4 KTemp C;-66,5;T1 KTemp C;-66,4;T2 KTemp C;-65,4;T3 KTemp C
5674;11-01-2021;22:46:28;-64,9;T4 KTemp C;-66,4;T1 KTemp C;-66,5;T2 KTemp C;-65,5;T3 KTemp C
5676;11-01-2021;22:47:28;-65,1;T4 KTemp C;-66,6;T1 KTemp C;-66,8;T2 KTemp C;-65,6;T3 KTemp C
5678;11-01-2021;22:48:28;-65,6;T4 KTemp C;-66,8;T1 KTemp C;-67,3;T2 KTemp C;-65,7;T3 KTemp C
5680;11-01-2021;22:49:28;-66;T4 KTemp C;-67,1;T1 KTemp C;-67,8;T2 KTemp C;-66,1;T3 KTemp C
5682;11-01-2021;22:50:28;-66,3;T4 KTemp C;-67,4;T1 KTemp C;-68,2;T2 KTemp C;-66,4;T3 KTemp C
5684;11-01-2021;22:51:28;-66,5;T4 KTemp C;-67,6;T1 KTemp C;-68,5;T2 KTemp C;-66,8;T3 KTemp C
5686;11-01-2021;22:52:28;-66,7;T4 KTemp C;-68;T1 KTemp C;-68,7;T2 KTemp C;-67,1;T3 KTemp C
5688;11-01-2021;22:53:28;-66,6;T4 KTemp C;-68,1;T1 KTemp C;-69;T2 KTemp C;-67,4;T3 KTemp C
5690;11-01-2021;22:54:28;-66,3;T4 KTemp C;-68;T1 KTemp C;-68,8;T2 KTemp C;-67,2;T3 KTemp C
5692;11-01-2021;22:55:28;-66,2;T4 KTemp C;-67,8;T1 KTemp C;-68,5;T2 KTemp C;-67,3;T3 KTemp C
5694;11-01-2021;22:56:28;-66;T4 KTemp C;-67,7;T1 KTemp C;-68,2;T2 KTemp C;-67;T3 KTemp C
5696;11-01-2021;22:57:28;-65,9;T4 KTemp C;-67,6;T1 KTemp C;-68,1;T2 KTemp C;-66,9;T3 KTemp C
5698;11-01-2021;22:58:28;-65,7;T4 KTemp C;-67,5;T1 KTemp C;-67,8;T2 KTemp C;-66,7;T3 KTemp C
5700;11-01-2021;22:59:28;-65,5;T4 KTemp C;-67,4;T1 KTemp C;-67,7;T2 KTemp C;-66,5;T3 KTemp C
5702;11-01-2021;23:00:28;-65,3;T4 KTemp C;-67,3;T1 KTemp C;-67,5;T2 KTemp C;-66,4;T3 KTemp C
5704;11-01-2021;23:01:28;-65;T4 KTemp C;-67,2;T1 KTemp C;-67,3;T2 KTemp C;-66,2;T3 KTemp C
5706;11-01-2021;23:02:28;-65,1;T4 KTemp C;-67;T1 KTemp C;-67,1;T2 KTemp C;-66;T3 KTemp C
5708;11-01-2021;23:03:28;-65;T4 KTemp C;-66,9;T1 KTemp C;-66,9;T2 KTemp C;-65,8;T3 KTemp C
5710;11-01-2021;23:04:28;-64,7;T4 KTemp C;-66,7;T1 KTemp C;-66,7;T2 KTemp C;-65,6;T3 KTemp C
5712;11-01-2021;23:05:28;-64,6;T4 KTemp C;-66,6;T1 KTemp C;-66,6;T2 KTemp C;-65,5;T3 KTemp C
5714;11-01-2021;23:06:28;-64,9;T4 KTemp C;-66,6;T1 KTemp C;-66,6;T2 KTemp C;-65,7;T3 KTemp C
5716;11-01-2021;23:07:28;-65,3;T4 KTemp C;-66,7;T1 KTemp C;-66,9;T2 KTemp C;-65,8;T3 KTemp C
5718;11-01-2021;23:08:28;-65,7;T4 KTemp C;-67,1;T1 KTemp C;-67,6;T2 KTemp C;-66,1;T3 KTemp C
5720;11-01-2021;23:09:28;-66,2;T4 KTemp C;-67,5;T1 KTemp C;-68,1;T2 KTemp C;-66,3;T3 KTemp C
5722;11-01-2021;23:10:28;-66,5;T4 KTemp C;-67,6;T1 KTemp C;-68,4;T2 KTemp C;-66,7;T3 KTemp C
5724;11-01-2021;23:11:28;-66,6;T4 KTemp C;-67,9;T1 KTemp C;-68,7;T2 KTemp C;-66,9;T3 KTemp C
5726;11-01-2021;23:12:28;-66,7;T4 KTemp C;-68;T1 KTemp C;-69;T2 KTemp C;-67,4;T3 KTemp C
5728;11-01-2021;23:13:28;-66,6;T4 KTemp C;-68,1;T1 KTemp C;-69;T2 KTemp C;-67,5;T3 KTemp C
5730;11-01-2021;23:14:28;-66,5;T4 KTemp C;-68,1;T1 KTemp C;-68,8;T2 KTemp C;-67,4;T3 KTemp C
5732;11-01-2021;23:15:28;-66,3;T4 KTemp C;-68;T1 KTemp C;-68,6;T2 KTemp C;-67,3;T3 KTemp C
5734;11-01-2021;23:16:28;-66,2;T4 KTemp C;-67,8;T1 KTemp C;-68,3;T2 KTemp C;-67,1;T3 KTemp C
5736;11-01-2021;23:17:28;-66,1;T4 KTemp C;-67,8;T1 KTemp C;-68,2;T2 KTemp C;-67;T3 KTemp C
5738;11-01-2021;23:18:28;-65,9;T4 KTemp C;-67,8;T1 KTemp C;-68;T2 KTemp C;-66,9;T3 KTemp C
5740;11-01-2021;23:19:28;-65,6;T4 KTemp C;-67,6;T1 KTemp C;-67,8;T2 KTemp C;-66,7;T3 KTemp C
5742;11-01-2021;23:20:28;-65,5;T4 KTemp C;-67,5;T1 KTemp C;-67,6;T2 KTemp C;-66,5;T3 KTemp C
5744;11-01-2021;23:21:28;-65,5;T4 KTemp C;-67,3;T1 KTemp C;-67,4;T2 KTemp C;-66,3;T3 KTemp C
5746;11-01-2021;23:22:28;-65,2;T4 KTemp C;-67,2;T1 KTemp C;-67,2;T2 KTemp C;-66,2;T3 KTemp C
5748;11-01-2021;23:23:28;-65,3;T4 KTemp C;-67,1;T1 KTemp C;-67;T2 KTemp C;-66;T3 KTemp C
5750;11-01-2021;23:24:28;-65,2;T4 KTemp C;-66,9;T1 KTemp C;-66,8;T2 KTemp C;-65,8;T3 KTemp C
5752;11-01-2021;23:25:28;-65;T4 KTemp C;-66,8;T1 KTemp C;-66,6;T2 KTemp C;-65,7;T3 KTemp C
5754;11-01-2021;23:26:28;-65;T4 KTemp C;-66,8;T1 KTemp C;-66,6;T2 KTemp C;-65,9;T3 KTemp C
5756;11-01-2021;23:27:28;-65,6;T4 KTemp C;-66,9;T1 KTemp C;-67,1;T2 KTemp C;-66;T3 KTemp C
5758;11-01-2021;23:28:28;-65,9;T4 KTemp C;-67,2;T1 KTemp C;-67,6;T2 KTemp C;-66,3;T3 KTemp C
5760;11-01-2021;23:29:28;-66,3;T4 KTemp C;-67,6;T1 KTemp C;-68,1;T2 KTemp C;-66,5;T3 KTemp C
5762;11-01-2021;23:30:28;-66,7;T4 KTemp C;-67,9;T1 KTemp C;-68,5;T2 KTemp C;-66,8;T3 KTemp C
5764;11-01-2021;23:31:28;-66,7;T4 KTemp C;-68,1;T1 KTemp C;-68,9;T2 KTemp C;-67,3;T3 KTemp C
5766;11-01-2021;23:32:28;-66,9;T4 KTemp C;-68,4;T1 KTemp C;-69,2;T2 KTemp C;-67,5;T3 KTemp C
5768;11-01-2021;23:33:28;-66,9;T4 KTemp C;-68,4;T1 KTemp C;-69,2;T2 KTemp C;-67,8;T3 KTemp C
5770;11-01-2021;23:34:28;-66,7;T4 KTemp C;-68,3;T1 KTemp C;-69;T2 KTemp C;-67,7;T3 KTemp C
5772;11-01-2021;23:35:28;-66,7;T4 KTemp C;-68,1;T1 KTemp C;-68,8;T2 KTemp C;-67,6;T3 KTemp C
5774;11-01-2021;23:36:28;-66,4;T4 KTemp C;-68;T1 KTemp C;-68,5;T2 KTemp C;-67,4;T3 KTemp C
5776;11-01-2021;23:37:28;-66,4;T4 KTemp C;-67,9;T1 KTemp C;-68,3;T2 KTemp C;-67,2;T3 KTemp C
5778;11-01-2021;23:38:28;-66,1;T4 KTemp C;-67,8;T1 KTemp C;-68,2;T2 KTemp C;-67;T3 KTemp C
5780;11-01-2021;23:39:28;-65,9;T4 KTemp C;-67,7;T1 KTemp C;-67,9;T2 KTemp C;-66,9;T3 KTemp C
5782;11-01-2021;23:40:28;-65,8;T4 KTemp C;-67,6;T1 KTemp C;-67,8;T2 KTemp C;-66,6;T3 KTemp C
5784;11-01-2021;23:41:28;-65,6;T4 KTemp C;-67,5;T1 KTemp C;-67,6;T2 KTemp C;-66,5;T3 KTemp C
5786;11-01-2021;23:42:28;-65,5;T4 KTemp C;-67,3;T1 KTemp C;-67,4;T2 KTemp C;-66,3;T3 KTemp C
5788;11-01-2021;23:43:28;-65,5;T4 KTemp C;-67,3;T1 KTemp C;-67,2;T2 KTemp C;-66,2;T3 KTemp C
5790;11-01-2021;23:44:28;-65,4;T4 KTemp C;-67;T1 KTemp C;-66,9;T2 KTemp C;-66;T3 KTemp C
5792;11-01-2021;23:45:28;-65,3;T4 KTemp C;-66,9;T1 KTemp C;-66,8;T2 KTemp C;-65,9;T3 KTemp C
5794;11-01-2021;23:46:28;-65,1;T4 KTemp C;-66,9;T1 KTemp C;-66,8;T2 KTemp C;-65,9;T3 KTemp C
5796;11-01-2021;23:47:28;-65,5;T4 KTemp C;-67;T1 KTemp C;-67;T2 KTemp C;-66,1;T3 KTemp C
5798;11-01-2021;23:48:28;-65,9;T4 KTemp C;-67,3;T1 KTemp C;-67,6;T2 KTemp C;-66,3;T3 KTemp C
5800;11-01-2021;23:49:28;-66,3;T4 KTemp C;-67,5;T1 KTemp C;-68,1;T2 KTemp C;-66,6;T3 KTemp C
5802;11-01-2021;23:50:28;-66,6;T4 KTemp C;-67,9;T1 KTemp C;-68,5;T2 KTemp C;-66,9;T3 KTemp C
5804;11-01-2021;23:51:28;-66,9;T4 KTemp C;-68,2;T1 KTemp C;-68,9;T2 KTemp C;-67,4;T3 KTemp C
5806;11-01-2021;23:52:28;-66,9;T4 KTemp C;-68,4;T1 KTemp C;-69,2;T2 KTemp C;-67,6;T3 KTemp C
5808;11-01-2021;23:53:28;-67;T4 KTemp C;-68,5;T1 KTemp C;-69,3;T2 KTemp C;-67,9;T3 KTemp C
5810;11-01-2021;23:54:28;-66,8;T4 KTemp C;-68,4;T1 KTemp C;-69,1;T2 KTemp C;-67,9;T3 KTemp C
5812;11-01-2021;23:55:28;-66,6;T4 KTemp C;-68,4;T1 KTemp C;-68,8;T2 KTemp C;-67,7;T3 KTemp C
5814;11-01-2021;23:56:28;-66,5;T4 KTemp C;-68;T1 KTemp C;-68,6;T2 KTemp C;-67,4;T3 KTemp C
5816;11-01-2021;23:57:28;-66,3;T4 KTemp C;-67,9;T1 KTemp C;-68,3;T2 KTemp C;-67,3;T3 KTemp C
5818;11-01-2021;23:58:28;-66,3;T4 KTemp C;-67,7;T1 KTemp C;-68,2;T2 KTemp C;-67,1;T3 KTemp C
5820;11-01-2021;23:59:28;-66,1;T4 KTemp C;-67,7;T1 KTemp C;-68;T2 KTemp C;-66,9;T3 KTemp C
5822;12-01-2021;0:00:28;-65,9;T4 KTemp C;-67,6;T1 KTemp C;-67,8;T2 KTemp C;-66,7;T3 KTemp C
5824;12-01-2021;0:01:28;-65,7;T4 KTemp C;-67,5;T1 KTemp C;-67,7;T2 KTemp C;-66,5;T3 KTemp C
5826;12-01-2021;0:02:28;-65,4;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,4;T3 KTemp C
5828;12-01-2021;0:03:28;-65,5;T4 KTemp C;-67,2;T1 KTemp C;-67,2;T2 KTemp C;-66,2;T3 KTemp C
5830;12-01-2021;0:04:28;-65,4;T4 KTemp C;-67,1;T1 KTemp C;-66,9;T2 KTemp C;-66,1;T3 KTemp C
5832;12-01-2021;0:05:28;-65,4;T4 KTemp C;-67;T1 KTemp C;-66,8;T2 KTemp C;-66;T3 KTemp C
5834;12-01-2021;0:06:28;-65,2;T4 KTemp C;-66,9;T1 KTemp C;-66,8;T2 KTemp C;-65,8;T3 KTemp C
5836;12-01-2021;0:07:28;-65,5;T4 KTemp C;-66,9;T1 KTemp C;-66,9;T2 KTemp C;-66,1;T3 KTemp C
5838;12-01-2021;0:08:28;-65,9;T4 KTemp C;-67,1;T1 KTemp C;-67,4;T2 KTemp C;-66,2;T3 KTemp C
5840;12-01-2021;0:09:28;-66,4;T4 KTemp C;-67,4;T1 KTemp C;-68;T2 KTemp C;-66,4;T3 KTemp C
5842;12-01-2021;0:10:28;-66,7;T4 KTemp C;-67,7;T1 KTemp C;-68,4;T2 KTemp C;-66,8;T3 KTemp C
5844;12-01-2021;0:11:28;-66,8;T4 KTemp C;-68;T1 KTemp C;-68,8;T2 KTemp C;-67,2;T3 KTemp C
5846;12-01-2021;0:12:28;-67;T4 KTemp C;-68,3;T1 KTemp C;-69,1;T2 KTemp C;-67,6;T3 KTemp C
5848;12-01-2021;0:13:28;-67,3;T4 KTemp C;-68,6;T1 KTemp C;-69,3;T2 KTemp C;-67,9;T3 KTemp C
5850;12-01-2021;0:14:28;-67;T4 KTemp C;-68,5;T1 KTemp C;-69,2;T2 KTemp C;-67,8;T3 KTemp C
5852;12-01-2021;0:15:28;-66,9;T4 KTemp C;-68,3;T1 KTemp C;-69;T2 KTemp C;-67,7;T3 KTemp C
5854;12-01-2021;0:16:28;-66,8;T4 KTemp C;-68,2;T1 KTemp C;-68,6;T2 KTemp C;-67,6;T3 KTemp C
5856;12-01-2021;0:17:28;-66,7;T4 KTemp C;-68,1;T1 KTemp C;-68,5;T2 KTemp C;-67,4;T3 KTemp C
5858;12-01-2021;0:18:28;-66,4;T4 KTemp C;-68;T1 KTemp C;-68,3;T2 KTemp C;-67,2;T3 KTemp C
5860;12-01-2021;0:19:28;-66,2;T4 KTemp C;-67,8;T1 KTemp C;-68,2;T2 KTemp C;-67,1;T3 KTemp C
5862;12-01-2021;0:20:28;-66;T4 KTemp C;-67,7;T1 KTemp C;-68;T2 KTemp C;-66,8;T3 KTemp C
5864;12-01-2021;0:21:28;-65,9;T4 KTemp C;-67,6;T1 KTemp C;-67,7;T2 KTemp C;-66,7;T3 KTemp C
5866;12-01-2021;0:22:28;-65,7;T4 KTemp C;-67,5;T1 KTemp C;-67,7;T2 KTemp C;-66,6;T3 KTemp C
5868;12-01-2021;0:23:28;-65,5;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,4;T3 KTemp C
5870;12-01-2021;0:24:28;-65,6;T4 KTemp C;-67,3;T1 KTemp C;-67,2;T2 KTemp C;-66,2;T3 KTemp C
5872;12-01-2021;0:25:28;-65,6;T4 KTemp C;-67,1;T1 KTemp C;-67,1;T2 KTemp C;-66,1;T3 KTemp C
5874;12-01-2021;0:26:28;-65,2;T4 KTemp C;-67;T1 KTemp C;-66,8;T2 KTemp C;-65,9;T3 KTemp C
5876;12-01-2021;0:27:28;-65,2;T4 KTemp C;-67;T1 KTemp C;-66,8;T2 KTemp C;-66;T3 KTemp C
5878;12-01-2021;0:28:28;-65,8;T4 KTemp C;-67;T1 KTemp C;-67,1;T2 KTemp C;-66,1;T3 KTemp C
5880;12-01-2021;0:29:28;-66,1;T4 KTemp C;-67,3;T1 KTemp C;-67,7;T2 KTemp C;-66,3;T3 KTemp C
5882;12-01-2021;0:30:28;-66,5;T4 KTemp C;-67,6;T1 KTemp C;-68,2;T2 KTemp C;-66,6;T3 KTemp C
5884;12-01-2021;0:31:28;-67,1;T4 KTemp C;-68;T1 KTemp C;-68,7;T2 KTemp C;-67;T3 KTemp C
5886;12-01-2021;0:32:28;-67,3;T4 KTemp C;-68,3;T1 KTemp C;-69,1;T2 KTemp C;-67,4;T3 KTemp C
5888;12-01-2021;0:33:28;-67,2;T4 KTemp C;-68,5;T1 KTemp C;-69,3;T2 KTemp C;-67,9;T3 KTemp C
5890;12-01-2021;0:34:28;-67,1;T4 KTemp C;-68,5;T1 KTemp C;-69,3;T2 KTemp C;-68;T3 KTemp C
5892;12-01-2021;0:35:28;-66,9;T4 KTemp C;-68,3;T1 KTemp C;-69,1;T2 KTemp C;-67,7;T3 KTemp C
5894;12-01-2021;0:36:28;-66,9;T4 KTemp C;-68,3;T1 KTemp C;-68,8;T2 KTemp C;-67,7;T3 KTemp C
5896;12-01-2021;0:37:28;-66,7;T4 KTemp C;-68,1;T1 KTemp C;-68,6;T2 KTemp C;-67,5;T3 KTemp C
5898;12-01-2021;0:38:28;-66,5;T4 KTemp C;-68;T1 KTemp C;-68,5;T2 KTemp C;-67,4;T3 KTemp C
5900;12-01-2021;0:39:28;-66,5;T4 KTemp C;-67,9;T1 KTemp C;-68,3;T2 KTemp C;-67,1;T3 KTemp C
5902;12-01-2021;0:40:28;-66,3;T4 KTemp C;-67,8;T1 KTemp C;-68;T2 KTemp C;-67,1;T3 KTemp C
5904;12-01-2021;0:41:28;-66,1;T4 KTemp C;-67,7;T1 KTemp C;-67,9;T2 KTemp C;-66,8;T3 KTemp C
5906;12-01-2021;0:42:28;-65,9;T4 KTemp C;-67,6;T1 KTemp C;-67,7;T2 KTemp C;-66,8;T3 KTemp C
5908;12-01-2021;0:43:28;-65,9;T4 KTemp C;-67,5;T1 KTemp C;-67,5;T2 KTemp C;-66,6;T3 KTemp C
5910;12-01-2021;0:44:28;-65,7;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,5;T3 KTemp C
5912;12-01-2021;0:45:28;-65,7;T4 KTemp C;-67,3;T1 KTemp C;-67,3;T2 KTemp C;-66,3;T3 KTemp C
5914;12-01-2021;0:46:28;-65,6;T4 KTemp C;-67,2;T1 KTemp C;-67,1;T2 KTemp C;-66,2;T3 KTemp C
5916;12-01-2021;0:47:28;-65,4;T4 KTemp C;-67,1;T1 KTemp C;-66,9;T2 KTemp C;-66,1;T3 KTemp C
5918;12-01-2021;0:48:28;-65,7;T4 KTemp C;-67,1;T1 KTemp C;-67;T2 KTemp C;-66,2;T3 KTemp C
5920;12-01-2021;0:49:28;-66,1;T4 KTemp C;-67,2;T1 KTemp C;-67,4;T2 KTemp C;-66,4;T3 KTemp C
5922;12-01-2021;0:50:28;-66,4;T4 KTemp C;-67,6;T1 KTemp C;-67,9;T2 KTemp C;-66,6;T3 KTemp C
5924;12-01-2021;0:51:28;-66,6;T4 KTemp C;-67,9;T1 KTemp C;-68,5;T2 KTemp C;-66,9;T3 KTemp C
5926;12-01-2021;0:52:28;-67;T4 KTemp C;-68,2;T1 KTemp C;-68,8;T2 KTemp C;-67,3;T3 KTemp C
5928;12-01-2021;0:53:28;-67,3;T4 KTemp C;-68,5;T1 KTemp C;-69,2;T2 KTemp C;-67,7;T3 KTemp C
5930;12-01-2021;0:54:28;-67,3;T4 KTemp C;-68,6;T1 KTemp C;-69,5;T2 KTemp C;-68;T3 KTemp C
5932;12-01-2021;0:55:28;-67,1;T4 KTemp C;-68,5;T1 KTemp C;-69,4;T2 KTemp C;-68,1;T3 KTemp C
5934;12-01-2021;0:56:28;-67;T4 KTemp C;-68,3;T1 KTemp C;-69,1;T2 KTemp C;-67,7;T3 KTemp C
5936;12-01-2021;0:57:28;-66,8;T4 KTemp C;-68,2;T1 KTemp C;-68,9;T2 KTemp C;-67,7;T3 KTemp C
5938;12-01-2021;0:58:28;-66,7;T4 KTemp C;-68,1;T1 KTemp C;-68,6;T2 KTemp C;-67,5;T3 KTemp C
5940;12-01-2021;0:59:28;-66,7;T4 KTemp C;-68;T1 KTemp C;-68,3;T2 KTemp C;-67,3;T3 KTemp C
5942;12-01-2021;1:00:28;-66,3;T4 KTemp C;-67,9;T1 KTemp C;-68,2;T2 KTemp C;-67,2;T3 KTemp C
5944;12-01-2021;1:01:28;-66,1;T4 KTemp C;-67,8;T1 KTemp C;-68;T2 KTemp C;-67;T3 KTemp C
5946;12-01-2021;1:02:28;-65,9;T4 KTemp C;-67,7;T1 KTemp C;-67,9;T2 KTemp C;-66,8;T3 KTemp C
5948;12-01-2021;1:03:28;-65,7;T4 KTemp C;-67,6;T1 KTemp C;-67,7;T2 KTemp C;-66,7;T3 KTemp C
5950;12-01-2021;1:04:28;-65,7;T4 KTemp C;-67,5;T1 KTemp C;-67,5;T2 KTemp C;-66,5;T3 KTemp C
5952;12-01-2021;1:05:28;-65,5;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,4;T3 KTemp C
5954;12-01-2021;1:06:28;-65,4;T4 KTemp C;-67,3;T1 KTemp C;-67,1;T2 KTemp C;-66,3;T3 KTemp C
5956;12-01-2021;1:07:28;-65,4;T4 KTemp C;-67,1;T1 KTemp C;-67;T2 KTemp C;-66,1;T3 KTemp C
5958;12-01-2021;1:08:28;-65,3;T4 KTemp C;-67,1;T1 KTemp C;-66,9;T2 KTemp C;-66;T3 KTemp C
5960;12-01-2021;1:09:28;-65,7;T4 KTemp C;-67,1;T1 KTemp C;-67;T2 KTemp C;-66,2;T3 KTemp C
5962;12-01-2021;1:10:28;-66,1;T4 KTemp C;-67,3;T1 KTemp C;-67,4;T2 KTemp C;-66,4;T3 KTemp C
5964;12-01-2021;1:11:28;-66,6;T4 KTemp C;-67,6;T1 KTemp C;-68;T2 KTemp C;-66,7;T3 KTemp C
5966;12-01-2021;1:12:28;-66,8;T4 KTemp C;-68;T1 KTemp C;-68,5;T2 KTemp C;-67;T3 KTemp C
5968;12-01-2021;1:13:28;-67,1;T4 KTemp C;-68,2;T1 KTemp C;-68,9;T2 KTemp C;-67,4;T3 KTemp C
5970;12-01-2021;1:14:28;-67,3;T4 KTemp C;-68,5;T1 KTemp C;-69,3;T2 KTemp C;-67,7;T3 KTemp C
5972;12-01-2021;1:15:28;-67,2;T4 KTemp C;-68,6;T1 KTemp C;-69,5;T2 KTemp C;-68;T3 KTemp C
5974;12-01-2021;1:16:28;-67,1;T4 KTemp C;-68,6;T1 KTemp C;-69,3;T2 KTemp C;-68;T3 KTemp C
5976;12-01-2021;1:17:28;-66,9;T4 KTemp C;-68,5;T1 KTemp C;-69,2;T2 KTemp C;-67,8;T3 KTemp C
5978;12-01-2021;1:18:28;-66,7;T4 KTemp C;-68,3;T1 KTemp C;-68,9;T2 KTemp C;-67,8;T3 KTemp C
5980;12-01-2021;1:19:28;-66,7;T4 KTemp C;-68,2;T1 KTemp C;-68,7;T2 KTemp C;-67,7;T3 KTemp C
5982;12-01-2021;1:20:28;-66,6;T4 KTemp C;-68,1;T1 KTemp C;-68,6;T2 KTemp C;-67,4;T3 KTemp C
5984;12-01-2021;1:21:28;-66,3;T4 KTemp C;-68;T1 KTemp C;-68,3;T2 KTemp C;-67,3;T3 KTemp C
5986;12-01-2021;1:22:28;-66,1;T4 KTemp C;-67,9;T1 KTemp C;-68,1;T2 KTemp C;-67,1;T3 KTemp C
5988;12-01-2021;1:23:28;-66;T4 KTemp C;-67,8;T1 KTemp C;-68;T2 KTemp C;-67;T3 KTemp C
5990;12-01-2021;1:24:28;-65,8;T4 KTemp C;-67,7;T1 KTemp C;-67,8;T2 KTemp C;-66,8;T3 KTemp C
5992;12-01-2021;1:25:28;-65,7;T4 KTemp C;-67,6;T1 KTemp C;-67,7;T2 KTemp C;-66,7;T3 KTemp C
5994;12-01-2021;1:26:28;-65,6;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,5;T3 KTemp C
5996;12-01-2021;1:27:28;-65,5;T4 KTemp C;-67,4;T1 KTemp C;-67,2;T2 KTemp C;-66,3;T3 KTemp C
5998;12-01-2021;1:28:28;-65,5;T4 KTemp C;-67,2;T1 KTemp C;-67;T2 KTemp C;-66,2;T3 KTemp C
6000;12-01-2021;1:29:28;-65,6;T4 KTemp C;-67,1;T1 KTemp C;-67;T2 KTemp C;-66,1;T3 KTemp C
6002;12-01-2021;1:30:28;-65,8;T4 KTemp C;-67,2;T1 KTemp C;-67,1;T2 KTemp C;-66,3;T3 KTemp C
6004;12-01-2021;1:31:28;-66,2;T4 KTemp C;-67,4;T1 KTemp C;-67,6;T2 KTemp C;-66,5;T3 KTemp C
6006;12-01-2021;1:32:28;-66,6;T4 KTemp C;-67,7;T1 KTemp C;-68,2;T2 KTemp C;-66,8;T3 KTemp C
6008;12-01-2021;1:33:28;-67;T4 KTemp C;-68;T1 KTemp C;-68,6;T2 KTemp C;-67,1;T3 KTemp C
6010;12-01-2021;1:34:28;-67,2;T4 KTemp C;-68,3;T1 KTemp C;-69;T2 KTemp C;-67,3;T3 KTemp C
6012;12-01-2021;1:35:28;-67,2;T4 KTemp C;-68,5;T1 KTemp C;-69,4;T2 KTemp C;-67,8;T3 KTemp C
6014;12-01-2021;1:36:28;-67,2;T4 KTemp C;-68,7;T1 KTemp C;-69,5;T2 KTemp C;-68;T3 KTemp C
6016;12-01-2021;1:37:28;-67,1;T4 KTemp C;-68,6;T1 KTemp C;-69,2;T2 KTemp C;-68;T3 KTemp C
6018;12-01-2021;1:38:28;-67;T4 KTemp C;-68,4;T1 KTemp C;-69,1;T2 KTemp C;-67,8;T3 KTemp C
6020;12-01-2021;1:39:28;-66,8;T4 KTemp C;-68,3;T1 KTemp C;-68,8;T2 KTemp C;-67,6;T3 KTemp C
6022;12-01-2021;1:40:28;-66,7;T4 KTemp C;-68,2;T1 KTemp C;-68,6;T2 KTemp C;-67,5;T3 KTemp C
6024;12-01-2021;1:41:28;-66,5;T4 KTemp C;-68;T1 KTemp C;-68,4;T2 KTemp C;-67,4;T3 KTemp C
6026;12-01-2021;1:42:28;-66,3;T4 KTemp C;-68;T1 KTemp C;-68,2;T2 KTemp C;-67,2;T3 KTemp C
6028;12-01-2021;1:43:28;-66,2;T4 KTemp C;-67,8;T1 KTemp C;-68;T2 KTemp C;-67;T3 KTemp C
6030;12-01-2021;1:44:28;-66;T4 KTemp C;-67,7;T1 KTemp C;-67,9;T2 KTemp C;-66,8;T3 KTemp C
6032;12-01-2021;1:45:28;-66;T4 KTemp C;-67,7;T1 KTemp C;-67,7;T2 KTemp C;-66,7;T3 KTemp C
6034;12-01-2021;1:46:28;-65,9;T4 KTemp C;-67,5;T1 KTemp C;-67,5;T2 KTemp C;-66,6;T3 KTemp C
6036;12-01-2021;1:47:28;-65,9;T4 KTemp C;-67,4;T1 KTemp C;-67,4;T2 KTemp C;-66,5;T3 KTemp C
6038;12-01-2021;1:48:28;-65,6;T4 KTemp C;-67,3;T1 KTemp C;-67,2;T2 KTemp C;-66,3;T3 KTemp C
6040;12-01-2021;1:49:28;-65,4;T4 KTemp C;-67,2;T1 KTemp C;-67;T2 KTemp C;-66,1;T3 KTemp C
