RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V308;;
602;2022-05-18 11:56:15;13,9;53,2
603;2022-05-18 12:01:15;13,9;53,2
604;2022-05-18 12:06:15;14;53,1
605;2022-05-18 12:11:15;14;53
606;2022-05-18 12:16:15;14,1;52,9
607;2022-05-18 12:21:15;14,1;52,9
608;2022-05-18 12:26:15;14,2;52,9
609;2022-05-18 12:31:15;14,3;52,8
610;2022-05-18 12:36:15;14,3;52,8
611;2022-05-18 12:41:15;14,4;52,8
612;2022-05-18 12:46:15;14,5;52,8
613;2022-05-18 12:51:15;14,5;52,9
614;2022-05-18 12:56:15;14,6;52,9
615;2022-05-18 13:01:15;14,6;52,9
616;2022-05-18 13:06:15;14,7;52,9
617;2022-05-18 13:11:15;14,7;52,9
618;2022-05-18 13:16:15;14,7;52,9
619;2022-05-18 13:21:15;14,7;52,9
620;2022-05-18 13:26:15;14,8;52,8
621;2022-05-18 13:31:15;14,8;52,7
622;2022-05-18 13:36:15;14,9;52,6
623;2022-05-18 13:41:15;14,9;52,5
624;2022-05-18 13:46:15;15;52,4
625;2022-05-18 13:51:15;15;52,3
626;2022-05-18 13:56:15;15,1;52,2
627;2022-05-18 14:01:15;15,2;52,1
628;2022-05-18 14:06:15;15,2;51,9
629;2022-05-18 14:11:15;15,3;51,8
630;2022-05-18 14:16:15;15,4;51,8
631;2022-05-18 14:21:15;15,4;51,7
632;2022-05-18 14:26:15;15,4;51,8
633;2022-05-18 14:31:15;15,5;52,5
634;2022-05-18 14:36:15;15,5;52,7
635;2022-05-18 14:41:15;15,6;52,6
636;2022-05-18 14:46:15;15,7;52,7
637;2022-05-18 14:51:15;15,7;52,7
638;2022-05-18 14:56:15;15,8;52,4
639;2022-05-18 15:01:15;15,9;52,5
640;2022-05-18 15:06:15;15,9;52,5
641;2022-05-18 15:11:15;16;52,8
642;2022-05-18 15:16:15;16;52,7
643;2022-05-18 15:21:15;16;52,7
644;2022-05-18 15:26:15;16,1;52,9
645;2022-05-18 15:31:15;16,1;52,6
646;2022-05-18 15:36:15;16,2;52,8
647;2022-05-18 15:41:15;16,2;53,3
648;2022-05-18 15:46:15;16,2;53,2
649;2022-05-18 15:51:15;16,2;53,2
650;2022-05-18 15:56:15;16,3;53,2
651;2022-05-18 16:01:15;16,3;53,2
652;2022-05-18 16:06:15;16,3;53,2
653;2022-05-18 16:11:15;16,4;53,2
654;2022-05-18 16:16:15;16,4;53,1
655;2022-05-18 16:21:15;16,4;53,1
656;2022-05-18 16:26:15;16,4;52,9
657;2022-05-18 16:31:15;16,4;52,8
658;2022-05-18 16:36:15;16,4;52,9
659;2022-05-18 16:41:15;16,4;52,9
660;2022-05-18 16:46:15;16,4;53
661;2022-05-18 16:51:15;16,4;53,2
662;2022-05-18 16:56:15;16,4;53,2
663;2022-05-18 17:01:15;16,3;53,3
664;2022-05-18 17:06:15;16,3;53,3
665;2022-05-18 17:11:15;16,3;53,4
666;2022-05-18 17:16:15;16,3;53,5
667;2022-05-18 17:21:15;16,3;53,6
668;2022-05-18 17:26:15;16,3;53,6
669;2022-05-18 17:31:15;16,3;53,6
670;2022-05-18 17:36:15;16,3;53,7
671;2022-05-18 17:41:15;16,2;53,7
672;2022-05-18 17:46:15;16,2;53,6
673;2022-05-18 17:51:15;16,2;53,4
674;2022-05-18 17:56:15;16,2;53,4
675;2022-05-18 18:01:15;16,1;53,4
676;2022-05-18 18:06:15;16,1;53,4
677;2022-05-18 18:11:15;16;53,6
678;2022-05-18 18:16:15;16;53,8
679;2022-05-18 18:21:15;16;54
680;2022-05-18 18:26:15;15,9;54,1
681;2022-05-18 18:31:15;15,9;54,3
682;2022-05-18 18:36:15;15,8;54,4
683;2022-05-18 18:41:15;15,7;54,5
684;2022-05-18 18:46:15;15,7;54,4
685;2022-05-18 18:51:15;15,6;54,5
686;2022-05-18 18:56:15;15,6;54,5
687;2022-05-18 19:01:15;15,5;54,6
688;2022-05-18 19:06:15;15,5;54,6
689;2022-05-18 19:11:15;15,4;54,7
690;2022-05-18 19:16:15;15,4;54,7
691;2022-05-18 19:21:15;15,4;54,8
692;2022-05-18 19:26:15;15,4;54,7
693;2022-05-18 19:31:15;15,3;54,8
694;2022-05-18 19:36:15;15,2;54,7
695;2022-05-18 19:41:15;15,2;54,8
696;2022-05-18 19:46:15;15,1;54,9
697;2022-05-18 19:51:15;15,1;55
698;2022-05-18 19:56:15;15;55,1
699;2022-05-18 20:01:15;15;55,2
700;2022-05-18 20:06:15;15;55,3
701;2022-05-18 20:11:15;14,9;55,3
702;2022-05-18 20:16:15;14,9;55,4
703;2022-05-18 20:21:15;14,9;55,5
704;2022-05-18 20:26:15;14,8;55,6
705;2022-05-18 20:31:15;14,8;55,7
706;2022-05-18 20:36:15;14,7;55,8
707;2022-05-18 20:41:15;14,7;56
708;2022-05-18 20:46:15;14,7;56,1
709;2022-05-18 20:51:15;14,7;56,2
710;2022-05-18 20:56:15;14,6;56,3
711;2022-05-18 21:01:15;14,6;56,4
712;2022-05-18 21:06:15;14,6;56,5
713;2022-05-18 21:11:15;14,6;56,5
714;2022-05-18 21:16:15;14,5;56,6
715;2022-05-18 21:21:15;14,5;56,6
716;2022-05-18 21:26:15;14,5;56,7
717;2022-05-18 21:31:15;14,5;56,9
718;2022-05-18 21:36:15;14,4;56,9
719;2022-05-18 21:41:15;14,4;57,1
720;2022-05-18 21:46:15;14,4;57,2
721;2022-05-18 21:51:15;14,4;57,2
722;2022-05-18 21:56:15;14,4;57,3
723;2022-05-18 22:01:15;14,3;57,5
724;2022-05-18 22:06:15;14,3;57,6
725;2022-05-18 22:11:15;14,3;57,8
726;2022-05-18 22:16:15;14,2;57,9
727;2022-05-18 22:21:15;14,2;58
728;2022-05-18 22:26:15;14,2;58,1
729;2022-05-18 22:31:15;14,2;58,2
730;2022-05-18 22:36:15;14,1;58,2
731;2022-05-18 22:41:15;14,1;58,3
732;2022-05-18 22:46:15;14,1;58,3
733;2022-05-18 22:51:15;14,1;58,4
734;2022-05-18 22:56:15;14,1;58,6
735;2022-05-18 23:01:15;14,1;58,7
736;2022-05-18 23:06:15;14;58,8
737;2022-05-18 23:11:15;14;58,9
738;2022-05-18 23:16:15;14;59
739;2022-05-18 23:21:15;14;59
740;2022-05-18 23:26:15;14;59,1
741;2022-05-18 23:31:15;14;59,1
742;2022-05-18 23:36:15;14;59,2
743;2022-05-18 23:41:15;14;59,2
744;2022-05-18 23:46:15;14;59,2
745;2022-05-18 23:51:15;14;59,3
746;2022-05-18 23:56:15;14;59,3
747;2022-05-19 00:01:15;14;59,3
748;2022-05-19 00:06:15;14;59,4
749;2022-05-19 00:11:15;14;59,5
750;2022-05-19 00:16:15;14;59,5
751;2022-05-19 00:21:15;14;59,6
752;2022-05-19 00:26:15;14;59,7
753;2022-05-19 00:31:15;14;59,7
754;2022-05-19 00:36:15;13,9;59,7
755;2022-05-19 00:41:15;13,9;59,8
756;2022-05-19 00:46:15;13,9;59,8
757;2022-05-19 00:51:15;13,9;59,8
758;2022-05-19 00:56:15;13,9;59,9
759;2022-05-19 01:01:15;13,9;59,9
760;2022-05-19 01:06:15;13,8;59,9
761;2022-05-19 01:11:15;13,8;60
762;2022-05-19 01:16:15;13,8;60
763;2022-05-19 01:21:15;13,8;60
764;2022-05-19 01:26:15;13,8;60
765;2022-05-19 01:31:15;13,8;60,1
766;2022-05-19 01:36:15;13,8;60
767;2022-05-19 01:41:15;13,8;60,1
768;2022-05-19 01:46:15;13,7;60,1
769;2022-05-19 01:51:15;13,7;60,1
770;2022-05-19 01:56:15;13,7;60,1
771;2022-05-19 02:01:15;13,7;60,1
772;2022-05-19 02:06:15;13,7;60,2
773;2022-05-19 02:11:15;13,7;60,3
774;2022-05-19 02:16:15;13,7;60,2
775;2022-05-19 02:21:15;13,7;60,2
776;2022-05-19 02:26:15;13,7;60,3
777;2022-05-19 02:31:15;13,6;60,3
778;2022-05-19 02:36:15;13,6;60,3
779;2022-05-19 02:41:15;13,6;60,4
780;2022-05-19 02:46:15;13,6;60,4
781;2022-05-19 02:51:15;13,6;60,4
782;2022-05-19 02:56:15;13,6;60,4
783;2022-05-19 03:01:15;13,6;60,5
784;2022-05-19 03:06:15;13,6;60,5
785;2022-05-19 03:11:15;13,6;60,5
786;2022-05-19 03:16:15;13,6;60,5
787;2022-05-19 03:21:15;13,6;60,5
788;2022-05-19 03:26:15;13,6;60,5
789;2022-05-19 03:31:15;13,6;60,6
790;2022-05-19 03:36:15;13,6;60,6
791;2022-05-19 03:41:15;13,5;60,6
792;2022-05-19 03:46:15;13,5;60,6
793;2022-05-19 03:51:15;13,5;60,6
794;2022-05-19 03:56:15;13,5;60,6
795;2022-05-19 04:01:15;13,5;60,7
796;2022-05-19 04:06:15;13,5;60,8
797;2022-05-19 04:11:15;13,5;60,8
798;2022-05-19 04:16:15;13,5;60,8
799;2022-05-19 04:21:15;13,5;60,9
800;2022-05-19 04:26:15;13,5;60,9
801;2022-05-19 04:31:15;13,5;60,9
802;2022-05-19 04:36:15;13,5;60,9
803;2022-05-19 04:41:15;13,5;60,9
804;2022-05-19 04:46:15;13,5;60,9
805;2022-05-19 04:51:15;13,5;61
806;2022-05-19 04:56:15;13,5;60,9
807;2022-05-19 05:01:15;13,5;61
808;2022-05-19 05:06:15;13,5;61
809;2022-05-19 05:11:15;13,4;61
810;2022-05-19 05:16:15;13,4;61
811;2022-05-19 05:21:15;13,4;61
812;2022-05-19 05:26:15;13,4;60,9
813;2022-05-19 05:31:15;13,4;61
814;2022-05-19 05:36:15;13,4;60,9
815;2022-05-19 05:41:15;13,4;60,9
816;2022-05-19 05:46:15;13,4;60,9
817;2022-05-19 05:51:15;13,4;60,9
818;2022-05-19 05:56:15;13,4;60,9
819;2022-05-19 06:01:15;13,4;60,9
820;2022-05-19 06:06:15;13,4;60,8
821;2022-05-19 06:11:15;13,4;60,8
822;2022-05-19 06:16:15;13,4;60,8
823;2022-05-19 06:21:15;13,4;60,7
824;2022-05-19 06:26:15;13,3;60,7
825;2022-05-19 06:31:15;13,3;60,6
826;2022-05-19 06:36:15;13,3;60,6
827;2022-05-19 06:41:15;13,2;60,5
828;2022-05-19 06:46:15;13,2;60,5
829;2022-05-19 06:51:15;13,2;60,5
830;2022-05-19 06:56:15;13,1;60,5
831;2022-05-19 07:01:15;13,1;60,5
832;2022-05-19 07:06:15;13,1;60,4
833;2022-05-19 07:11:15;13,1;60,3
834;2022-05-19 07:16:15;13;60,4
835;2022-05-19 07:21:15;13;60,3
836;2022-05-19 07:26:15;13;60,3
837;2022-05-19 07:31:15;12,9;60,2
838;2022-05-19 07:36:15;12,9;60
839;2022-05-19 07:41:15;12,9;60
840;2022-05-19 07:46:15;12,9;60
841;2022-05-19 07:51:15;12,8;59,9
842;2022-05-19 07:56:15;12,8;59,8
843;2022-05-19 08:01:15;12,8;59,8
844;2022-05-19 08:06:15;12,8;59,9
845;2022-05-19 08:11:15;12,7;59,9
846;2022-05-19 08:16:15;12,7;59,9
847;2022-05-19 08:21:15;12,7;59,9
848;2022-05-19 08:26:15;12,7;59,8
849;2022-05-19 08:31:15;12,8;59,8
850;2022-05-19 08:36:15;12,8;59,8
851;2022-05-19 08:41:15;12,8;59,8
852;2022-05-19 08:46:15;12,8;59,9
853;2022-05-19 08:51:15;12,9;59,8
854;2022-05-19 08:56:15;12,9;59,9
855;2022-05-19 09:01:15;12,9;59,9
856;2022-05-19 09:06:15;12,9;59,9
857;2022-05-19 09:11:15;13;59,9
858;2022-05-19 09:16:15;13;60
859;2022-05-19 09:21:15;13;60,1
860;2022-05-19 09:26:15;13,1;60,1
861;2022-05-19 09:31:15;13,1;60
862;2022-05-19 09:36:15;13,2;59,9
863;2022-05-19 09:41:15;13,2;60
864;2022-05-19 09:46:15;13,2;59,9
865;2022-05-19 09:51:15;13,3;59,9
866;2022-05-19 09:56:15;13,3;59,9
867;2022-05-19 10:01:15;13,3;59,9
868;2022-05-19 10:06:15;13,3;60
869;2022-05-19 10:11:15;13,3;60,1
870;2022-05-19 10:16:15;13,3;60,2
871;2022-05-19 10:21:15;13,4;60,2
872;2022-05-19 10:26:15;13,4;60,2
873;2022-05-19 10:31:15;13,4;60,2
874;2022-05-19 10:36:15;13,4;60,2
875;2022-05-19 10:41:15;13,4;60,2
876;2022-05-19 10:46:15;13,4;60,1
877;2022-05-19 10:51:15;13,4;60
878;2022-05-19 10:56:15;13,5;60
879;2022-05-19 11:01:15;13,5;60
880;2022-05-19 11:06:15;13,6;59,9
881;2022-05-19 11:11:15;13,6;59,8
882;2022-05-19 11:16:15;13,7;59,8
883;2022-05-19 11:21:15;13,7;59,7
884;2022-05-19 11:26:15;13,8;59,6
885;2022-05-19 11:31:15;13,8;59,5
886;2022-05-19 11:36:15;13,9;59,5
887;2022-05-19 11:41:15;13,9;59,3
888;2022-05-19 11:46:15;14;59,2
889;2022-05-19 11:51:15;14;59,2
890;2022-05-19 11:56:15;14,1;59
891;2022-05-19 12:01:15;14,1;58,8
892;2022-05-19 12:06:15;14,1;58,8
893;2022-05-19 12:11:15;14,2;58,7
894;2022-05-19 12:16:15;14,2;58,7
895;2022-05-19 12:21:15;14,3;58,5
896;2022-05-19 12:26:15;14,3;58,5
897;2022-05-19 12:31:15;14,4;58,4
898;2022-05-19 12:36:15;14,4;58,3
899;2022-05-19 12:41:15;14,4;58,2
900;2022-05-19 12:46:15;14,5;58,3
901;2022-05-19 12:51:15;14,6;58
902;2022-05-19 12:56:15;14,6;57,9
903;2022-05-19 13:01:15;14,6;57,9
904;2022-05-19 13:06:15;14,7;57,8
905;2022-05-19 13:11:15;14,7;57,7
906;2022-05-19 13:16:15;14,7;57,6
907;2022-05-19 13:21:15;14,7;57,5
908;2022-05-19 13:26:15;14,8;57,3
909;2022-05-19 13:31:15;14,8;57,2
910;2022-05-19 13:36:15;14,9;57,1
911;2022-05-19 13:41:15;14,9;57,1
912;2022-05-19 13:46:15;14,9;57
913;2022-05-19 13:51:15;15;56,9
914;2022-05-19 13:56:15;15;56,8
915;2022-05-19 14:01:15;15,1;56,7
916;2022-05-19 14:06:15;15,1;56,6
917;2022-05-19 14:11:15;15,1;56,5
918;2022-05-19 14:16:15;15,1;56,5
919;2022-05-19 14:21:15;15,2;56,4
920;2022-05-19 14:26:15;15,2;56,3
921;2022-05-19 14:31:15;15,2;56,2
922;2022-05-19 14:36:15;15,3;56,1
923;2022-05-19 14:41:15;15,3;56
924;2022-05-19 14:46:15;15,3;56
925;2022-05-19 14:51:15;15,4;55,9
926;2022-05-19 14:56:15;15,4;55,8
927;2022-05-19 15:01:15;15,4;55,7
928;2022-05-19 15:06:15;15,4;55,7
929;2022-05-19 15:11:15;15,4;55,6
930;2022-05-19 15:16:15;15,4;55,5
931;2022-05-19 15:21:15;15,5;55,4
932;2022-05-19 15:26:15;15,5;55,3
933;2022-05-19 15:31:15;15,6;55,3
934;2022-05-19 15:36:15;15,6;55,1
935;2022-05-19 15:41:15;15,6;55,1
936;2022-05-19 15:46:15;15,7;55
937;2022-05-19 15:51:15;15,7;55,1
938;2022-05-19 15:56:15;15,8;55,1
939;2022-05-19 16:01:15;15,8;55
940;2022-05-19 16:06:15;15,8;54,9
941;2022-05-19 16:11:15;15,9;55
942;2022-05-19 16:16:15;15,9;54,9
943;2022-05-19 16:21:15;15,9;54,6
944;2022-05-19 16:26:15;16;54,8
945;2022-05-19 16:31:15;16;54,7
946;2022-05-19 16:36:15;16;54,4
947;2022-05-19 16:41:15;16;54,3
948;2022-05-19 16:46:15;16;54,2
949;2022-05-19 16:51:15;16;54,1
950;2022-05-19 16:56:15;16;53,8
951;2022-05-19 17:01:15;16;53,7
952;2022-05-19 17:06:15;16;53,6
953;2022-05-19 17:11:15;16;53,7
954;2022-05-19 17:16:15;16;53,8
955;2022-05-19 17:21:15;16;53,9
956;2022-05-19 17:26:15;15,9;53,9
957;2022-05-19 17:31:15;15,9;54
958;2022-05-19 17:36:15;15,9;54
959;2022-05-19 17:41:15;15,9;54,1
960;2022-05-19 17:46:15;15,9;54,1
961;2022-05-19 17:51:15;15,8;54,1
962;2022-05-19 17:56:15;15,8;54,1
963;2022-05-19 18:01:15;15,8;54,1
964;2022-05-19 18:06:15;15,8;54,1
965;2022-05-19 18:11:15;15,7;54,2
966;2022-05-19 18:16:15;15,7;54,2
967;2022-05-19 18:21:15;15,7;54,2
968;2022-05-19 18:26:15;15,7;54,2
969;2022-05-19 18:31:15;15,6;54,3
970;2022-05-19 18:36:15;15,6;54,1
971;2022-05-19 18:41:15;15,6;54,1
972;2022-05-19 18:46:15;15,5;54,2
973;2022-05-19 18:51:15;15,5;54,3
974;2022-05-19 18:56:15;15,5;54,3
975;2022-05-19 19:01:15;15,5;54,4
976;2022-05-19 19:06:15;15,5;54,4
977;2022-05-19 19:11:15;15,4;54,5
978;2022-05-19 19:16:15;15,4;54,5
979;2022-05-19 19:21:15;15,4;54,5
980;2022-05-19 19:26:15;15,4;54,5
981;2022-05-19 19:31:15;15,4;54,6
982;2022-05-19 19:36:15;15,4;54,6
983;2022-05-19 19:41:15;15,4;54,7
984;2022-05-19 19:46:15;15,4;54,7
985;2022-05-19 19:51:15;15,4;54,7
986;2022-05-19 19:56:15;15,3;54,8
987;2022-05-19 20:01:15;15,3;54,9
988;2022-05-19 20:06:15;15,3;54,9
989;2022-05-19 20:11:15;15,3;55
990;2022-05-19 20:16:15;15,3;55
991;2022-05-19 20:21:15;15,3;55
992;2022-05-19 20:26:15;15,2;55
993;2022-05-19 20:31:15;15,2;55
994;2022-05-19 20:36:15;15,2;55
995;2022-05-19 20:41:15;15,2;55
996;2022-05-19 20:46:15;15,2;55
997;2022-05-19 20:51:15;15,2;55,1
998;2022-05-19 20:56:15;15,1;55,1
999;2022-05-19 21:01:15;15,1;55,1
1000;2022-05-19 21:06:15;15,1;55,1
1001;2022-05-19 21:11:15;15,1;55,2
1002;2022-05-19 21:16:15;15,1;55,2
1003;2022-05-19 21:21:15;15,1;55,2
1004;2022-05-19 21:26:15;15,1;55,2
1005;2022-05-19 21:31:15;15;55,3
1006;2022-05-19 21:36:15;15;55,3
1007;2022-05-19 21:41:15;15;55,3
1008;2022-05-19 21:46:15;15;55,3
1009;2022-05-19 21:51:15;15;55,3
1010;2022-05-19 21:56:15;15;55,4
1011;2022-05-19 22:01:15;15;55,4
1012;2022-05-19 22:06:15;15;55,4
1013;2022-05-19 22:11:15;14,9;55,4
1014;2022-05-19 22:16:15;14,9;55,4
1015;2022-05-19 22:21:15;14,9;55,5
1016;2022-05-19 22:26:15;14,9;55,5
1017;2022-05-19 22:31:15;14,9;55,5
1018;2022-05-19 22:36:15;14,9;55,5
1019;2022-05-19 22:41:15;14,9;55,5
1020;2022-05-19 22:46:15;14,9;55,6
1021;2022-05-19 22:51:15;14,9;55,6
1022;2022-05-19 22:56:15;14,8;55,6
1023;2022-05-19 23:01:15;14,8;55,6
1024;2022-05-19 23:06:15;14,8;55,6
1025;2022-05-19 23:11:15;14,8;55,7
1026;2022-05-19 23:16:15;14,8;55,7
1027;2022-05-19 23:21:15;14,8;55,7
1028;2022-05-19 23:26:15;14,8;55,7
1029;2022-05-19 23:31:15;14,8;55,7
1030;2022-05-19 23:36:15;14,8;55,7
1031;2022-05-19 23:41:15;14,8;55,8
1032;2022-05-19 23:46:15;14,7;55,8
1033;2022-05-19 23:51:15;14,7;55,8
1034;2022-05-19 23:56:15;14,7;55,8
1035;2022-05-20 00:01:15;14,7;55,8
1036;2022-05-20 00:06:15;14,7;55,8
1037;2022-05-20 00:11:15;14,7;55,8
1038;2022-05-20 00:16:15;14,7;55,8
1039;2022-05-20 00:21:15;14,7;55,8
1040;2022-05-20 00:26:15;14,7;55,9
1041;2022-05-20 00:31:15;14,7;55,9
1042;2022-05-20 00:36:15;14,7;55,9
1043;2022-05-20 00:41:15;14,7;55,9
1044;2022-05-20 00:46:15;14,7;55,9
1045;2022-05-20 00:51:15;14,7;56
1046;2022-05-20 00:56:15;14,7;56
1047;2022-05-20 01:01:15;14,7;56
1048;2022-05-20 01:06:15;14,7;56
1049;2022-05-20 01:11:15;14,7;56
1050;2022-05-20 01:16:15;14,7;56
1051;2022-05-20 01:21:15;14,6;56
1052;2022-05-20 01:26:15;14,6;56
1053;2022-05-20 01:31:15;14,6;56,1
1054;2022-05-20 01:36:15;14,6;56,1
1055;2022-05-20 01:41:15;14,6;56,1
1056;2022-05-20 01:46:15;14,6;56,1
1057;2022-05-20 01:51:15;14,6;56,1
1058;2022-05-20 01:56:15;14,6;56,2
1059;2022-05-20 02:01:15;14,6;56,2
1060;2022-05-20 02:06:15;14,6;56,2
1061;2022-05-20 02:11:15;14,6;56,2
1062;2022-05-20 02:16:15;14,6;56,2
1063;2022-05-20 02:21:15;14,6;56,2
1064;2022-05-20 02:26:15;14,6;56,3
1065;2022-05-20 02:31:15;14,5;56,3
1066;2022-05-20 02:36:15;14,5;56,3
1067;2022-05-20 02:41:15;14,5;56,3
1068;2022-05-20 02:46:15;14,5;56,3
1069;2022-05-20 02:51:15;14,5;56,3
1070;2022-05-20 02:56:15;14,5;56,3
1071;2022-05-20 03:01:15;14,5;56,3
1072;2022-05-20 03:06:15;14,5;56,3
1073;2022-05-20 03:11:15;14,5;56,3
1074;2022-05-20 03:16:15;14,5;56,3
1075;2022-05-20 03:21:15;14,5;56,3
1076;2022-05-20 03:26:15;14,5;56,3
1077;2022-05-20 03:31:15;14,5;56,3
1078;2022-05-20 03:36:15;14,5;56,3
1079;2022-05-20 03:41:15;14,5;56,3
1080;2022-05-20 03:46:15;14,5;56,3
1081;2022-05-20 03:51:15;14,5;56,3
1082;2022-05-20 03:56:15;14,5;56,3
1083;2022-05-20 04:01:15;14,5;56,4
1084;2022-05-20 04:06:15;14,5;56,3
1085;2022-05-20 04:11:15;14,4;56,4
1086;2022-05-20 04:16:15;14,4;56,4
1087;2022-05-20 04:21:15;14,4;56,4
1088;2022-05-20 04:26:15;14,4;56,4
1089;2022-05-20 04:31:15;14,4;56,4
1090;2022-05-20 04:36:15;14,4;56,4
1091;2022-05-20 04:41:15;14,4;56,4
1092;2022-05-20 04:46:15;14,4;56,4
1093;2022-05-20 04:51:15;14,4;56,5
1094;2022-05-20 04:56:15;14,4;56,5
1095;2022-05-20 05:01:15;14,4;56,5
1096;2022-05-20 05:06:15;14,4;56,5
1097;2022-05-20 05:11:15;14,4;56,5
1098;2022-05-20 05:16:15;14,4;56,5
1099;2022-05-20 05:21:15;14,4;56,5
1100;2022-05-20 05:26:15;14,4;56,5
1101;2022-05-20 05:31:15;14,4;56,5
1102;2022-05-20 05:36:15;14,4;56,5
1103;2022-05-20 05:41:15;14,4;56,5
1104;2022-05-20 05:46:15;14,4;56,5
1105;2022-05-20 05:51:15;14,3;56,5
1106;2022-05-20 05:56:15;14,3;56,5
1107;2022-05-20 06:01:15;14,3;56,5
1108;2022-05-20 06:06:15;14,3;56,5
1109;2022-05-20 06:11:15;14,3;56,6
1110;2022-05-20 06:16:15;14,3;56,5
1111;2022-05-20 06:21:15;14,3;56,5
1112;2022-05-20 06:26:15;14,3;56,6
1113;2022-05-20 06:31:15;14,3;56,6
1114;2022-05-20 06:36:15;14,3;56,7
1115;2022-05-20 06:41:15;14,3;56,7
1116;2022-05-20 06:46:15;14,3;56,7
1117;2022-05-20 06:51:15;14,2;56,7
1118;2022-05-20 06:56:15;14,2;56,7
1119;2022-05-20 07:01:15;14,2;56,7
1120;2022-05-20 07:06:15;14,2;56,7
1121;2022-05-20 07:11:15;14,2;56,7
1122;2022-05-20 07:16:15;14,2;56,8
1123;2022-05-20 07:21:15;14,2;56,8
1124;2022-05-20 07:26:15;14,2;56,8
1125;2022-05-20 07:31:15;14,2;56,8
1126;2022-05-20 07:36:15;14,2;56,8
1127;2022-05-20 07:41:15;14,2;56,9
1128;2022-05-20 07:46:15;14,2;56,9
1129;2022-05-20 07:51:15;14,2;56,9
1130;2022-05-20 07:56:15;14,2;56,9
1131;2022-05-20 08:01:15;14,2;57
1132;2022-05-20 08:06:15;14,2;56,9
1133;2022-05-20 08:11:15;14,2;56,9
1134;2022-05-20 08:16:15;14,2;57
1135;2022-05-20 08:21:15;14,2;57
1136;2022-05-20 08:26:15;14,2;57
1137;2022-05-20 08:31:15;14,2;57
1138;2022-05-20 08:36:15;14,2;57,1
1139;2022-05-20 08:41:15;14,2;57,2
1140;2022-05-20 08:46:15;14,2;57,4
1141;2022-05-20 08:51:15;14,2;57,3
1142;2022-05-20 08:56:15;14,2;57,6
1143;2022-05-20 09:01:15;14,2;57,6
1144;2022-05-20 09:06:15;14,2;57,6
1145;2022-05-20 09:11:15;14,2;57,6
1146;2022-05-20 09:16:15;14,2;57,6
1147;2022-05-20 09:21:15;14,2;57,7
1148;2022-05-20 09:26:15;14,2;57,7
1149;2022-05-20 09:31:15;14,2;57,7
1150;2022-05-20 09:36:15;14,2;57,6
1151;2022-05-20 09:41:15;14,2;57,7
1152;2022-05-20 09:46:15;14,2;57,7
1153;2022-05-20 09:51:15;14,2;57,7
1154;2022-05-20 09:56:15;14,2;57,8
1155;2022-05-20 10:01:15;14,3;57,8
1156;2022-05-20 10:06:15;14,3;57,8
1157;2022-05-20 10:11:15;14,3;58,1
1158;2022-05-20 10:16:15;14,3;58,3
1159;2022-05-20 10:21:15;14,3;58,4
1160;2022-05-20 10:26:15;14,3;58,4
1161;2022-05-20 10:31:15;14,3;58,3
1162;2022-05-20 10:36:15;14,3;58,2
1163;2022-05-20 10:41:15;14,4;58,1
1164;2022-05-20 10:46:15;14,4;58,1
1165;2022-05-20 10:51:15;14,4;58,1
1166;2022-05-20 10:56:15;14,4;58,1
1167;2022-05-20 11:01:15;14,4;58,1
1168;2022-05-20 11:06:15;14,5;58
1169;2022-05-20 11:11:15;14,5;58
1170;2022-05-20 11:16:15;14,5;58
1171;2022-05-20 11:21:15;14,5;57,9
1172;2022-05-20 11:26:15;14,6;57,9
1173;2022-05-20 11:31:15;14,6;57,9
1174;2022-05-20 11:36:15;14,6;57,9
1175;2022-05-20 11:41:15;14,7;57,8
1176;2022-05-20 11:46:15;14,7;57,8
1177;2022-05-20 11:51:15;14,7;57,7
1178;2022-05-20 11:56:15;14,7;57,7
1179;2022-05-20 12:01:15;14,7;57,7
1180;2022-05-20 12:06:15;14,8;57,6
1181;2022-05-20 12:11:15;14,8;57,5
1182;2022-05-20 12:16:15;14,8;57,5
1183;2022-05-20 12:21:15;14,9;57,4
1184;2022-05-20 12:26:15;14,9;57,4
1185;2022-05-20 12:31:15;15;57,3
1186;2022-05-20 12:36:15;15;57,3
1187;2022-05-20 12:41:15;15,1;57,2
1188;2022-05-20 12:46:15;15,1;57,1
1189;2022-05-20 12:51:15;15,2;57
1190;2022-05-20 12:56:15;15,2;57
1191;2022-05-20 13:01:15;15,3;56,9
1192;2022-05-20 13:06:15;15,3;56,9
1193;2022-05-20 13:11:15;15,4;56,8
1194;2022-05-20 13:16:15;15,4;56,7
1195;2022-05-20 13:21:15;15,4;56,7
1196;2022-05-20 13:26:15;15,4;56,7
1197;2022-05-20 13:31:15;15,5;56,6
1198;2022-05-20 13:36:15;15,5;56,5
1199;2022-05-20 13:41:15;15,6;56,5
1200;2022-05-20 13:46:15;15,7;56,4
1201;2022-05-20 13:51:15;15,7;56,3
1202;2022-05-20 13:56:15;15,8;56,3
1203;2022-05-20 14:01:15;15,8;56,3
1204;2022-05-20 14:06:15;15,9;56,2
1205;2022-05-20 14:11:15;16;56,1
1206;2022-05-20 14:16:15;16;56
1207;2022-05-20 14:21:15;16;56,1
1208;2022-05-20 14:26:15;16,1;56
1209;2022-05-20 14:31:15;16,1;55,9
1210;2022-05-20 14:36:15;16,2;55,9
