RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V313;;
603;2022-05-18 11:56:21;14;53,1
604;2022-05-18 12:01:21;14;53,1
605;2022-05-18 12:06:21;14,1;53,1
606;2022-05-18 12:11:21;14,2;53
607;2022-05-18 12:16:21;14,3;53,1
608;2022-05-18 12:21:21;14,4;52,9
609;2022-05-18 12:26:21;14,6;52,8
610;2022-05-18 12:31:21;14,7;52,7
611;2022-05-18 12:36:21;14,7;53
612;2022-05-18 12:41:21;14,8;53
613;2022-05-18 12:46:21;14,9;52,8
614;2022-05-18 12:51:21;15;52,8
615;2022-05-18 12:56:21;15,1;52,6
616;2022-05-18 13:01:21;15,2;52,4
617;2022-05-18 13:06:21;15,2;52,2
618;2022-05-18 13:11:21;15,3;52,1
619;2022-05-18 13:16:21;15,3;52
620;2022-05-18 13:21:21;15,4;51,8
621;2022-05-18 13:26:21;15,4;51,7
622;2022-05-18 13:31:21;15,4;51,6
623;2022-05-18 13:36:21;15,5;51,5
624;2022-05-18 13:41:21;15,6;51,4
625;2022-05-18 13:46:21;15,6;51,3
626;2022-05-18 13:51:21;15,7;51,1
627;2022-05-18 13:56:21;15,8;51,1
628;2022-05-18 14:01:21;15,9;51,2
629;2022-05-18 14:06:21;16;51,4
630;2022-05-18 14:11:21;16,1;51,2
631;2022-05-18 14:16:21;16,2;51
632;2022-05-18 14:21:21;16,4;50,7
633;2022-05-18 14:26:21;16,5;51,1
634;2022-05-18 14:31:21;16,5;51,3
635;2022-05-18 14:36:21;16,6;51,4
636;2022-05-18 14:41:21;16,6;51,2
637;2022-05-18 14:46:21;16,7;51,1
638;2022-05-18 14:51:21;16,7;51,2
639;2022-05-18 14:56:21;16,7;51,1
640;2022-05-18 15:01:21;16,8;51,1
641;2022-05-18 15:06:21;16,8;50,9
642;2022-05-18 15:11:21;16,9;51,3
643;2022-05-18 15:16:21;17;51,2
644;2022-05-18 15:21:21;17;51,1
645;2022-05-18 15:26:21;17,1;50,9
646;2022-05-18 15:31:21;17,2;51
647;2022-05-18 15:36:21;17,2;51
648;2022-05-18 15:41:21;17,3;51,4
649;2022-05-18 15:46:21;17,3;51,3
650;2022-05-18 15:51:21;17,4;51
651;2022-05-18 15:56:21;17,4;51
652;2022-05-18 16:01:21;17,4;50,9
653;2022-05-18 16:06:21;17,4;51
654;2022-05-18 16:11:21;17,4;51
655;2022-05-18 16:16:21;17,4;51,2
656;2022-05-18 16:21:21;17,4;51,7
657;2022-05-18 16:26:21;17,4;51,4
658;2022-05-18 16:31:21;17,4;51,5
659;2022-05-18 16:36:21;17,4;52,2
660;2022-05-18 16:41:21;17,4;52,1
661;2022-05-18 16:46:21;17,4;52,1
662;2022-05-18 16:51:21;17,3;52
663;2022-05-18 16:56:21;17,3;52
664;2022-05-18 17:01:21;17,2;52,2
665;2022-05-18 17:06:21;17,2;52,2
666;2022-05-18 17:11:21;17,1;52,3
667;2022-05-18 17:16:21;17,1;52,5
668;2022-05-18 17:21:21;17;52,9
669;2022-05-18 17:26:21;17;52,9
670;2022-05-18 17:31:21;16,9;53
671;2022-05-18 17:36:21;16,9;53,1
672;2022-05-18 17:41:21;16,8;53,1
673;2022-05-18 17:46:21;16,8;53
674;2022-05-18 17:51:21;16,7;53,1
675;2022-05-18 17:56:21;16,7;53,2
676;2022-05-18 18:01:21;16,7;53,3
677;2022-05-18 18:06:21;16,6;53,4
678;2022-05-18 18:11:21;16,5;53,5
679;2022-05-18 18:16:21;16,5;53,6
680;2022-05-18 18:21:21;16,4;53,7
681;2022-05-18 18:26:21;16,3;53,8
682;2022-05-18 18:31:21;16,2;53,9
683;2022-05-18 18:36:21;16,2;54
684;2022-05-18 18:41:21;16,1;54
685;2022-05-18 18:46:21;16;54,1
686;2022-05-18 18:51:21;16;54,4
687;2022-05-18 18:56:21;15,9;54,6
688;2022-05-18 19:01:21;15,9;54,6
689;2022-05-18 19:06:21;15,8;54,7
690;2022-05-18 19:11:21;15,7;54,8
691;2022-05-18 19:16:21;15,6;54,8
692;2022-05-18 19:21:21;15,6;55,1
693;2022-05-18 19:26:21;15,5;55,1
694;2022-05-18 19:31:21;15,5;55,2
695;2022-05-18 19:36:21;15,4;55,3
696;2022-05-18 19:41:21;15,4;55,5
697;2022-05-18 19:46:21;15,3;55,6
698;2022-05-18 19:51:21;15,3;55,7
699;2022-05-18 19:56:21;15,2;55,7
700;2022-05-18 20:01:21;15,2;55,8
701;2022-05-18 20:06:21;15,1;55,8
702;2022-05-18 20:11:21;15,1;55,8
703;2022-05-18 20:16:21;15;55,8
704;2022-05-18 20:21:21;15;55,8
705;2022-05-18 20:26:21;14,9;55,9
706;2022-05-18 20:31:21;14,9;56
707;2022-05-18 20:36:21;14,8;56
708;2022-05-18 20:41:21;14,8;56,1
709;2022-05-18 20:46:21;14,8;56,1
710;2022-05-18 20:51:21;14,7;56,2
711;2022-05-18 20:56:21;14,7;56,3
712;2022-05-18 21:01:21;14,7;56,4
713;2022-05-18 21:06:21;14,7;56,5
714;2022-05-18 21:11:21;14,6;56,6
715;2022-05-18 21:16:21;14,6;56,7
716;2022-05-18 21:21:21;14,5;56,8
717;2022-05-18 21:26:21;14,5;56,9
718;2022-05-18 21:31:21;14,5;57
719;2022-05-18 21:36:21;14,4;57,1
720;2022-05-18 21:41:21;14,4;57,2
721;2022-05-18 21:46:21;14,4;57,3
722;2022-05-18 21:51:21;14,3;57,4
723;2022-05-18 21:56:21;14,3;57,5
724;2022-05-18 22:01:21;14,3;57,6
725;2022-05-18 22:06:21;14,2;57,7
726;2022-05-18 22:11:21;14,2;57,9
727;2022-05-18 22:16:21;14,2;58
728;2022-05-18 22:21:21;14,2;58,1
729;2022-05-18 22:26:21;14,1;58,2
730;2022-05-18 22:31:21;14,1;58,3
731;2022-05-18 22:36:21;14,1;58,4
732;2022-05-18 22:41:21;14,1;58,5
733;2022-05-18 22:46:21;14;58,6
734;2022-05-18 22:51:21;14;58,7
735;2022-05-18 22:56:21;14;58,8
736;2022-05-18 23:01:21;14;58,9
737;2022-05-18 23:06:21;14;58,9
738;2022-05-18 23:11:21;14;59
739;2022-05-18 23:16:21;14;59,1
740;2022-05-18 23:21:21;14;59,1
741;2022-05-18 23:26:21;14;59,1
742;2022-05-18 23:31:21;14;59,2
743;2022-05-18 23:36:21;13,9;59,2
744;2022-05-18 23:41:21;13,9;59,3
745;2022-05-18 23:46:21;13,9;59,4
746;2022-05-18 23:51:21;13,9;59,4
747;2022-05-18 23:56:21;13,9;59,5
748;2022-05-19 00:01:21;13,9;59,7
749;2022-05-19 00:06:21;13,9;59,7
750;2022-05-19 00:11:21;13,8;59,8
751;2022-05-19 00:16:21;13,8;59,8
752;2022-05-19 00:21:21;13,8;59,9
753;2022-05-19 00:26:21;13,8;59,9
754;2022-05-19 00:31:21;13,8;60
755;2022-05-19 00:36:21;13,8;60
756;2022-05-19 00:41:21;13,8;60,1
757;2022-05-19 00:46:21;13,7;60,1
758;2022-05-19 00:51:21;13,7;60,1
759;2022-05-19 00:56:21;13,7;60,2
760;2022-05-19 01:01:21;13,7;60,3
761;2022-05-19 01:06:21;13,7;60,3
762;2022-05-19 01:11:21;13,7;60,3
763;2022-05-19 01:16:21;13,6;60,4
764;2022-05-19 01:21:21;13,6;60,5
765;2022-05-19 01:26:21;13,6;60,5
766;2022-05-19 01:31:21;13,6;60,5
767;2022-05-19 01:36:21;13,6;60,6
768;2022-05-19 01:41:21;13,6;60,6
769;2022-05-19 01:46:21;13,6;60,6
770;2022-05-19 01:51:21;13,6;60,7
771;2022-05-19 01:56:21;13,5;60,7
772;2022-05-19 02:01:21;13,5;60,7
773;2022-05-19 02:06:21;13,5;60,8
774;2022-05-19 02:11:21;13,5;60,8
775;2022-05-19 02:16:21;13,5;60,8
776;2022-05-19 02:21:21;13,5;60,8
777;2022-05-19 02:26:21;13,5;60,8
778;2022-05-19 02:31:21;13,4;60,8
779;2022-05-19 02:36:21;13,4;60,9
780;2022-05-19 02:41:21;13,4;60,9
781;2022-05-19 02:46:21;13,4;60,9
782;2022-05-19 02:51:21;13,4;60,9
783;2022-05-19 02:56:21;13,4;60,9
784;2022-05-19 03:01:21;13,4;61
785;2022-05-19 03:06:21;13,4;61
786;2022-05-19 03:11:21;13,4;61,1
787;2022-05-19 03:16:21;13,4;61,1
788;2022-05-19 03:21:21;13,4;61,1
789;2022-05-19 03:26:21;13,4;61,1
790;2022-05-19 03:31:21;13,4;61,2
791;2022-05-19 03:36:21;13,4;61,2
792;2022-05-19 03:41:21;13,4;61,2
793;2022-05-19 03:46:21;13,4;61,2
794;2022-05-19 03:51:21;13,4;61,2
795;2022-05-19 03:56:21;13,4;61,2
796;2022-05-19 04:01:21;13,4;61,3
797;2022-05-19 04:06:21;13,4;61,3
798;2022-05-19 04:11:21;13,3;61,4
799;2022-05-19 04:16:21;13,3;61,4
800;2022-05-19 04:21:21;13,3;61,4
801;2022-05-19 04:26:21;13,4;61,4
802;2022-05-19 04:31:21;13,3;61,4
803;2022-05-19 04:36:21;13,3;61,5
804;2022-05-19 04:41:21;13,3;61,5
805;2022-05-19 04:46:21;13,3;61,5
806;2022-05-19 04:51:21;13,3;61,6
807;2022-05-19 04:56:21;13,3;61,6
808;2022-05-19 05:01:21;13,3;61,6
809;2022-05-19 05:06:21;13,3;61,6
810;2022-05-19 05:11:21;13,3;61,6
811;2022-05-19 05:16:21;13,3;61,7
812;2022-05-19 05:21:21;13,3;61,7
813;2022-05-19 05:26:21;13,3;61,7
814;2022-05-19 05:31:21;13,3;61,7
815;2022-05-19 05:36:21;13,3;61,7
816;2022-05-19 05:41:21;13,3;61,7
817;2022-05-19 05:46:21;13,3;61,8
818;2022-05-19 05:51:21;13,3;61,8
819;2022-05-19 05:56:21;13,3;61,8
820;2022-05-19 06:01:21;13,2;61,8
821;2022-05-19 06:06:21;13,2;61,8
822;2022-05-19 06:11:21;13,2;61,8
823;2022-05-19 06:16:21;13,2;61,8
824;2022-05-19 06:21:21;13,2;61,8
825;2022-05-19 06:26:21;13,2;61,8
826;2022-05-19 06:31:21;13,1;61,8
827;2022-05-19 06:36:21;13,1;61,8
828;2022-05-19 06:41:21;13,1;61,8
829;2022-05-19 06:46:21;13;61,8
830;2022-05-19 06:51:21;13;61,8
831;2022-05-19 06:56:21;13;61,8
832;2022-05-19 07:01:21;13;61,7
833;2022-05-19 07:06:21;12,9;61,7
834;2022-05-19 07:11:21;12,9;61,6
835;2022-05-19 07:16:21;12,9;61,5
836;2022-05-19 07:21:21;12,9;61,5
837;2022-05-19 07:26:21;12,8;61,5
838;2022-05-19 07:31:21;12,8;61,4
839;2022-05-19 07:36:21;12,8;61,4
840;2022-05-19 07:41:21;12,7;61,3
841;2022-05-19 07:46:21;12,7;61,3
842;2022-05-19 07:51:21;12,7;61,2
843;2022-05-19 07:56:21;12,7;61,2
844;2022-05-19 08:01:21;12,7;61,1
845;2022-05-19 08:06:21;12,7;61
846;2022-05-19 08:11:21;12,7;60,9
847;2022-05-19 08:16:21;12,6;60,9
848;2022-05-19 08:21:21;12,6;60,8
849;2022-05-19 08:26:21;12,6;60,7
850;2022-05-19 08:31:21;12,6;60,7
851;2022-05-19 08:36:21;12,6;60,6
852;2022-05-19 08:41:21;12,6;60,6
853;2022-05-19 08:46:21;12,7;60,5
854;2022-05-19 08:51:21;12,7;60,5
855;2022-05-19 08:56:21;12,7;60,5
856;2022-05-19 09:01:21;12,7;60,5
857;2022-05-19 09:06:21;12,7;60,5
858;2022-05-19 09:11:21;12,7;60,6
859;2022-05-19 09:16:21;12,7;60,5
860;2022-05-19 09:21:21;12,7;60,6
861;2022-05-19 09:26:21;12,8;60,6
862;2022-05-19 09:31:21;12,8;60,6
863;2022-05-19 09:36:21;12,9;60,6
864;2022-05-19 09:41:21;12,9;60,5
865;2022-05-19 09:46:21;13;60,5
866;2022-05-19 09:51:21;13;60,6
867;2022-05-19 09:56:21;13;60,5
868;2022-05-19 10:01:21;13,1;60,5
869;2022-05-19 10:06:21;13,1;60,4
870;2022-05-19 10:11:21;13,1;60,4
871;2022-05-19 10:16:21;13,1;60,4
872;2022-05-19 10:21:21;13,2;60,4
873;2022-05-19 10:26:21;13,2;60,4
874;2022-05-19 10:31:21;13,2;60,4
875;2022-05-19 10:36:21;13,3;60,4
876;2022-05-19 10:41:21;13,3;60,4
877;2022-05-19 10:46:21;13,3;60,4
878;2022-05-19 10:51:21;13,4;60,4
879;2022-05-19 10:56:21;13,4;60,3
880;2022-05-19 11:01:21;13,4;60,3
881;2022-05-19 11:06:21;13,5;60,3
882;2022-05-19 11:11:21;13,5;60,2
883;2022-05-19 11:16:21;13,6;60,1
884;2022-05-19 11:21:21;13,6;60,1
885;2022-05-19 11:26:21;13,7;60
886;2022-05-19 11:31:21;13,7;59,9
887;2022-05-19 11:36:21;13,8;59,8
888;2022-05-19 11:41:21;13,9;59,7
889;2022-05-19 11:46:21;13,9;59,6
890;2022-05-19 11:51:21;14;59,6
891;2022-05-19 11:56:21;14;59,6
892;2022-05-19 12:01:21;14,1;59,5
893;2022-05-19 12:06:21;14,1;59,6
894;2022-05-19 12:11:21;14,2;59,4
895;2022-05-19 12:16:21;14,3;59,3
896;2022-05-19 12:21:21;14,3;59,1
897;2022-05-19 12:26:21;14,4;59,2
898;2022-05-19 12:31:21;14,5;59,1
899;2022-05-19 12:36:21;14,5;58,8
900;2022-05-19 12:41:21;14,6;58,7
901;2022-05-19 12:46:21;14,6;58,6
902;2022-05-19 12:51:21;14,7;58,6
903;2022-05-19 12:56:21;14,7;58,5
904;2022-05-19 13:01:21;14,8;58,4
905;2022-05-19 13:06:21;14,9;58,3
906;2022-05-19 13:11:21;14,9;58,1
907;2022-05-19 13:16:21;15;57,9
908;2022-05-19 13:21:21;15,1;57,8
909;2022-05-19 13:26:21;15,1;57,6
910;2022-05-19 13:31:21;15,2;57,4
911;2022-05-19 13:36:21;15,3;57,3
912;2022-05-19 13:41:21;15,3;57,2
913;2022-05-19 13:46:21;15,4;57,1
914;2022-05-19 13:51:21;15,4;56,9
915;2022-05-19 13:56:21;15,5;56,8
916;2022-05-19 14:01:21;15,5;56,7
917;2022-05-19 14:06:21;15,5;56,5
918;2022-05-19 14:11:21;15,6;56,4
919;2022-05-19 14:16:21;15,6;56,4
920;2022-05-19 14:21:21;15,7;56,1
921;2022-05-19 14:26:21;15,7;55,8
922;2022-05-19 14:31:21;15,7;55,7
923;2022-05-19 14:36:21;15,8;55,4
924;2022-05-19 14:41:21;15,8;55,2
925;2022-05-19 14:46:21;15,9;54,9
926;2022-05-19 14:51:21;15,9;54,6
927;2022-05-19 14:56:21;16;54,7
928;2022-05-19 15:01:21;16;54,5
929;2022-05-19 15:06:21;16;54,4
930;2022-05-19 15:11:21;16;54,4
931;2022-05-19 15:16:21;16;54,3
932;2022-05-19 15:21:21;16;54,3
933;2022-05-19 15:26:21;16,1;54,3
934;2022-05-19 15:31:21;16,1;54,3
935;2022-05-19 15:36:21;16,1;54,4
936;2022-05-19 15:41:21;16,2;54,4
937;2022-05-19 15:46:21;16,2;54,1
938;2022-05-19 15:51:21;16,3;53,8
939;2022-05-19 15:56:21;16,4;53,6
940;2022-05-19 16:01:21;16,4;53,4
941;2022-05-19 16:06:21;16,4;53,3
942;2022-05-19 16:11:21;16,4;53,3
943;2022-05-19 16:16:21;16,4;53,2
944;2022-05-19 16:21:21;16,5;53,2
945;2022-05-19 16:26:21;16,5;53,1
946;2022-05-19 16:31:21;16,5;53,1
947;2022-05-19 16:36:21;16,5;53
948;2022-05-19 16:41:21;16,5;53,1
949;2022-05-19 16:46:21;16,6;53
950;2022-05-19 16:51:21;16,6;52,9
951;2022-05-19 16:56:21;16,5;52,8
952;2022-05-19 17:01:21;16,5;52,9
953;2022-05-19 17:06:21;16,5;52,7
954;2022-05-19 17:11:21;16,5;52,7
955;2022-05-19 17:16:21;16,5;52,7
956;2022-05-19 17:21:21;16,4;52,6
957;2022-05-19 17:26:21;16,4;52,6
958;2022-05-19 17:31:21;16,4;52,7
959;2022-05-19 17:36:21;16,3;52,7
960;2022-05-19 17:41:21;16,3;52,6
961;2022-05-19 17:46:21;16,3;52,7
962;2022-05-19 17:51:21;16,2;52,6
963;2022-05-19 17:56:21;16,2;52,8
964;2022-05-19 18:01:21;16,2;52,8
965;2022-05-19 18:06:21;16,1;52,8
966;2022-05-19 18:11:21;16,1;52,8
967;2022-05-19 18:16:21;16,1;53
968;2022-05-19 18:21:21;16;53,1
969;2022-05-19 18:26:21;16;53,2
970;2022-05-19 18:31:21;16;53,1
971;2022-05-19 18:36:21;16;53,3
972;2022-05-19 18:41:21;15,9;53,5
973;2022-05-19 18:46:21;15,9;53,4
974;2022-05-19 18:51:21;15,9;53,4
975;2022-05-19 18:56:21;16,1;53,5
976;2022-05-19 19:01:21;16;53
977;2022-05-19 19:06:21;16;53,1
978;2022-05-19 19:11:21;15,9;53,2
979;2022-05-19 19:16:21;15,9;53,3
980;2022-05-19 19:21:21;15,8;53,2
981;2022-05-19 19:26:21;15,8;53,4
982;2022-05-19 19:31:21;15,7;53,5
983;2022-05-19 19:36:21;15,7;53,5
984;2022-05-19 19:41:21;15,6;53,6
985;2022-05-19 19:46:21;15,6;53,7
986;2022-05-19 19:51:21;15,5;53,6
987;2022-05-19 19:56:21;15,5;53,8
988;2022-05-19 20:01:21;15,5;53,8
989;2022-05-19 20:06:21;15,5;53,9
990;2022-05-19 20:11:21;15,4;53,9
991;2022-05-19 20:16:21;15,4;53,9
992;2022-05-19 20:21:21;15,4;53,9
993;2022-05-19 20:26:21;15,4;54
994;2022-05-19 20:31:21;15,4;54,1
995;2022-05-19 20:36:21;15,3;54,1
996;2022-05-19 20:41:21;15,3;54,2
997;2022-05-19 20:46:21;15,3;54,3
998;2022-05-19 20:51:21;15,3;54,4
999;2022-05-19 20:56:21;15,2;54,5
1000;2022-05-19 21:01:21;15,2;54,6
1001;2022-05-19 21:06:21;15,2;54,7
1002;2022-05-19 21:11:21;15,2;54,9
1003;2022-05-19 21:16:21;15,1;54,9
1004;2022-05-19 21:21:21;15,1;55
1005;2022-05-19 21:26:21;15,1;55,1
1006;2022-05-19 21:31:21;15,1;55,1
1007;2022-05-19 21:36:21;15;55,2
1008;2022-05-19 21:41:21;15;55,2
1009;2022-05-19 21:46:21;15;55,2
1010;2022-05-19 21:51:21;15;55,2
1011;2022-05-19 21:56:21;15;55,3
1012;2022-05-19 22:01:21;14,9;55,3
1013;2022-05-19 22:06:21;14,9;55,4
1014;2022-05-19 22:11:21;14,9;55,4
1015;2022-05-19 22:16:21;14,9;55,4
1016;2022-05-19 22:21:21;14,9;55,5
1017;2022-05-19 22:26:21;14,9;55,5
1018;2022-05-19 22:31:21;14,8;55,6
1019;2022-05-19 22:36:21;14,8;55,6
1020;2022-05-19 22:41:21;14,8;55,6
1021;2022-05-19 22:46:21;14,8;55,7
1022;2022-05-19 22:51:21;14,8;55,7
1023;2022-05-19 22:56:21;14,8;55,7
1024;2022-05-19 23:01:21;14,8;55,8
1025;2022-05-19 23:06:21;14,7;55,8
1026;2022-05-19 23:11:21;14,7;55,8
1027;2022-05-19 23:16:21;14,7;55,9
1028;2022-05-19 23:21:21;14,7;55,9
1029;2022-05-19 23:26:21;14,7;55,9
1030;2022-05-19 23:31:21;14,7;55,9
1031;2022-05-19 23:36:21;14,7;56
1032;2022-05-19 23:41:21;14,7;56
1033;2022-05-19 23:46:21;14,7;56
1034;2022-05-19 23:51:21;14,7;56
1035;2022-05-19 23:56:21;14,7;56,1
1036;2022-05-20 00:01:21;14,7;56,1
1037;2022-05-20 00:06:21;14,7;56,1
1038;2022-05-20 00:11:21;14,7;56,1
1039;2022-05-20 00:16:21;14,6;56,2
1040;2022-05-20 00:21:21;14,6;56,2
1041;2022-05-20 00:26:21;14,6;56,2
1042;2022-05-20 00:31:21;14,6;56,2
1043;2022-05-20 00:36:21;14,6;56,3
1044;2022-05-20 00:41:21;14,6;56,3
1045;2022-05-20 00:46:21;14,6;56,3
1046;2022-05-20 00:51:21;14,6;56,3
1047;2022-05-20 00:56:21;14,6;56,3
1048;2022-05-20 01:01:21;14,5;56,4
1049;2022-05-20 01:06:21;14,5;56,4
1050;2022-05-20 01:11:21;14,5;56,4
1051;2022-05-20 01:16:21;14,5;56,5
1052;2022-05-20 01:21:21;14,5;56,5
1053;2022-05-20 01:26:21;14,5;56,5
1054;2022-05-20 01:31:21;14,5;56,5
1055;2022-05-20 01:36:21;14,5;56,5
1056;2022-05-20 01:41:21;14,5;56,6
1057;2022-05-20 01:46:21;14,5;56,6
1058;2022-05-20 01:51:21;14,4;56,6
1059;2022-05-20 01:56:21;14,4;56,6
1060;2022-05-20 02:01:21;14,4;56,7
1061;2022-05-20 02:06:21;14,4;56,7
1062;2022-05-20 02:11:21;14,4;56,7
1063;2022-05-20 02:16:21;14,4;56,7
1064;2022-05-20 02:21:21;14,4;56,7
1065;2022-05-20 02:26:21;14,4;56,8
1066;2022-05-20 02:31:21;14,4;56,8
1067;2022-05-20 02:36:21;14,4;56,8
1068;2022-05-20 02:41:21;14,4;56,8
1069;2022-05-20 02:46:21;14,4;56,8
1070;2022-05-20 02:51:21;14,4;56,8
1071;2022-05-20 02:56:21;14,4;56,8
1072;2022-05-20 03:01:21;14,4;56,8
1073;2022-05-20 03:06:21;14,4;56,8
1074;2022-05-20 03:11:21;14,4;56,8
1075;2022-05-20 03:16:21;14,3;56,9
1076;2022-05-20 03:21:21;14,3;56,9
1077;2022-05-20 03:26:21;14,3;56,9
1078;2022-05-20 03:31:21;14,3;56,9
1079;2022-05-20 03:36:21;14,3;56,9
1080;2022-05-20 03:41:21;14,3;56,9
1081;2022-05-20 03:46:21;14,3;57
1082;2022-05-20 03:51:21;14,3;57
1083;2022-05-20 03:56:21;14,3;57
1084;2022-05-20 04:01:21;14,3;57
1085;2022-05-20 04:06:21;14,3;57
1086;2022-05-20 04:11:21;14,3;57
1087;2022-05-20 04:16:21;14,3;57
1088;2022-05-20 04:21:21;14,3;57
1089;2022-05-20 04:26:21;14,3;57
1090;2022-05-20 04:31:21;14,3;57
1091;2022-05-20 04:36:21;14,2;57
1092;2022-05-20 04:41:21;14,2;57
1093;2022-05-20 04:46:21;14,2;57
1094;2022-05-20 04:51:21;14,2;57
1095;2022-05-20 04:56:21;14,2;57
1096;2022-05-20 05:01:21;14,2;57,1
1097;2022-05-20 05:06:21;14,2;57,1
1098;2022-05-20 05:11:21;14,2;57,1
1099;2022-05-20 05:16:21;14,2;57,1
1100;2022-05-20 05:21:21;14,2;57,1
1101;2022-05-20 05:26:21;14,2;57,1
1102;2022-05-20 05:31:21;14,2;57,1
1103;2022-05-20 05:36:21;14,2;57,1
1104;2022-05-20 05:41:21;14,2;57,1
1105;2022-05-20 05:46:21;14,2;57,1
1106;2022-05-20 05:51:21;14,2;57,1
1107;2022-05-20 05:56:21;14,2;57,2
1108;2022-05-20 06:01:21;14,2;57,1
1109;2022-05-20 06:06:21;14,1;57,2
1110;2022-05-20 06:11:21;14,1;57,2
1111;2022-05-20 06:16:21;14,1;57,2
1112;2022-05-20 06:21:21;14,1;57,2
1113;2022-05-20 06:26:21;14,1;57,2
1114;2022-05-20 06:31:21;14,1;57,2
1115;2022-05-20 06:36:21;14,1;57,2
1116;2022-05-20 06:41:21;14,1;57,2
1117;2022-05-20 06:46:21;14,1;57,2
1118;2022-05-20 06:51:21;14,1;57,2
1119;2022-05-20 06:56:21;14,1;57,3
1120;2022-05-20 07:01:21;14,1;57,3
1121;2022-05-20 07:06:21;14;57,3
1122;2022-05-20 07:11:21;14;57,4
1123;2022-05-20 07:16:21;14;57,4
1124;2022-05-20 07:21:21;14;57,4
1125;2022-05-20 07:26:21;14;57,4
1126;2022-05-20 07:31:21;14;57,5
1127;2022-05-20 07:36:21;14;57,5
1128;2022-05-20 07:41:21;14;57,5
1129;2022-05-20 07:46:21;14;57,5
1130;2022-05-20 07:51:21;14;57,5
1131;2022-05-20 07:56:21;14;57,6
1132;2022-05-20 08:01:21;14;57,6
1133;2022-05-20 08:06:21;14;57,6
1134;2022-05-20 08:11:21;14;57,6
1135;2022-05-20 08:16:21;14;57,7
1136;2022-05-20 08:21:21;14;57,7
1137;2022-05-20 08:26:21;14;57,7
1138;2022-05-20 08:31:21;14;57,7
1139;2022-05-20 08:36:21;14;57,8
1140;2022-05-20 08:41:21;14;57,8
1141;2022-05-20 08:46:21;14;57,9
1142;2022-05-20 08:51:21;14;57,9
1143;2022-05-20 08:56:21;14;57,9
1144;2022-05-20 09:01:21;14;58
1145;2022-05-20 09:06:21;14;58
1146;2022-05-20 09:11:21;14;58
1147;2022-05-20 09:16:21;14;58,1
1148;2022-05-20 09:21:21;14;58,3
1149;2022-05-20 09:26:21;14;58,4
1150;2022-05-20 09:31:21;14;58,5
1151;2022-05-20 09:36:21;14;58,6
1152;2022-05-20 09:41:21;14;58,6
1153;2022-05-20 09:46:21;14;58,6
1154;2022-05-20 09:51:21;14;58,6
1155;2022-05-20 09:56:21;14;58,7
1156;2022-05-20 10:01:21;14;58,7
1157;2022-05-20 10:06:21;14;58,9
1158;2022-05-20 10:11:21;14;59
1159;2022-05-20 10:16:21;14;59
1160;2022-05-20 10:21:21;14;59
1161;2022-05-20 10:26:21;14,1;59
1162;2022-05-20 10:31:21;14,1;59
1163;2022-05-20 10:36:21;14,1;59
1164;2022-05-20 10:41:21;14,1;59
1165;2022-05-20 10:46:21;14,2;59
1166;2022-05-20 10:51:21;14,2;59
1167;2022-05-20 10:56:21;14,2;59
1168;2022-05-20 11:01:21;14,2;59
1169;2022-05-20 11:06:21;14,3;58,9
1170;2022-05-20 11:11:21;14,3;58,9
1171;2022-05-20 11:16:21;14,4;58,9
1172;2022-05-20 11:21:21;14,4;58,8
1173;2022-05-20 11:26:21;14,4;58,8
1174;2022-05-20 11:31:21;14,5;58,7
1175;2022-05-20 11:36:21;14,5;58,7
1176;2022-05-20 11:41:21;14,6;58,6
1177;2022-05-20 11:46:21;14,6;58,6
1178;2022-05-20 11:51:21;14,7;58,8
1179;2022-05-20 11:56:21;14,7;58,8
1180;2022-05-20 12:01:21;14,7;59
1181;2022-05-20 12:06:21;14,8;59
1182;2022-05-20 12:11:21;14,9;58,9
1183;2022-05-20 12:16:21;15;58,8
1184;2022-05-20 12:21:21;15;58,8
1185;2022-05-20 12:26:21;15,1;58,7
1186;2022-05-20 12:31:21;15,2;58,6
1187;2022-05-20 12:36:21;15,3;58,4
1188;2022-05-20 12:41:21;15,4;58,2
1189;2022-05-20 12:46:21;15,4;58,3
1190;2022-05-20 12:51:21;15,5;58,1
1191;2022-05-20 12:56:21;15,6;57,9
1192;2022-05-20 13:01:21;15,6;57,9
1193;2022-05-20 13:06:21;15,7;57,9
1194;2022-05-20 13:11:21;15,8;57,8
1195;2022-05-20 13:16:21;15,9;57,7
1196;2022-05-20 13:21:21;16;57,6
1197;2022-05-20 13:26:21;16;57,5
1198;2022-05-20 13:31:21;16,1;57,4
1199;2022-05-20 13:36:21;16,2;57,2
1200;2022-05-20 13:41:21;16,3;57,1
1201;2022-05-20 13:46:21;16,4;56,8
1202;2022-05-20 13:51:21;16,5;56,7
1203;2022-05-20 13:56:21;16,6;56,5
1204;2022-05-20 14:01:21;16,7;56,4
1205;2022-05-20 14:06:21;16,7;56,2
1206;2022-05-20 14:11:21;16,8;56
1207;2022-05-20 14:16:21;16,9;55,8
1208;2022-05-20 14:21:21;17;55,6
1209;2022-05-20 14:26:21;17,1;55,4
1210;2022-05-20 14:31:21;17,2;55,2
1211;2022-05-20 14:36:21;17,3;55,1
1212;2022-05-20 14:41:21;17,4;54,9
1213;2022-05-20 14:46:21;17,4;54,8
1214;2022-05-20 14:51:21;17,4;54,8
