RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V303;;
602;2022-03-05 15:34:33;19.8;44.1
603;2022-03-05 15:39:33;19.8;44
604;2022-03-05 15:44:33;19.8;43.8
605;2022-03-05 15:49:33;19.8;43.7
606;2022-03-05 15:54:33;19.7;43.5
607;2022-03-05 15:59:33;19.7;43.3
608;2022-03-05 16:04:33;19.7;43.2
609;2022-03-05 16:09:33;19.7;43.2
610;2022-03-05 16:14:33;19.6;43.1
611;2022-03-05 16:19:33;19.6;43
612;2022-03-05 16:24:33;19.6;42.9
613;2022-03-05 16:29:33;19.6;42.8
614;2022-03-05 16:34:33;19.6;42.6
615;2022-03-05 16:39:33;19.6;42.6
616;2022-03-05 16:44:33;19.6;42.5
617;2022-03-05 16:49:33;19.5;42.5
618;2022-03-05 16:54:33;19.5;42.4
619;2022-03-05 16:59:33;19.5;42.3
620;2022-03-05 17:04:33;19.5;42.3
621;2022-03-05 17:09:33;19.5;42.3
622;2022-03-05 17:14:33;19.5;42.3
623;2022-03-05 17:19:33;19.5;42.1
624;2022-03-05 17:24:33;19.5;42
625;2022-03-05 17:29:33;19.5;42
626;2022-03-05 17:34:33;19.4;42
627;2022-03-05 17:39:33;19.4;41.9
628;2022-03-05 17:44:33;19.4;41.8
629;2022-03-05 17:49:33;19.4;41.8
630;2022-03-05 17:54:33;19.4;41.7
631;2022-03-05 17:59:33;19.4;41.7
632;2022-03-05 18:04:33;19.4;41.6
633;2022-03-05 18:09:33;19.3;41.6
634;2022-03-05 18:14:33;19.3;41.5
635;2022-03-05 18:19:33;19.3;41.4
636;2022-03-05 18:24:33;19.3;41.8
637;2022-03-05 18:29:33;19.3;41.9
638;2022-03-05 18:34:33;19.3;42.1
639;2022-03-05 18:39:33;19.4;42.2
640;2022-03-05 18:44:33;19.4;42
641;2022-03-05 18:49:33;19.4;42.4
642;2022-03-05 18:54:33;19.4;42.2
643;2022-03-05 18:59:33;19.4;42.4
644;2022-03-05 19:04:33;19.4;42.3
645;2022-03-05 19:09:33;19.4;42.3
646;2022-03-05 19:14:33;19.4;42.4
647;2022-03-05 19:19:33;19.4;42.4
648;2022-03-05 19:24:33;19.4;42.7
649;2022-03-05 19:29:33;19.4;42.8
650;2022-03-05 19:34:33;19.4;42.8
651;2022-03-05 19:39:33;19.3;42.7
652;2022-03-05 19:44:33;19.4;43.2
653;2022-03-05 19:49:33;19.4;43.1
654;2022-03-05 19:54:33;19.4;43
655;2022-03-05 19:59:33;19.4;42.9
656;2022-03-05 20:04:33;19.4;43
657;2022-03-05 20:09:33;19.4;43.1
658;2022-03-05 20:14:33;19.4;43.1
659;2022-03-05 20:19:33;19.4;43.3
660;2022-03-05 20:24:33;19.4;43.5
661;2022-03-05 20:29:33;19.5;43.6
662;2022-03-05 20:34:33;19.5;43.5
663;2022-03-05 20:39:33;19.5;43.4
664;2022-03-05 20:44:33;19.4;43.5
665;2022-03-05 20:49:33;19.5;44.2
666;2022-03-05 20:54:33;19.6;44.1
667;2022-03-05 20:59:33;19.6;44.1
668;2022-03-05 21:04:33;19.7;44.2
669;2022-03-05 21:09:33;19.7;44
670;2022-03-05 21:14:33;19.7;44.2
671;2022-03-05 21:19:33;19.7;44.2
672;2022-03-05 21:24:33;19.8;44.3
673;2022-03-05 21:29:33;19.8;44.4
674;2022-03-05 21:34:33;19.8;44.4
675;2022-03-05 21:39:33;19.8;44.4
676;2022-03-05 21:44:33;19.8;44.4
677;2022-03-05 21:49:33;19.9;44.4
678;2022-03-05 21:54:33;19.9;44.5
679;2022-03-05 21:59:33;19.9;44.5
680;2022-03-05 22:04:33;20;44.5
681;2022-03-05 22:09:33;20;44.5
682;2022-03-05 22:14:33;20;44.5
683;2022-03-05 22:19:33;20;44.5
684;2022-03-05 22:24:33;20;44.5
685;2022-03-05 22:29:33;20.1;44.5
686;2022-03-05 22:34:33;20.1;44.4
687;2022-03-05 22:39:33;20.1;44.4
688;2022-03-05 22:44:33;20.1;44.4
689;2022-03-05 22:49:33;20.1;44.4
690;2022-03-05 22:54:33;20.1;44.4
691;2022-03-05 22:59:33;20.2;44.4
692;2022-03-05 23:04:33;20.2;44.4
693;2022-03-05 23:09:33;20.2;44.4
694;2022-03-05 23:14:33;20.2;44.4
695;2022-03-05 23:19:33;20.2;44.3
696;2022-03-05 23:24:33;20.2;44.3
697;2022-03-05 23:29:33;20.2;44.3
698;2022-03-05 23:34:33;20.2;44.3
699;2022-03-05 23:39:33;20.3;44.3
700;2022-03-05 23:44:33;20.3;44.3
701;2022-03-05 23:49:33;20.3;44.3
702;2022-03-05 23:54:33;20.3;44.2
703;2022-03-05 23:59:33;20.3;44.2
704;2022-03-06 00:04:33;20.3;44.2
705;2022-03-06 00:09:33;20.3;44.2
706;2022-03-06 00:14:33;20.3;44.2
707;2022-03-06 00:19:33;20.3;44.2
708;2022-03-06 00:24:33;20.3;44.1
709;2022-03-06 00:29:33;20.3;44.1
710;2022-03-06 00:34:33;20.3;44.1
711;2022-03-06 00:39:33;20.3;44.1
712;2022-03-06 00:44:33;20.3;44.1
713;2022-03-06 00:49:33;20.3;44.1
714;2022-03-06 00:54:33;20.3;44.1
715;2022-03-06 00:59:33;20.3;44
716;2022-03-06 01:04:33;20.3;44
717;2022-03-06 01:09:33;20.3;44
718;2022-03-06 01:14:33;20.3;44
719;2022-03-06 01:19:33;20.3;44
720;2022-03-06 01:24:33;20.3;44
721;2022-03-06 01:29:33;20.3;44
722;2022-03-06 01:34:33;20.3;43.9
723;2022-03-06 01:39:33;20.3;43.9
724;2022-03-06 01:44:33;20.3;43.9
725;2022-03-06 01:49:33;20.3;43.9
726;2022-03-06 01:54:33;20.3;43.9
727;2022-03-06 01:59:33;20.3;43.9
728;2022-03-06 02:04:33;20.3;43.9
729;2022-03-06 02:09:33;20.3;43.8
730;2022-03-06 02:14:33;20.3;43.8
731;2022-03-06 02:19:33;20.3;43.8
732;2022-03-06 02:24:33;20.3;43.8
733;2022-03-06 02:29:33;20.3;43.8
734;2022-03-06 02:34:33;20.3;43.8
735;2022-03-06 02:39:33;20.3;43.8
736;2022-03-06 02:44:33;20.3;43.8
737;2022-03-06 02:49:33;20.3;43.8
738;2022-03-06 02:54:33;20.3;43.8
739;2022-03-06 02:59:33;20.3;43.8
740;2022-03-06 03:04:33;20.3;43.8
741;2022-03-06 03:09:33;20.3;43.8
742;2022-03-06 03:14:33;20.3;43.8
743;2022-03-06 03:19:33;20.3;43.8
744;2022-03-06 03:24:33;20.3;43.8
745;2022-03-06 03:29:33;20.3;43.8
746;2022-03-06 03:34:33;20.3;43.8
747;2022-03-06 03:39:33;20.3;43.8
748;2022-03-06 03:44:33;20.3;43.8
749;2022-03-06 03:49:33;20.3;43.8
750;2022-03-06 03:54:33;20.3;43.7
751;2022-03-06 03:59:33;20.3;43.8
752;2022-03-06 04:04:33;20.3;43.8
753;2022-03-06 04:09:33;20.3;43.7
754;2022-03-06 04:14:33;20.3;43.7
755;2022-03-06 04:19:33;20.3;43.7
756;2022-03-06 04:24:33;20.3;43.7
757;2022-03-06 04:29:33;20.3;43.7
758;2022-03-06 04:34:33;20.3;43.6
759;2022-03-06 04:39:33;20.3;43.7
760;2022-03-06 04:44:33;20.3;43.7
761;2022-03-06 04:49:33;20.2;43.6
762;2022-03-06 04:54:33;20.2;43.6
763;2022-03-06 04:59:33;20.2;43.7
764;2022-03-06 05:04:33;20.2;43.6
765;2022-03-06 05:09:33;20.2;43.6
766;2022-03-06 05:14:33;20.2;43.6
767;2022-03-06 05:19:33;20.2;43.6
768;2022-03-06 05:24:33;20.2;43.6
769;2022-03-06 05:29:33;20.2;43.6
770;2022-03-06 05:34:33;20.2;43.6
771;2022-03-06 05:39:33;20.2;43.6
772;2022-03-06 05:44:33;20.2;43.5
773;2022-03-06 05:49:33;20.2;43.5
774;2022-03-06 05:54:33;20.2;43.5
775;2022-03-06 05:59:33;20.2;43.5
776;2022-03-06 06:04:33;20.2;43.5
777;2022-03-06 06:09:33;20.2;43.5
778;2022-03-06 06:14:33;20.2;43.5
779;2022-03-06 06:19:33;20.2;43.5
780;2022-03-06 06:24:33;20.2;43.5
781;2022-03-06 06:29:33;20.2;43.5
782;2022-03-06 06:34:33;20.2;43.5
783;2022-03-06 06:39:33;20.2;43.4
784;2022-03-06 06:44:33;20.2;43.5
785;2022-03-06 06:49:33;20.2;43.4
786;2022-03-06 06:54:33;20.2;43.4
787;2022-03-06 06:59:33;20.2;43.4
788;2022-03-06 07:04:33;20.2;43.4
789;2022-03-06 07:09:33;20.2;43.4
790;2022-03-06 07:14:33;20.2;43.4
791;2022-03-06 07:19:33;20.2;43.4
792;2022-03-06 07:24:33;20.1;43.4
793;2022-03-06 07:29:33;20.1;43.4
794;2022-03-06 07:34:33;20.1;43.4
795;2022-03-06 07:39:33;20.1;43.4
796;2022-03-06 07:44:33;20.1;43.4
797;2022-03-06 07:49:33;20.1;43.3
798;2022-03-06 07:54:33;20.1;43.3
799;2022-03-06 07:59:33;20.1;43.3
800;2022-03-06 08:04:33;20.1;43.3
801;2022-03-06 08:09:33;20.1;43.3
802;2022-03-06 08:14:33;20.1;43.3
803;2022-03-06 08:19:33;20.1;43.3
804;2022-03-06 08:24:33;20.1;43.3
805;2022-03-06 08:29:33;20.1;43.3
806;2022-03-06 08:34:33;20.1;43.3
807;2022-03-06 08:39:33;20.1;43.3
808;2022-03-06 08:44:33;20.1;43.3
809;2022-03-06 08:49:33;20.1;43.3
810;2022-03-06 08:54:33;20.1;43.3
811;2022-03-06 08:59:33;20.1;43.3
812;2022-03-06 09:04:33;20.1;43.3
813;2022-03-06 09:09:33;20.1;43.3
814;2022-03-06 09:14:33;20.1;43.3
815;2022-03-06 09:19:33;20.1;43.3
816;2022-03-06 09:24:33;20.1;43.3
817;2022-03-06 09:29:33;20.1;43.3
818;2022-03-06 09:34:33;20.1;43.3
819;2022-03-06 09:39:33;20.1;43.4
820;2022-03-06 09:44:33;20.1;43.4
821;2022-03-06 09:49:33;20.1;43.4
822;2022-03-06 09:54:33;20.1;43.4
823;2022-03-06 09:59:33;20.1;43.4
824;2022-03-06 10:04:33;20.1;43.4
825;2022-03-06 10:09:33;20.1;43.5
826;2022-03-06 10:14:33;20.1;43.5
827;2022-03-06 10:19:33;20.1;43.5
828;2022-03-06 10:24:33;20.1;43.6
829;2022-03-06 10:29:33;20.2;43.6
830;2022-03-06 10:34:33;20.2;43.6
831;2022-03-06 10:39:33;20.2;43.6
832;2022-03-06 10:44:33;20.2;43.6
833;2022-03-06 10:49:33;20.2;43.6
834;2022-03-06 10:54:33;20.2;43.6
835;2022-03-06 10:59:33;20.2;43.6
836;2022-03-06 11:04:33;20.2;43.6
837;2022-03-06 11:09:33;20.2;43.6
838;2022-03-06 11:14:33;20.2;43.6
839;2022-03-06 11:19:33;20.3;43.6
840;2022-03-06 11:24:33;20.3;43.6
841;2022-03-06 11:29:33;20.3;43.6
842;2022-03-06 11:34:33;20.3;43.6
843;2022-03-06 11:39:33;20.3;43.7
844;2022-03-06 11:44:33;20.3;43.7
845;2022-03-06 11:49:33;20.3;43.7
846;2022-03-06 11:54:33;20.3;43.7
847;2022-03-06 11:59:33;20.3;43.7
848;2022-03-06 12:04:33;20.3;43.8
849;2022-03-06 12:09:33;20.3;43.8
850;2022-03-06 12:14:33;20.4;43.8
851;2022-03-06 12:19:33;20.4;43.9
852;2022-03-06 12:24:33;20.4;43.9
853;2022-03-06 12:29:33;20.4;43.8
854;2022-03-06 12:34:33;20.4;43.9
855;2022-03-06 12:39:33;20.4;43.7
856;2022-03-06 12:44:33;20.4;43.8
857;2022-03-06 12:49:33;20.3;43.7
858;2022-03-06 12:54:33;20.3;43.7
859;2022-03-06 12:59:33;20.3;43.5
860;2022-03-06 13:04:33;20.3;43.8
861;2022-03-06 13:09:33;20.3;43.5
862;2022-03-06 13:14:33;20.3;43.6
863;2022-03-06 13:19:33;20.3;43.8
864;2022-03-06 13:24:33;20.3;43.5
865;2022-03-06 13:29:33;20.3;43.7
866;2022-03-06 13:34:33;20.3;43.7
867;2022-03-06 13:39:33;20.3;43.6
868;2022-03-06 13:44:33;20.3;43.8
869;2022-03-06 13:49:33;20.3;43.5
870;2022-03-06 13:54:33;20.2;43.4
871;2022-03-06 13:59:33;20.3;43.9
872;2022-03-06 14:04:33;20.3;43.6
873;2022-03-06 14:09:33;20.3;43.8
874;2022-03-06 14:14:33;20.3;43.7
875;2022-03-06 14:19:33;20.2;43.5
876;2022-03-06 14:24:33;20.3;43.9
877;2022-03-06 14:29:33;20.2;43.6
878;2022-03-06 14:34:33;20.2;43.4
879;2022-03-06 14:39:33;20.2;43.9
880;2022-03-06 14:44:33;20.2;43.8
881;2022-03-06 14:49:33;20.2;43.8
882;2022-03-06 14:54:33;20.2;43.8
883;2022-03-06 14:59:33;20.2;43.6
884;2022-03-06 15:04:33;20.2;43.9
885;2022-03-06 15:09:33;20.2;43.8
886;2022-03-06 15:14:33;20.2;43.8
887;2022-03-06 15:19:33;20.2;43.9
888;2022-03-06 15:24:33;20.2;43.6
889;2022-03-06 15:29:33;20.1;43.8
890;2022-03-06 15:34:33;20.2;44
891;2022-03-06 15:39:33;20.1;43.6
892;2022-03-06 15:44:33;20.2;44
893;2022-03-06 15:49:33;20.2;43.9
894;2022-03-06 15:54:33;20.1;43.6
895;2022-03-06 15:59:33;20.1;44
896;2022-03-06 16:04:33;20.1;43.8
897;2022-03-06 16:09:33;20.1;43.9
898;2022-03-06 16:14:33;20.1;44
899;2022-03-06 16:19:33;20.1;43.6
900;2022-03-06 16:24:33;20.1;44.1
901;2022-03-06 16:29:33;20.1;43.9
902;2022-03-06 16:34:33;20.1;43.8
903;2022-03-06 16:39:33;20.1;44.1
904;2022-03-06 16:44:33;20.1;43.8
905;2022-03-06 16:49:33;20;43.8
906;2022-03-06 16:54:33;20.1;44.1
907;2022-03-06 16:59:33;20.1;43.8
908;2022-03-06 17:04:33;20.1;44.1
909;2022-03-06 17:09:33;20.1;44
910;2022-03-06 17:14:33;20.1;43.7
911;2022-03-06 17:19:33;20.1;44.1
912;2022-03-06 17:24:33;20.1;43.9
913;2022-03-06 17:29:33;20.1;44.1
914;2022-03-06 17:34:33;20.1;43.9
915;2022-03-06 17:39:33;20.1;43.6
916;2022-03-06 17:44:33;20.1;44.1
917;2022-03-06 17:49:33;20.1;43.9
918;2022-03-06 17:54:33;20;43.5
919;2022-03-06 17:59:33;20;43.7
920;2022-03-06 18:04:33;20.1;44.1
921;2022-03-06 18:09:33;20.1;43.9
922;2022-03-06 18:14:33;20.1;44.1
923;2022-03-06 18:19:33;20.1;44
924;2022-03-06 18:24:33;20.1;43.9
925;2022-03-06 18:29:33;20.1;44.1
926;2022-03-06 18:34:33;20.1;43.8
927;2022-03-06 18:39:33;20.1;43.9
928;2022-03-06 18:44:33;20.1;44
929;2022-03-06 18:49:33;20.1;43.7
930;2022-03-06 18:54:33;20.1;43.8
931;2022-03-06 18:59:33;20.1;44
932;2022-03-06 19:04:33;20.2;44.1
933;2022-03-06 19:09:33;20.2;44
934;2022-03-06 19:14:33;20.2;44
935;2022-03-06 19:19:33;20.2;44.1
936;2022-03-06 19:24:33;20.3;44.1
937;2022-03-06 19:29:33;20.3;43.9
938;2022-03-06 19:34:33;20.3;43.8
939;2022-03-06 19:39:33;20.3;44
940;2022-03-06 19:44:33;20.3;44
941;2022-03-06 19:49:33;20.3;44
942;2022-03-06 19:54:33;20.3;44
943;2022-03-06 19:59:33;20.3;44.1
944;2022-03-06 20:04:33;20.3;44
945;2022-03-06 20:09:33;20.3;44
946;2022-03-06 20:14:33;20.4;44
947;2022-03-06 20:19:33;20.4;44
948;2022-03-06 20:24:33;20.4;44
949;2022-03-06 20:29:33;20.4;44
950;2022-03-06 20:34:33;20.4;44
951;2022-03-06 20:39:33;20.4;44
952;2022-03-06 20:44:33;20.4;44
953;2022-03-06 20:49:33;20.4;44
954;2022-03-06 20:54:33;20.4;44
955;2022-03-06 20:59:33;20.5;43.9
956;2022-03-06 21:04:33;20.5;43.9
957;2022-03-06 21:09:33;20.5;43.9
958;2022-03-06 21:14:33;20.5;43.9
959;2022-03-06 21:19:33;20.5;43.9
960;2022-03-06 21:24:33;20.5;43.9
961;2022-03-06 21:29:33;20.5;43.8
962;2022-03-06 21:34:33;20.5;43.8
963;2022-03-06 21:39:33;20.5;43.8
964;2022-03-06 21:44:33;20.5;43.8
965;2022-03-06 21:49:33;20.5;43.7
966;2022-03-06 21:54:33;20.5;43.7
967;2022-03-06 21:59:33;20.5;43.7
968;2022-03-06 22:04:33;20.5;43.7
969;2022-03-06 22:09:33;20.5;43.6
970;2022-03-06 22:14:33;20.5;43.6
971;2022-03-06 22:19:33;20.5;43.6
972;2022-03-06 22:24:33;20.5;43.6
973;2022-03-06 22:29:33;20.5;43.6
974;2022-03-06 22:34:33;20.5;43.5
975;2022-03-06 22:39:33;20.5;43.5
976;2022-03-06 22:44:33;20.5;43.5
977;2022-03-06 22:49:33;20.5;43.5
978;2022-03-06 22:54:33;20.5;43.5
979;2022-03-06 22:59:33;20.5;43.5
980;2022-03-06 23:04:33;20.5;43.5
981;2022-03-06 23:09:33;20.5;43.5
982;2022-03-06 23:14:33;20.5;43.4
983;2022-03-06 23:19:33;20.5;43.5
984;2022-03-06 23:24:33;20.5;43.4
985;2022-03-06 23:29:33;20.5;43.4
986;2022-03-06 23:34:33;20.4;43.4
987;2022-03-06 23:39:33;20.4;43.4
988;2022-03-06 23:44:33;20.4;43.4
989;2022-03-06 23:49:33;20.4;43.4
990;2022-03-06 23:54:33;20.4;43.4
991;2022-03-06 23:59:33;20.4;43.4
992;2022-03-07 00:04:33;20.4;43.4
993;2022-03-07 00:09:33;20.4;43.4
994;2022-03-07 00:14:33;20.4;43.4
995;2022-03-07 00:19:33;20.4;43.3
996;2022-03-07 00:24:33;20.4;43.4
997;2022-03-07 00:29:33;20.4;43.3
998;2022-03-07 00:34:33;20.3;43.2
999;2022-03-07 00:39:33;20.3;43.2
1000;2022-03-07 00:44:33;20.3;43.2
1001;2022-03-07 00:49:33;20.3;43.2
1002;2022-03-07 00:54:33;20.3;43.1
1003;2022-03-07 00:59:33;20.3;43.1
1004;2022-03-07 01:04:33;20.3;43.1
1005;2022-03-07 01:09:33;20.3;43
1006;2022-03-07 01:14:33;20.3;43
1007;2022-03-07 01:19:33;20.3;43
1008;2022-03-07 01:24:33;20.3;43
1009;2022-03-07 01:29:33;20.3;42.9
1010;2022-03-07 01:34:33;20.3;42.9
1011;2022-03-07 01:39:33;20.3;42.8
1012;2022-03-07 01:44:33;20.3;42.8
1013;2022-03-07 01:49:33;20.3;42.8
1014;2022-03-07 01:54:33;20.3;42.7
1015;2022-03-07 01:59:33;20.3;42.8
1016;2022-03-07 02:04:33;20.3;42.7
1017;2022-03-07 02:09:33;20.3;42.6
1018;2022-03-07 02:14:33;20.3;42.7
1019;2022-03-07 02:19:33;20.3;42.6
1020;2022-03-07 02:24:33;20.3;42.6
1021;2022-03-07 02:29:33;20.3;42.6
1022;2022-03-07 02:34:33;20.3;42.6
1023;2022-03-07 02:39:33;20.3;42.6
1024;2022-03-07 02:44:33;20.2;42.5
1025;2022-03-07 02:49:33;20.2;42.5
1026;2022-03-07 02:54:33;20.2;42.5
1027;2022-03-07 02:59:33;20.2;42.5
1028;2022-03-07 03:04:33;20.2;42.5
1029;2022-03-07 03:09:33;20.2;42.5
1030;2022-03-07 03:14:33;20.2;42.4
1031;2022-03-07 03:19:33;20.2;42.5
1032;2022-03-07 03:24:33;20.2;42.4
1033;2022-03-07 03:29:33;20.2;42.4
1034;2022-03-07 03:34:33;20.2;42.4
1035;2022-03-07 03:39:33;20.2;42.4
1036;2022-03-07 03:44:33;20.1;42.4
1037;2022-03-07 03:49:33;20.1;42.4
1038;2022-03-07 03:54:33;20.1;42.4
1039;2022-03-07 03:59:33;20.1;42.4
1040;2022-03-07 04:04:33;20.1;42.3
1041;2022-03-07 04:09:33;20.1;42.3
1042;2022-03-07 04:14:33;20.1;42.3
1043;2022-03-07 04:19:33;20.1;42.3
1044;2022-03-07 04:24:33;20.1;42.3
1045;2022-03-07 04:29:33;20.1;42.3
1046;2022-03-07 04:34:33;20.1;42.2
1047;2022-03-07 04:39:33;20.1;42.2
1048;2022-03-07 04:44:33;20;42.2
1049;2022-03-07 04:49:33;20;42.2
1050;2022-03-07 04:54:33;20;42.2
1051;2022-03-07 04:59:33;20;42.1
1052;2022-03-07 05:04:33;20;42.1
1053;2022-03-07 05:09:33;20;42.1
1054;2022-03-07 05:14:33;20;42.1
1055;2022-03-07 05:19:33;20;42.1
1056;2022-03-07 05:24:33;20;42.1
1057;2022-03-07 05:29:33;20;42
1058;2022-03-07 05:34:33;20;42
1059;2022-03-07 05:39:33;20;42
1060;2022-03-07 05:44:33;19.9;42
1061;2022-03-07 05:49:33;19.9;41.9
1062;2022-03-07 05:54:33;19.9;41.9
1063;2022-03-07 05:59:33;19.9;41.9
1064;2022-03-07 06:04:33;19.9;41.9
1065;2022-03-07 06:09:33;19.9;41.8
1066;2022-03-07 06:14:33;19.9;41.8
1067;2022-03-07 06:19:33;19.9;41.8
1068;2022-03-07 06:24:33;19.9;41.8
1069;2022-03-07 06:29:33;19.9;41.8
1070;2022-03-07 06:34:33;19.9;41.8
1071;2022-03-07 06:39:33;19.9;41.7
1072;2022-03-07 06:44:33;19.8;41.7
1073;2022-03-07 06:49:33;19.8;41.7
1074;2022-03-07 06:54:33;19.8;41.7
1075;2022-03-07 06:59:33;19.8;41.7
1076;2022-03-07 07:04:33;19.8;41.7
1077;2022-03-07 07:09:33;19.8;41.7
1078;2022-03-07 07:14:33;19.8;41.7
1079;2022-03-07 07:19:33;19.8;41.6
1080;2022-03-07 07:24:33;19.8;41.6
1081;2022-03-07 07:29:33;19.8;41.6
1082;2022-03-07 07:34:33;19.8;41.6
1083;2022-03-07 07:39:33;19.8;41.5
1084;2022-03-07 07:44:33;19.8;41.5
1085;2022-03-07 07:49:33;19.8;41.5
1086;2022-03-07 07:54:33;19.8;41.5
1087;2022-03-07 07:59:33;19.8;41.5
1088;2022-03-07 08:04:33;19.8;41.5
1089;2022-03-07 08:09:33;19.8;41.5
1090;2022-03-07 08:14:33;19.8;41.5
1091;2022-03-07 08:19:33;19.8;41.5
1092;2022-03-07 08:24:33;19.8;41.5
1093;2022-03-07 08:29:33;19.8;41.4
1094;2022-03-07 08:34:33;19.7;41.5
1095;2022-03-07 08:39:33;19.8;41.5
1096;2022-03-07 08:44:33;19.8;41.5
1097;2022-03-07 08:49:33;19.8;41.7
1098;2022-03-07 08:54:33;19.7;43.3
1099;2022-03-07 08:59:33;19.7;42.7
1100;2022-03-07 09:04:33;19.7;42.5
1101;2022-03-07 09:09:33;19.7;42.4
1102;2022-03-07 09:14:33;19.8;42.4
1103;2022-03-07 09:19:33;19.8;42.3
1104;2022-03-07 09:24:33;19.8;42.3
1105;2022-03-07 09:29:33;19.8;42.3
1106;2022-03-07 09:34:33;19.8;42.3
1107;2022-03-07 09:39:33;19.8;42.4
1108;2022-03-07 09:44:33;19.8;42.2
1109;2022-03-07 09:49:33;19.8;42
1110;2022-03-07 09:54:33;19.8;42.3
1111;2022-03-07 09:59:33;19.8;42.3
1112;2022-03-07 10:04:33;19.8;42.4
1113;2022-03-07 10:09:33;19.8;42.4
1114;2022-03-07 10:14:33;19.8;42.4
1115;2022-03-07 10:19:33;19.8;42.5
1116;2022-03-07 10:24:33;19.8;42.5
1117;2022-03-07 10:29:33;19.8;42.6
1118;2022-03-07 10:34:33;19.8;42.8
1119;2022-03-07 10:39:33;19.8;42.8
1120;2022-03-07 10:44:33;19.8;43
1121;2022-03-07 10:49:33;19.8;43.1
1122;2022-03-07 10:54:33;19.8;43.3
1123;2022-03-07 10:59:33;19.8;43.3
1124;2022-03-07 11:04:33;19.8;43.4
1125;2022-03-07 11:09:33;19.9;43.5
1126;2022-03-07 11:14:33;19.9;43.5
1127;2022-03-07 11:19:33;19.9;43.7
1128;2022-03-07 11:24:33;19.9;43.6
1129;2022-03-07 11:29:33;19.9;43.6
1130;2022-03-07 11:34:33;19.9;43.7
1131;2022-03-07 11:39:33;20;43.7
1132;2022-03-07 11:44:33;20;43.7
1133;2022-03-07 11:49:33;20;43.8
1134;2022-03-07 11:54:33;20;43.8
1135;2022-03-07 11:59:33;20.1;43.9
1136;2022-03-07 12:04:33;20.1;44.1
1137;2022-03-07 12:09:33;20.1;44.2
1138;2022-03-07 12:14:33;20.2;44.2
1139;2022-03-07 12:19:33;20.2;44.3
1140;2022-03-07 12:24:33;20.3;44.5
1141;2022-03-07 12:29:33;20.3;44.6
1142;2022-03-07 12:34:33;20.3;44.2
1143;2022-03-07 12:39:33;20.3;44.3
1144;2022-03-07 12:44:33;20.2;44.3
1145;2022-03-07 12:49:33;20.1;44
1146;2022-03-07 12:54:33;20.1;43.8
1147;2022-03-07 12:59:33;20;43.5
1148;2022-03-07 13:04:33;19.9;43.3
1149;2022-03-07 13:09:33;19.9;44.7
1150;2022-03-07 13:14:33;19.9;44.8
1151;2022-03-07 13:19:33;19.9;44.4
1152;2022-03-07 13:24:33;19.9;45.2
1153;2022-03-07 13:29:33;20;45.1
1154;2022-03-07 13:34:33;19.9;44.6
1155;2022-03-07 13:39:33;19.9;44.9
1156;2022-03-07 13:44:33;20;45.4
1157;2022-03-07 13:49:33;19.8;44.7
1158;2022-03-07 13:54:33;19.8;44.3
1159;2022-03-07 13:59:33;19.6;44
1160;2022-03-07 14:04:33;19.5;44.3
1161;2022-03-07 14:09:33;19.6;45.1
1162;2022-03-07 14:14:33;19.5;44.8
1163;2022-03-07 14:19:33;19.5;44.5
1164;2022-03-07 14:24:33;19.4;44.3
1165;2022-03-07 14:29:33;19.4;44.2
1166;2022-03-07 14:34:33;19.4;44.1
1167;2022-03-07 14:39:33;19.4;43.9
1168;2022-03-07 14:44:33;19.4;43.7
1169;2022-03-07 14:49:33;19.3;43.6
1170;2022-03-07 14:54:33;19.3;43.5
1171;2022-03-07 14:59:33;19.3;43.5
1172;2022-03-07 15:04:33;19.4;43.5
1173;2022-03-07 15:09:33;19.4;43.3
1174;2022-03-07 15:14:33;19.4;43.2
1175;2022-03-07 15:19:33;19.4;43
1176;2022-03-07 15:24:33;19.4;42.9
1177;2022-03-07 15:29:33;19.4;42.8
1178;2022-03-07 15:34:33;19.4;42.9
1179;2022-03-07 15:39:33;19.4;42.9
1180;2022-03-07 15:44:33;19.5;42.8
1181;2022-03-07 15:49:33;19.5;42.6
1182;2022-03-07 15:54:33;19.5;42.5
1183;2022-03-07 15:59:33;19.5;42.4
1184;2022-03-07 16:04:33;19.5;42.4
1185;2022-03-07 16:09:33;19.5;42.4
1186;2022-03-07 16:14:33;19.6;42.3
1187;2022-03-07 16:19:33;19.5;42.2
1188;2022-03-07 16:24:33;19.5;42.1
1189;2022-03-07 16:29:33;19.5;42
1190;2022-03-07 16:34:33;19.5;42
1191;2022-03-07 16:39:33;19.4;41.8
1192;2022-03-07 16:44:33;19.4;41.7
1193;2022-03-07 16:49:33;19.4;41.6
1194;2022-03-07 16:54:33;19.4;41.6
1195;2022-03-07 16:59:33;19.4;41.6
1196;2022-03-07 17:04:33;19.3;41.5
1197;2022-03-07 17:09:33;19.3;41.5
1198;2022-03-07 17:14:33;19.3;41.6
1199;2022-03-07 17:19:33;19.3;41.5
1200;2022-03-07 17:24:33;19.4;41.5
1201;2022-03-07 17:29:33;19.3;41.4
1202;2022-03-07 17:34:33;19.3;41.4
1203;2022-03-07 17:39:33;19.3;41.3
1204;2022-03-07 17:44:33;19.3;41.2
1205;2022-03-07 17:49:33;19.2;41.1
1206;2022-03-07 17:54:33;19.2;40.9
