Informe de datos;;;;;
Archivo creado el:2022-05-28 18:47:39;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:08
539;2022-05-23 08:22:08;18,4;69,1;;
540;2022-05-23 08:27:08;18,5;68,7;;
541;2022-05-23 08:32:08;18,6;68,8;;
542;2022-05-23 08:37:08;18,8;68,8;;
543;2022-05-23 08:42:08;18,8;68,3;;
544;2022-05-23 08:47:08;18,9;67,9;;
545;2022-05-23 08:52:08;18,9;67,5;;
546;2022-05-23 08:57:08;19,1;67,5;;
547;2022-05-23 09:02:08;19,2;67;;
548;2022-05-23 09:07:08;19,2;67,1;;
549;2022-05-23 09:12:08;19,2;67,1;;
550;2022-05-23 09:17:08;19,4;67,1;;
551;2022-05-23 09:22:08;19,5;66,6;;
552;2022-05-23 09:27:08;19,5;66,2;;
553;2022-05-23 09:32:08;19,7;65,8;;
554;2022-05-23 09:37:08;19,8;65,3;;
555;2022-05-23 09:42:08;19,8;64,9;;
556;2022-05-23 09:47:08;19,8;64,4;;
557;2022-05-23 09:52:08;19,9;64;;
558;2022-05-23 09:57:08;19,9;63,5;;
559;2022-05-23 10:02:08;20;63;;
560;2022-05-23 10:07:08;20,1;63;;
561;2022-05-23 10:12:08;20,2;62,6;;
562;2022-05-23 10:17:08;20,2;62,6;;
563;2022-05-23 10:22:08;20,3;62,6;;
564;2022-05-23 10:27:08;20,4;62,6;;
565;2022-05-23 10:32:08;20,5;62,2;;
566;2022-05-23 10:37:08;20,6;62,2;;
567;2022-05-23 10:42:08;20,7;62,2;;
568;2022-05-23 10:47:08;20,8;62,2;;
569;2022-05-23 10:52:08;20,9;62,2;;
570;2022-05-23 10:57:08;20,9;62,2;;
571;2022-05-23 11:02:08;21,1;62,3;;
572;2022-05-23 11:07:08;21,1;62,8;;
573;2022-05-23 11:12:08;21,3;62,3;;
574;2022-05-23 11:17:08;21,3;61,4;;
575;2022-05-23 11:22:08;21,4;60,9;;
576;2022-05-23 11:27:08;21,5;61,4;;
577;2022-05-23 11:32:08;21,5;61,9;;
578;2022-05-23 11:37:08;21,5;61,4;;
579;2022-05-23 11:42:08;21,6;60,9;;
580;2022-05-23 11:47:08;21,6;60,9;;
581;2022-05-23 11:52:08;21,7;60,5;;
582;2022-05-23 11:57:08;21,8;60;;
583;2022-05-23 12:02:08;21,8;60;;
584;2022-05-23 12:07:08;21,8;60,5;;
585;2022-05-23 12:12:08;21,8;60,5;;
586;2022-05-23 12:17:08;21,9;60,5;;
587;2022-05-23 12:22:08;21,9;60;;
588;2022-05-23 12:27:08;21,9;60;;
589;2022-05-23 12:32:08;21,9;59,5;;
590;2022-05-23 12:37:08;22;60;;
591;2022-05-23 12:42:08;22;60;;
592;2022-05-23 12:47:08;22,1;60,5;;
593;2022-05-23 12:52:08;22,2;60,5;;
594;2022-05-23 12:57:08;22,2;60,1;;
595;2022-05-23 13:02:08;22,2;59,6;;
596;2022-05-23 13:07:08;22,2;59,6;;
597;2022-05-23 13:12:08;22,3;60,1;;
598;2022-05-23 13:17:08;22,3;59,1;;
599;2022-05-23 13:22:08;22,4;58,7;;
600;2022-05-23 13:27:08;22,4;59,1;;
601;2022-05-23 13:32:08;22,4;59,1;;
602;2022-05-23 13:37:08;22,4;58,2;;
603;2022-05-23 13:42:08;22,4;58,2;;
604;2022-05-23 13:47:08;22,5;58,2;;
605;2022-05-23 13:52:08;22,5;58,2;;
606;2022-05-23 13:57:08;22,5;58,2;;
607;2022-05-23 14:02:08;22,5;57,7;;
608;2022-05-23 14:07:08;22,5;57,2;;
609;2022-05-23 14:12:08;22,5;56,2;;
610;2022-05-23 14:17:08;22,5;56,7;;
611;2022-05-23 14:22:08;22,5;57,2;;
612;2022-05-23 14:27:08;22,5;57,7;;
613;2022-05-23 14:32:08;22,6;57,7;;
614;2022-05-23 14:37:08;22,6;57,7;;
615;2022-05-23 14:42:08;22,7;57,7;;
616;2022-05-23 14:47:08;22,6;58,2;;
617;2022-05-23 14:52:08;22,6;58,2;;
618;2022-05-23 14:57:08;22,7;58,2;;
619;2022-05-23 15:02:08;22,7;58,2;;
620;2022-05-23 15:07:08;22,7;58,2;;
621;2022-05-23 15:12:08;22,7;58,2;;
622;2022-05-23 15:17:08;22,7;58,2;;
623;2022-05-23 15:22:08;22,7;58,2;;
624;2022-05-23 15:27:08;22,7;58,7;;
625;2022-05-23 15:32:08;22,7;58,7;;
626;2022-05-23 15:37:08;22,6;58,7;;
627;2022-05-23 15:42:08;22,6;58,2;;
628;2022-05-23 15:47:08;22,5;58,2;;
629;2022-05-23 15:52:08;22,4;58,7;;
630;2022-05-23 15:57:08;22,4;58,7;;
631;2022-05-23 16:02:08;22,4;59,1;;
632;2022-05-23 16:07:08;22,3;59,1;;
633;2022-05-23 16:12:08;22,3;60,1;;
634;2022-05-23 16:17:08;22,3;60,1;;
635;2022-05-23 16:22:08;22,3;60,6;;
636;2022-05-23 16:27:08;22,3;60,6;;
637;2022-05-23 16:32:08;22,3;59,6;;
638;2022-05-23 16:37:08;22,3;59,6;;
639;2022-05-23 16:42:08;22,3;59,6;;
640;2022-05-23 16:47:08;22,2;60,1;;
641;2022-05-23 16:52:08;22,2;60,6;;
642;2022-05-23 16:57:08;22,2;61;;
643;2022-05-23 17:02:08;22,2;61;;
644;2022-05-23 17:07:08;22,2;61;;
645;2022-05-23 17:12:08;22,2;61;;
646;2022-05-23 17:17:08;22,2;61,5;;
647;2022-05-23 17:22:08;22,1;61,5;;
648;2022-05-23 17:27:08;22,1;62;;
649;2022-05-23 17:32:08;22;62,4;;
650;2022-05-23 17:37:08;22;62,4;;
651;2022-05-23 17:42:08;21,9;62,4;;
652;2022-05-23 17:47:08;21,8;61,9;;
653;2022-05-23 17:52:08;21,8;62,4;;
654;2022-05-23 17:57:08;21,7;62,4;;
655;2022-05-23 18:02:08;21,6;62,4;;
656;2022-05-23 18:07:08;21,6;62,4;;
657;2022-05-23 18:12:08;21,5;62,8;;
658;2022-05-23 18:17:08;21,5;62,8;;
659;2022-05-23 18:22:08;21,5;62,8;;
660;2022-05-23 18:27:08;21,5;62,8;;
661;2022-05-23 18:32:08;21,4;62,8;;
662;2022-05-23 18:37:08;21,4;63,3;;
663;2022-05-23 18:42:08;21,4;63,3;;
664;2022-05-23 18:47:08;21,3;63,7;;
665;2022-05-23 18:52:08;21,3;64,2;;
666;2022-05-23 18:57:08;21,2;64,2;;
667;2022-05-23 19:02:08;21,1;64,2;;
668;2022-05-23 19:07:08;21,1;64,2;;
669;2022-05-23 19:12:08;21;64,2;;
670;2022-05-23 19:17:08;21;64,1;;
671;2022-05-23 19:22:08;21;64,6;;
672;2022-05-23 19:27:08;20,9;64,6;;
673;2022-05-23 19:32:08;20,9;65,1;;
674;2022-05-23 19:37:08;20,9;65,1;;
675;2022-05-23 19:42:08;20,9;65,5;;
676;2022-05-23 19:47:08;20,9;65,5;;
677;2022-05-23 19:52:08;20,9;65,5;;
678;2022-05-23 19:57:08;20,9;65,5;;
679;2022-05-23 20:02:08;20,8;65,5;;
680;2022-05-23 20:07:08;20,8;66;;
681;2022-05-23 20:12:08;20,8;66;;
682;2022-05-23 20:17:08;20,8;66;;
683;2022-05-23 20:22:08;20,8;66,4;;
684;2022-05-23 20:27:08;20,7;65,9;;
685;2022-05-23 20:32:08;20,7;65,9;;
686;2022-05-23 20:37:08;20,7;65,9;;
687;2022-05-23 20:42:08;20,7;66,4;;
688;2022-05-23 20:47:08;20,6;66,4;;
689;2022-05-23 20:52:08;20,6;66,4;;
690;2022-05-23 20:57:08;20,6;66,4;;
691;2022-05-23 21:02:08;20,6;66,8;;
692;2022-05-23 21:07:08;20,6;66,8;;
693;2022-05-23 21:12:08;20,5;66,4;;
694;2022-05-23 21:17:08;20,4;66,8;;
695;2022-05-23 21:22:08;20,4;66,8;;
696;2022-05-23 21:27:08;20,4;67,3;;
697;2022-05-23 21:32:08;20,4;67,3;;
698;2022-05-23 21:37:08;20,4;67,3;;
699;2022-05-23 21:42:08;20,4;66,8;;
700;2022-05-23 21:47:08;20,3;66,8;;
701;2022-05-23 21:52:08;20,3;67,3;;
702;2022-05-23 21:57:08;20,3;67,3;;
703;2022-05-23 22:02:08;20,3;67,3;;
704;2022-05-23 22:07:08;20,3;67,2;;
705;2022-05-23 22:12:08;20,3;67,3;;
706;2022-05-23 22:17:08;20,3;67,7;;
707;2022-05-23 22:22:08;20,3;67,7;;
708;2022-05-23 22:27:08;20,3;67,7;;
709;2022-05-23 22:32:08;20,3;67,7;;
710;2022-05-23 22:37:08;20,3;67,7;;
711;2022-05-23 22:42:08;20,3;68,2;;
712;2022-05-23 22:47:08;20,3;68,2;;
713;2022-05-23 22:52:08;20,3;68,6;;
714;2022-05-23 22:57:08;20,3;68,6;;
715;2022-05-23 23:02:08;20,3;68,6;;
716;2022-05-23 23:07:08;20,3;68,6;;
717;2022-05-23 23:12:08;20,3;68,6;;
718;2022-05-23 23:17:08;20,3;68,6;;
719;2022-05-23 23:22:08;20,2;68,6;;
720;2022-05-23 23:27:08;20,2;68,6;;
721;2022-05-23 23:32:08;20,2;68,6;;
722;2022-05-23 23:37:08;20,2;68,6;;
723;2022-05-23 23:42:08;20,1;68,6;;
724;2022-05-23 23:47:08;20,1;68,6;;
725;2022-05-23 23:52:08;20,1;68,6;;
726;2022-05-23 23:57:08;20,1;68,6;;
727;2022-05-24 00:02:08;20,1;68,6;;
728;2022-05-24 00:07:08;20;68,6;;
729;2022-05-24 00:12:08;20;68,6;;
730;2022-05-24 00:17:08;20;68,6;;
731;2022-05-24 00:22:08;20;68,5;;
732;2022-05-24 00:27:08;19,9;68,1;;
733;2022-05-24 00:32:08;19,9;68,1;;
734;2022-05-24 00:37:08;19,9;68,5;;
735;2022-05-24 00:42:08;19,9;68,5;;
736;2022-05-24 00:47:08;19,9;68,1;;
737;2022-05-24 00:52:08;19,9;68,1;;
738;2022-05-24 00:57:08;19,8;68,5;;
739;2022-05-24 01:02:08;19,8;68,5;;
740;2022-05-24 01:07:08;19,8;68,5;;
741;2022-05-24 01:12:08;19,8;68,5;;
742;2022-05-24 01:17:08;19,8;68,5;;
743;2022-05-24 01:22:08;19,8;68,1;;
744;2022-05-24 01:27:08;19,7;68;;
745;2022-05-24 01:32:08;19,7;68;;
746;2022-05-24 01:37:08;19,7;68;;
747;2022-05-24 01:42:08;19,7;68;;
748;2022-05-24 01:47:08;19,7;68;;
749;2022-05-24 01:52:08;19,7;68;;
750;2022-05-24 01:57:08;19,7;68;;
751;2022-05-24 02:02:08;19,7;68;;
752;2022-05-24 02:07:08;19,7;68;;
753;2022-05-24 02:12:08;19,6;68;;
754;2022-05-24 02:17:08;19,6;68;;
755;2022-05-24 02:22:08;19,6;68;;
756;2022-05-24 02:27:08;19,6;68;;
757;2022-05-24 02:32:08;19,6;68,5;;
758;2022-05-24 02:37:08;19,6;68,5;;
759;2022-05-24 02:42:08;19,6;68;;
760;2022-05-24 02:47:08;19,5;68,5;;
761;2022-05-24 02:52:08;19,5;68,5;;
762;2022-05-24 02:57:08;19,5;68,5;;
763;2022-05-24 03:02:08;19,5;68,5;;
764;2022-05-24 03:07:08;19,4;68,4;;
765;2022-05-24 03:12:08;19,4;68,5;;
766;2022-05-24 03:17:08;19,4;68;;
767;2022-05-24 03:22:08;19,4;68,4;;
768;2022-05-24 03:27:08;19,3;68,4;;
769;2022-05-24 03:32:08;19,3;68,4;;
770;2022-05-24 03:37:08;19,3;68,4;;
771;2022-05-24 03:42:08;19,3;68,4;;
772;2022-05-24 03:47:08;19,2;68,4;;
773;2022-05-24 03:52:08;19,2;68,4;;
774;2022-05-24 03:57:08;19,2;68,4;;
775;2022-05-24 04:02:08;19,2;68,4;;
776;2022-05-24 04:07:08;19,2;68,4;;
777;2022-05-24 04:12:08;19,2;68,4;;
778;2022-05-24 04:17:08;19,2;68,4;;
779;2022-05-24 04:22:08;19,2;68,4;;
780;2022-05-24 04:27:08;19,2;68,4;;
781;2022-05-24 04:32:08;19,2;68,4;;
782;2022-05-24 04:37:08;19,2;68,4;;
783;2022-05-24 04:42:08;19,1;68,8;;
784;2022-05-24 04:47:08;19,1;68,8;;
785;2022-05-24 04:52:08;19,1;68,8;;
786;2022-05-24 04:57:08;19,1;68,8;;
787;2022-05-24 05:02:08;19,1;68,8;;
788;2022-05-24 05:07:08;19;68,8;;
789;2022-05-24 05:12:08;19;68,8;;
790;2022-05-24 05:17:08;19;68,8;;
791;2022-05-24 05:22:08;19;68,8;;
792;2022-05-24 05:27:08;18,9;68,8;;
793;2022-05-24 05:32:08;18,9;68,8;;
794;2022-05-24 05:37:08;18,8;68,8;;
795;2022-05-24 05:42:08;18,8;68,8;;
796;2022-05-24 05:47:08;18,8;68,8;;
797;2022-05-24 05:52:08;18,8;68,8;;
798;2022-05-24 05:57:08;18,7;68,8;;
799;2022-05-24 06:02:08;18,7;68,8;;
800;2022-05-24 06:07:08;18,6;68,7;;
801;2022-05-24 06:12:08;18,6;68,3;;
802;2022-05-24 06:17:08;18,5;68,7;;
803;2022-05-24 06:22:08;18,3;68,7;;
804;2022-05-24 06:27:08;18,3;68,7;;
805;2022-05-24 06:32:08;18,2;69,1;;
806;2022-05-24 06:37:08;18,1;69,1;;
807;2022-05-24 06:42:08;18,1;69,1;;
808;2022-05-24 06:47:08;18;69,1;;
809;2022-05-24 06:52:08;18,1;69,1;;
810;2022-05-24 06:57:08;18;69,5;;
811;2022-05-24 07:02:08;18;69,5;;
812;2022-05-24 07:07:08;18,1;69,5;;
813;2022-05-24 07:12:08;18,1;69,5;;
814;2022-05-24 07:17:08;18,2;69,5;;
815;2022-05-24 07:22:08;18,2;69,6;;
816;2022-05-24 07:27:08;18,3;69,1;;
817;2022-05-24 07:32:08;18,5;69,2;;
818;2022-05-24 07:37:08;18,5;69,2;;
819;2022-05-24 07:42:08;18,6;69,2;;
820;2022-05-24 07:47:08;18,6;68,7;;
821;2022-05-24 07:52:08;18,7;68,8;;
822;2022-05-24 07:57:08;18,8;68,3;;
823;2022-05-24 08:02:08;18,8;68,3;;
824;2022-05-24 08:07:08;18,9;67,9;;
825;2022-05-24 08:12:08;19;67,5;;
826;2022-05-24 08:17:08;19,1;67,5;;
827;2022-05-24 08:22:08;19,2;67,5;;
828;2022-05-24 08:27:08;19,2;67;;
829;2022-05-24 08:32:08;19,3;67,1;;
830;2022-05-24 08:37:08;19,4;66,6;;
831;2022-05-24 08:42:08;19,5;66,2;;
832;2022-05-24 08:47:08;19,6;66,2;;
833;2022-05-24 08:52:08;19,7;66,2;;
834;2022-05-24 08:57:08;19,8;66,3;;
835;2022-05-24 09:02:08;19,9;65,8;;
836;2022-05-24 09:07:08;20;65,8;;
837;2022-05-24 09:12:08;20,1;65,8;;
838;2022-05-24 09:17:08;20,2;65,9;;
839;2022-05-24 09:22:08;20,3;65,9;;
840;2022-05-24 09:27:08;20,3;65,4;;
841;2022-05-24 09:32:08;20,4;65;;
842;2022-05-24 09:37:08;20,5;65;;
843;2022-05-24 09:42:08;20,5;64,5;;
844;2022-05-24 09:47:08;20,6;64,5;;
845;2022-05-24 09:52:08;20,6;64,5;;
846;2022-05-24 09:57:08;20,6;64,5;;
847;2022-05-24 10:02:08;20,7;64,5;;
848;2022-05-24 10:07:08;20,8;64,6;;
849;2022-05-24 10:12:08;20,9;64,6;;
850;2022-05-24 10:17:08;20,9;63,7;;
851;2022-05-24 10:22:08;21;63,7;;
852;2022-05-24 10:27:08;21;63,7;;
853;2022-05-24 10:32:08;21,1;63,2;;
854;2022-05-24 10:37:08;21,3;62,8;;
855;2022-05-24 10:42:08;21,4;61,9;;
856;2022-05-24 10:47:08;21,5;61,4;;
857;2022-05-24 10:52:08;21,5;61,4;;
858;2022-05-24 10:57:08;21,5;61,4;;
859;2022-05-24 11:02:08;21,5;61,4;;
860;2022-05-24 11:07:08;21,5;61,4;;
861;2022-05-24 11:12:08;21,6;61,4;;
862;2022-05-24 11:17:08;21,7;61,4;;
863;2022-05-24 11:22:08;21,7;61,4;;
864;2022-05-24 11:27:08;21,9;61,9;;
865;2022-05-24 11:32:08;22;61,5;;
866;2022-05-24 11:37:08;22,1;61,5;;
867;2022-05-24 11:42:08;22,1;61,5;;
868;2022-05-24 11:47:08;22,1;61,5;;
869;2022-05-24 11:52:08;22,2;61,5;;
870;2022-05-24 11:57:08;22,2;61,5;;
871;2022-05-24 12:02:08;22,2;61,5;;
872;2022-05-24 12:07:08;22,2;61,5;;
873;2022-05-24 12:12:08;22,2;61;;
874;2022-05-24 12:17:08;22,2;61;;
875;2022-05-24 12:22:08;22,2;61;;
876;2022-05-24 12:27:08;22,2;61;;
877;2022-05-24 12:32:08;22,2;60,5;;
878;2022-05-24 12:37:08;22,2;60,5;;
879;2022-05-24 12:42:08;22,2;60,6;;
880;2022-05-24 12:47:08;22,3;60,1;;
881;2022-05-24 12:52:08;22,4;60,1;;
882;2022-05-24 12:57:08;22,5;60,1;;
883;2022-05-24 13:02:08;22,6;60,1;;
884;2022-05-24 13:07:08;22,7;59,7;;
885;2022-05-24 13:12:08;22,8;59,2;;
886;2022-05-24 13:17:08;22,9;59,2;;
887;2022-05-24 13:22:08;22,9;59,2;;
888;2022-05-24 13:27:08;23;59,2;;
889;2022-05-24 13:32:08;23,1;59,2;;
890;2022-05-24 13:37:08;23,2;59,2;;
891;2022-05-24 13:42:08;23,2;59,7;;
892;2022-05-24 13:47:08;23,1;59,7;;
893;2022-05-24 13:52:08;23,2;59,3;;
894;2022-05-24 13:57:08;23,1;59,2;;
895;2022-05-24 14:02:08;23,2;59,2;;
896;2022-05-24 14:07:08;23,2;59,3;;
897;2022-05-24 14:12:08;23,2;59,7;;
898;2022-05-24 14:17:08;23,2;59,7;;
899;2022-05-24 14:22:08;23,2;59,7;;
900;2022-05-24 14:27:08;23,2;59,7;;
901;2022-05-24 14:32:08;23,2;59,8;;
902;2022-05-24 14:37:08;23,2;59,3;;
903;2022-05-24 14:42:08;23,2;59,3;;
904;2022-05-24 14:47:08;23,2;59,3;;
905;2022-05-24 14:52:08;23,2;59,3;;
906;2022-05-24 14:57:08;23,1;59,7;;
907;2022-05-24 15:02:08;23,1;59,7;;
908;2022-05-24 15:07:08;23,1;60,2;;
909;2022-05-24 15:12:08;23,1;60,2;;
910;2022-05-24 15:17:08;23,1;60,7;;
911;2022-05-24 15:22:08;23;61,2;;
912;2022-05-24 15:27:08;23;62,1;;
913;2022-05-24 15:32:08;23;62,1;;
914;2022-05-24 15:37:08;23;62,6;;
915;2022-05-24 15:42:08;23;62,6;;
916;2022-05-24 15:47:08;22,9;62,6;;
917;2022-05-24 15:52:08;22,9;62,6;;
918;2022-05-24 15:57:08;22,8;63;;
919;2022-05-24 16:02:08;22,6;63;;
920;2022-05-24 16:07:08;22,5;63,4;;
921;2022-05-24 16:12:08;22,4;63,9;;
922;2022-05-24 16:17:08;22,2;63,9;;
923;2022-05-24 16:22:08;22,2;64,3;;
924;2022-05-24 16:27:08;22,1;65,7;;
925;2022-05-24 16:32:08;22;67,5;;
926;2022-05-24 16:37:08;21,9;67,5;;
927;2022-05-24 16:42:08;21,8;67,5;;
928;2022-05-24 16:47:08;21,6;67,9;;
929;2022-05-24 16:52:08;21,5;67,9;;
930;2022-05-24 16:57:08;21,5;67,9;;
931;2022-05-24 17:02:08;21,4;67,9;;
932;2022-05-24 17:07:08;21,4;68,8;;
933;2022-05-24 17:12:08;21,3;69,7;;
934;2022-05-24 17:17:08;21,2;70,1;;
935;2022-05-24 17:22:08;21,1;70,1;;
936;2022-05-24 17:27:08;21,1;70,1;;
937;2022-05-24 17:32:08;21;70,5;;
938;2022-05-24 17:37:08;21;71;;
939;2022-05-24 17:42:08;20,9;70,5;;
940;2022-05-24 17:47:08;20,9;70,5;;
941;2022-05-24 17:52:08;20,9;70,5;;
942;2022-05-24 17:57:08;20,9;70,5;;
943;2022-05-24 18:02:08;20,9;70,9;;
944;2022-05-24 18:07:08;20,8;70,5;;
945;2022-05-24 18:12:08;20,8;70,9;;
946;2022-05-24 18:17:08;20,7;70,9;;
947;2022-05-24 18:22:08;20,6;70,9;;
948;2022-05-24 18:27:08;20,6;71,3;;
949;2022-05-24 18:32:08;20,5;71,8;;
950;2022-05-24 18:37:08;20,5;71,7;;
951;2022-05-24 18:42:08;20,4;71,7;;
952;2022-05-24 18:47:08;20,4;71,7;;
953;2022-05-24 18:52:08;20,4;71,7;;
954;2022-05-24 18:57:08;20,4;71,7;;
955;2022-05-24 19:02:08;20,3;72,2;;
956;2022-05-24 19:07:08;20,3;72,2;;
957;2022-05-24 19:12:08;20,3;72,2;;
958;2022-05-24 19:17:08;20,3;72,2;;
959;2022-05-24 19:22:08;20,3;72,2;;
960;2022-05-24 19:27:08;20,3;72,1;;
961;2022-05-24 19:32:08;20,2;72,1;;
962;2022-05-24 19:37:08;20,2;72,1;;
963;2022-05-24 19:42:08;20,2;72,6;;
964;2022-05-24 19:47:08;20,1;72,6;;
965;2022-05-24 19:52:08;20,1;73;;
966;2022-05-24 19:57:08;20,1;73;;
967;2022-05-24 20:02:08;20,1;73;;
968;2022-05-24 20:07:08;20,1;73;;
969;2022-05-24 20:12:08;20,1;73;;
970;2022-05-24 20:17:08;20,1;73;;
971;2022-05-24 20:22:08;20,1;73;;
972;2022-05-24 20:27:08;20;73;;
973;2022-05-24 20:32:08;20;73;;
974;2022-05-24 20:37:08;20;73;;
975;2022-05-24 20:42:08;20;73;;
976;2022-05-24 20:47:08;20;73;;
977;2022-05-24 20:52:08;20;73,4;;
978;2022-05-24 20:57:08;20;73,4;;
979;2022-05-24 21:02:08;20;73,4;;
980;2022-05-24 21:07:08;20;73,4;;
981;2022-05-24 21:12:08;19,9;73,4;;
982;2022-05-24 21:17:08;19,9;73,4;;
983;2022-05-24 21:22:08;19,9;73,4;;
984;2022-05-24 21:27:08;19,9;73,4;;
985;2022-05-24 21:32:08;19,9;73,8;;
986;2022-05-24 21:37:08;19,9;73,8;;
987;2022-05-24 21:42:08;19,9;73,8;;
988;2022-05-24 21:47:08;19,8;73,8;;
989;2022-05-24 21:52:08;19,8;73,8;;
990;2022-05-24 21:57:08;19,8;73,8;;
991;2022-05-24 22:02:08;19,8;74,3;;
992;2022-05-24 22:07:08;19,8;74,2;;
993;2022-05-24 22:12:08;19,8;74,3;;
994;2022-05-24 22:17:08;19,8;74,3;;
995;2022-05-24 22:22:08;19,8;74,2;;
996;2022-05-24 22:27:08;19,8;74,7;;
997;2022-05-24 22:32:08;19,8;74,7;;
998;2022-05-24 22:37:08;19,8;74,7;;
999;2022-05-24 22:42:08;19,8;74,7;;
1000;2022-05-24 22:47:08;19,8;75,1;;
1001;2022-05-24 22:52:08;19,8;75,1;;
1002;2022-05-24 22:57:08;19,8;75,1;;
1003;2022-05-24 23:02:08;19,8;75,1;;
1004;2022-05-24 23:07:08;19,8;75,1;;
1005;2022-05-24 23:12:08;19,8;75,1;;
1006;2022-05-24 23:17:08;19,8;75,1;;
1007;2022-05-24 23:22:08;19,8;75,5;;
1008;2022-05-24 23:27:08;19,8;75,5;;
1009;2022-05-24 23:32:08;19,8;75,5;;
1010;2022-05-24 23:37:08;19,8;75,5;;
1011;2022-05-24 23:42:08;19,8;75,5;;
1012;2022-05-24 23:47:08;19,8;75,5;;
1013;2022-05-24 23:52:08;19,9;75,5;;
1014;2022-05-24 23:57:08;19,9;75,5;;
1015;2022-05-25 00:02:08;19,9;75,6;;
1016;2022-05-25 00:07:08;19,9;75,5;;
1017;2022-05-25 00:12:08;19,9;75,6;;
1018;2022-05-25 00:17:08;19,9;75,1;;
1019;2022-05-25 00:22:08;19,9;75,1;;
1020;2022-05-25 00:27:08;19,9;75,5;;
1021;2022-05-25 00:32:08;19,9;75,6;;
1022;2022-05-25 00:37:08;19,9;75,6;;
1023;2022-05-25 00:42:08;19,9;75,5;;
1024;2022-05-25 00:47:08;19,9;75,6;;
1025;2022-05-25 00:52:08;19,9;75,5;;
1026;2022-05-25 00:57:08;19,9;75,5;;
1027;2022-05-25 01:02:08;19,9;75,5;;
1028;2022-05-25 01:07:08;19,8;75,5;;
1029;2022-05-25 01:12:08;19,8;76;;
1030;2022-05-25 01:17:08;19,8;76;;
1031;2022-05-25 01:22:08;19,8;76;;
1032;2022-05-25 01:27:08;19,8;76,4;;
1033;2022-05-25 01:32:08;19,8;76,4;;
1034;2022-05-25 01:37:08;19,8;76,4;;
1035;2022-05-25 01:42:08;19,8;76;;
1036;2022-05-25 01:47:08;19,8;76;;
1037;2022-05-25 01:52:08;19,8;76;;
1038;2022-05-25 01:57:08;19,8;76,4;;
1039;2022-05-25 02:02:08;19,8;76,4;;
1040;2022-05-25 02:07:08;19,8;76,4;;
1041;2022-05-25 02:12:08;19,8;76,4;;
1042;2022-05-25 02:17:08;19,8;76,4;;
1043;2022-05-25 02:22:08;19,8;76,4;;
1044;2022-05-25 02:27:08;19,8;76,4;;
1045;2022-05-25 02:32:08;19,8;76,4;;
1046;2022-05-25 02:37:08;19,8;76,8;;
1047;2022-05-25 02:42:08;19,8;76,8;;
1048;2022-05-25 02:47:08;19,8;76,8;;
1049;2022-05-25 02:52:08;19,8;76,8;;
1050;2022-05-25 02:57:08;19,8;76,8;;
1051;2022-05-25 03:02:08;19,8;76,8;;
1052;2022-05-25 03:07:08;19,8;76,8;;
1053;2022-05-25 03:12:08;19,8;76,8;;
1054;2022-05-25 03:17:08;19,8;77,2;;
1055;2022-05-25 03:22:08;19,8;77,2;;
1056;2022-05-25 03:27:08;19,8;77,2;;
1057;2022-05-25 03:32:08;19,8;77,6;;
1058;2022-05-25 03:37:08;19,8;77,6;;
1059;2022-05-25 03:42:08;19,7;77,6;;
1060;2022-05-25 03:47:08;19,7;77,6;;
1061;2022-05-25 03:52:08;19,7;77,6;;
1062;2022-05-25 03:57:08;19,7;77,6;;
1063;2022-05-25 04:02:08;19,7;77,6;;
1064;2022-05-25 04:07:08;19,7;77,6;;
1065;2022-05-25 04:12:08;19,7;77,2;;
1066;2022-05-25 04:17:08;19,7;77,2;;
1067;2022-05-25 04:22:08;19,7;76,8;;
1068;2022-05-25 04:27:08;19,7;76,4;;
1069;2022-05-25 04:32:08;19,7;75,9;;
1070;2022-05-25 04:37:08;19,7;75,5;;
1071;2022-05-25 04:42:08;19,7;75,5;;
1072;2022-05-25 04:47:08;19,7;75,5;;
1073;2022-05-25 04:52:08;19,7;75,5;;
1074;2022-05-25 04:57:08;19,7;75,1;;
1075;2022-05-25 05:02:08;19,7;74,7;;
1076;2022-05-25 05:07:08;19,7;74,6;;
1077;2022-05-25 05:12:08;19,7;74,7;;
1078;2022-05-25 05:17:08;19,7;74,6;;
1079;2022-05-25 05:22:08;19,7;74,7;;
1080;2022-05-25 05:27:08;19,7;74,7;;
1081;2022-05-25 05:32:08;19,7;74,7;;
1082;2022-05-25 05:37:08;19,7;74,7;;
1083;2022-05-25 05:42:08;19,7;74,6;;
1084;2022-05-25 05:47:08;19,7;74,2;;
1085;2022-05-25 05:52:08;19,7;74,2;;
1086;2022-05-25 05:57:08;19,7;74,2;;
1087;2022-05-25 06:02:08;19,7;74,2;;
1088;2022-05-25 06:07:08;19,6;73,8;;
1089;2022-05-25 06:12:08;19,6;73,8;;
1090;2022-05-25 06:17:08;19,5;73,7;;
1091;2022-05-25 06:22:08;19,4;73,3;;
1092;2022-05-25 06:27:08;19,4;73,3;;
1093;2022-05-25 06:32:08;19,3;73,3;;
1094;2022-05-25 06:37:08;19,3;73,3;;
1095;2022-05-25 06:42:08;19,2;72,8;;
1096;2022-05-25 06:47:08;19,2;72,8;;
1097;2022-05-25 06:52:08;19,2;72,8;;
